ps_partkey          value               
2035907             9591247.580000      
353033              9591147.020000      
1568699             9590740.130000      
943238              9590324.780000      
1649731             9589773.240000      
3173887             9589641.480000      
1491615             9589571.800000      
399960              9588958.800000      
1932079             9588740.040000      
804562              9587843.400000      
3030348             9587417.750000      
2514645             9587224.920000      
82865               9587138.700000      
2755664             9586956.930000      
501075              9586887.070000      
3196769             9586846.360000      
802608              9586820.790000      
272164              9586735.620000      
2811991             9586096.210000      
2815379             9585720.760000      
3064590             9584906.510000      
131290              9584587.580000      
1381873             9583427.560000      
1716311             9583407.410000      
324066              9583356.800000      
655655              9583153.530000      
665812              9582877.000000      
407660              9582438.880000      
41372               9582139.750000      
1012984             9581473.430000      
1321143             9581106.720000      
174744              9581059.670000      
3162181             9580599.900000      
1787690             9580390.040000      
1105320             9580080.510000      
2069962             9579698.670000      
3090976             9579447.180000      
1755424             9579023.480000      
1520034             9578976.480000      
1672937             9578961.270000      
3186798             9578635.920000      
683500              9578526.900000      
2727715             9578140.000000      
1741358             9578120.620000      
944506              9577926.690000      
2840067             9577873.050000      
1036420             9577555.040000      
1744258             9577481.320000      
2568861             9577359.000000      
2594163             9577266.400000      
1034015             9576858.420000      
1819618             9576708.420000      
3037264             9575796.630000      
53894               9575026.640000      
671442              9574681.160000      
3182991             9574393.800000      
204893              9574156.400000      
1609092             9574137.300000      
286614              9573961.570000      
276441              9573915.540000      
1873735             9573868.130000      
1299923             9573805.500000      
2077547             9573748.870000      
380080              9573748.320000      
1531947             9573043.040000      
484035              9572946.840000      
311154              9572506.340000      
2906210             9572488.940000      
373947              9572282.940000      
699079              9571871.660000      
2158462             9571470.240000      
1488298             9571377.200000      
883131              9571152.420000      
697745              9571064.160000      
1306317             9570382.440000      
1377673             9569775.660000      
3030369             9569748.740000      
260980              9569054.880000      
3169687             9568470.540000      
796371              9568294.600000      
206709              9567970.250000      
550019              9567736.540000      
2238929             9567412.250000      
1071784             9567033.820000      
2403298             9566877.680000      
513390              9566626.500000      
736773              9566373.960000      
759837              9566087.320000      
611725              9565777.620000      
1599252             9565688.350000      
1083346             9565513.650000      
2746887             9564234.080000      
1103584             9563426.840000      
1050869             9563128.410000      
637316              9563082.840000      
699670              9562803.360000      
1680507             9562504.320000      
739715              9562071.520000      
1010753             9560483.460000      
2666522             9560244.610000      
3166854             9560129.890000      
2744848             9559543.210000      
2311687             9559044.910000      
2775668             9558883.360000      
1688308             9558098.180000      
2939815             9557685.540000      
2268813             9557450.920000      
2524969             9557261.460000      
541290              9556945.130000      
1088636             9556817.120000      
1947531             9556485.120000      
1482279             9556285.360000      
3067876             9556068.940000      
1555873             9555964.110000      
2973680             9555785.290000      
1410191             9555482.100000      
2662269             9555318.850000      
981100              9555212.050000      
2815507             9555177.520000      
791311              9555101.150000      
188990              9554363.280000      
2978327             9554160.000000      
2951493             9554111.600000      
2751389             9554046.260000      
953013              9553978.650000      
1040702             9552910.440000      
197020              9552708.420000      
594512              9552422.880000      
2792151             9552359.790000      
3013261             9551895.360000      
1497715             9551637.650000      
621034              9551350.920000      
588485              9550873.310000      
2421760             9550260.240000      
2809148             9550122.960000      
1736690             9549281.340000      
430997              9549125.460000      
2259791             9548702.210000      
1927957             9548405.840000      
2323719             9548018.640000      
2492448             9547692.900000      
1476864             9547617.520000      
347453              9547522.620000      
1316222             9546922.160000      
2361548             9545956.920000      
2702547             9545892.920000      
1539940             9545795.280000      
400039              9545409.760000      
668795              9545382.000000      
1659081             9545243.370000      
441757              9545205.120000      
1274929             9543778.860000      
2114850             9543410.760000      
1516289             9543078.810000      
1377450             9542614.540000      
2045932             9541642.800000      
868475              9541505.610000      
2304162             9540828.060000      
1063334             9540666.300000      
1536058             9540550.730000      
1399246             9540363.950000      
1175859             9540282.240000      
617951              9540021.190000      
879035              9539604.600000      
2368570             9539546.490000      
336434              9539412.540000      
1630764             9539349.060000      
1095581             9539274.880000      
1416964             9538283.840000      
2314181             9537964.290000      
2101618             9537668.020000      
1101663             9537265.640000      
1159374             9537223.760000      
732486              9537039.360000      
2035919             9536961.010000      
619363              9536242.240000      
1501756             9535924.350000      
441106              9535356.600000      
2536528             9535286.800000      
2347049             9535058.670000      
2521317             9534761.080000      
3075740             9534676.260000      
2937435             9534301.850000      
2352697             9533726.510000      
2968607             9533655.180000      
3045190             9533651.580000      
3048841             9533299.130000      
3150540             9533190.630000      
2341729             9532849.600000      
529941              9532610.580000      
118086              9532278.700000      
2219789             9532046.810000      
2254495             9531469.800000      
2432478             9531369.680000      
1538370             9531212.460000      
562648              9530733.840000      
2449326             9530656.380000      
1518677             9530123.690000      
1312685             9528877.480000      
1952268             9528591.820000      
1886169             9528173.160000      
2648790             9528016.140000      
40211               9527969.250000      
1426462             9527819.250000      
2008672             9527280.810000      
86664               9527239.200000      
283113              9527125.000000      
2902968             9526562.360000      
1311980             9526247.850000      
1008208             9526164.320000      
286740              9525532.200000      
2198621             9524724.580000      
64171               9524651.680000      
1216291             9524549.830000      
2172456             9524465.600000      
1278113             9524230.130000      
1300466             9522718.260000      
610026              9522586.720000      
2845400             9521923.890000      
29368               9521811.000000      
2821104             9521695.680000      
456923              9521561.160000      
1841300             9521541.020000      
1886832             9521039.360000      
1272437             9520955.670000      
2117946             9520238.330000      
1989691             9520107.520000      
809462              9520064.840000      
2353749             9520026.760000      
596759              9519997.020000      
1161642             9519871.240000      
2781495             9519762.860000      
2649153             9519762.270000      
1321633             9519167.830000      
1238989             9518956.300000      
2955587             9518948.300000      
1129329             9518822.850000      
2110083             9518710.520000      
2290669             9518701.400000      
3117611             9518698.470000      
1638269             9518113.640000      
519657              9517287.300000      
2307054             9517232.700000      
2228197             9517134.530000      
1127632             9516876.500000      
791384              9516556.650000      
2912449             9516427.500000      
2530072             9516355.920000      
2931420             9516189.680000      
3046753             9515980.920000      
1602772             9515755.000000      
997714              9515361.740000      
1904624             9515315.260000      
1988630             9515093.100000      
1121372             9515087.730000      
1846719             9515035.040000      
1355317             9514806.350000      
2496080             9514713.600000      
2305008             9514570.260000      
339079              9514058.090000      
784474              9513734.460000      
1009803             9513581.320000      
694516              9513140.280000      
2104760             9513097.280000      
1230915             9512919.300000      
1822829             9512800.190000      
2597015             9512419.280000      
1838955             9512181.360000      
285179              9512174.360000      
2200953             9511971.670000      
2323215             9511806.790000      
1791329             9511710.720000      
316930              9511383.160000      
699139              9511282.290000      
2659159             9511250.930000      
313238              9510766.450000      
2419800             9510587.200000      
924649              9510425.090000      
198118              9509568.470000      
1748186             9509459.210000      
2876092             9509270.270000      
2507395             9508703.400000      
2109247             9508422.900000      
2032488             9508258.960000      
708492              9508131.860000      
1341999             9507956.890000      
1720124             9507717.600000      
1237156             9507706.320000      
2130683             9507104.190000      
515982              9507091.050000      
1858311             9506427.840000      
1633708             9506321.310000      
318936              9506192.580000      
1653225             9505901.900000      
2485840             9505828.280000      
316278              9505669.020000      
455134              9505338.110000      
649644              9504760.080000      
2822946             9504754.250000      
153452              9504674.500000      
1838123             9504280.200000      
2431837             9504254.430000      
400765              9504201.970000      
289099              9503750.830000      
1478068             9503564.400000      
723996              9503425.150000      
1853974             9503406.000000      
1649145             9503231.990000      
2709672             9503024.580000      
24024               9502937.570000      
263912              9502892.440000      
2775803             9502836.080000      
97555               9502728.660000      
579464              9502648.000000      
2851867             9502249.680000      
1777259             9501506.490000      
1747801             9500431.680000      
624960              9500020.200000      
2118814             9499857.400000      
422627              9499824.300000      
1026659             9499550.240000      
498056              9499451.850000      
2181630             9498884.850000      
459856              9498826.700000      
2677998             9498622.500000      
1201544             9498270.000000      
556071              9497600.990000      
1984147             9497543.240000      
2880428             9497470.470000      
1555753             9497344.450000      
1845787             9496990.380000      
504843              9496278.400000      
787837              9494656.140000      
2242500             9494411.030000      
967049              9494367.750000      
1673373             9494307.000000      
567830              9494292.600000      
3115006             9493775.100000      
390563              9493740.270000      
2082437             9493340.540000      
2338642             9493019.550000      
908558              9492547.140000      
867058              9492406.320000      
1359490             9492301.400000      
774623              9491781.150000      
3121680             9491543.880000      
1921399             9491441.290000      
2814347             9491408.350000      
2320361             9491110.380000      
183512              9490978.640000      
1928702             9490055.640000      
2316511             9489808.840000      
2819428             9489793.720000      
3020840             9489343.930000      
2672828             9489237.400000      
2872241             9489221.410000      
2877663             9489220.290000      
1406972             9489121.440000      
2607842             9488784.680000      
2801843             9488608.250000      
2427161             9487819.440000      
1135880             9487480.990000      
337962              9487292.360000      
815834              9486780.070000      
571444              9485560.400000      
1103650             9485380.640000      
1470322             9485245.000000      
1226246             9484970.190000      
377617              9484527.000000      
1842284             9484487.000000      
16107               9484421.520000      
924398              9483339.780000      
891691              9483247.840000      
491824              9483039.860000      
2019562             9482913.600000      
1356325             9482564.200000      
825774              9482275.950000      
3041461             9482188.020000      
1609231             9481737.920000      
1956788             9481660.200000      
2816263             9481518.090000      
2654537             9481424.150000      
2634157             9481407.970000      
299227              9481375.880000      
1575679             9481151.250000      
1285467             9481059.790000      
1328648             9480772.500000      
300751              9480231.910000      
114225              9480068.750000      
2664883             9480062.800000      
1856407             9479841.570000      
2674699             9478382.740000      
989185              9478233.040000      
1700921             9478098.130000      
1999578             9478038.150000      
1736606             9477877.000000      
2555170             9477591.660000      
1795762             9477435.130000      
1567409             9477201.860000      
2710176             9477103.080000      
1554696             9477072.080000      
596601              9476638.340000      
1087798             9476222.540000      
3133117             9476107.000000      
3026236             9475891.120000      
2940966             9475638.040000      
1007177             9474520.620000      
889782              9474283.540000      
804782              9474161.170000      
994131              9473578.560000      
1512544             9473492.820000      
974701              9473478.880000      
1354866             9473331.790000      
2361994             9472670.440000      
2028574             9472461.440000      
497912              9472456.490000      
2092140             9472051.870000      
2332194             9471700.840000      
334155              9471484.500000      
2836615             9471375.360000      
163412              9471299.890000      
418293              9471130.200000      
1078664             9470563.520000      
1803500             9470102.670000      
678324              9469788.640000      
2056262             9469547.400000      
2732580             9469263.560000      
2027136             9468503.760000      
580161              9468391.540000      
3151698             9468322.110000      
2423797             9468180.150000      
1548847             9468173.100000      
1637030             9468081.380000      
1669416             9467846.150000      
2018222             9467437.120000      
2496749             9466531.400000      
2364100             9466000.650000      
1438229             9465968.750000      
957732              9465832.470000      
880436              9465299.480000      
679001              9464369.220000      
4357                9464355.640000      
1216951             9463657.580000      
3013744             9463464.900000      
2373051             9463426.840000      
822583              9463205.330000      
469213              9463061.620000      
446671              9462794.280000      
2539161             9462478.040000      
2572175             9462370.400000      
2448708             9462091.130000      
213572              9461880.470000      
1164796             9460930.200000      
2715540             9460115.680000      
2565937             9460091.120000      
692089              9459883.440000      
1730670             9459697.360000      
263576              9459669.270000      
2112140             9459440.400000      
1310985             9458959.680000      
1246582             9458908.800000      
1621626             9458826.780000      
2902904             9458285.760000      
1413183             9457672.820000      
1616546             9457542.000000      
1610019             9457203.910000      
1805388             9456754.900000      
144035              9456660.000000      
1869125             9456380.500000      
2980110             9456269.300000      
419204              9456053.590000      
15251               9455980.840000      
1368680             9455887.890000      
2794961             9455583.580000      
1936891             9455370.090000      
984424              9455146.320000      
2427085             9454929.380000      
391787              9454740.240000      
788722              9454677.330000      
2199539             9454649.600000      
875314              9454346.040000      
3123557             9453724.200000      
3199521             9453554.310000      
1534909             9453546.480000      
830354              9453458.950000      
802777              9453289.230000      
1438096             9453057.820000      
1083301             9452805.120000      
2988335             9452680.320000      
166771              9452317.170000      
1336496             9452164.970000      
2416480             9451668.410000      
1544354             9451436.880000      
2260389             9450475.890000      
65119               9450467.040000      
2536516             9450220.000000      
2162685             9450072.600000      
2776856             9450000.320000      
2679411             9449772.260000      
2383217             9449586.040000      
837091              9449579.000000      
1806858             9449490.750000      
2307119             9448798.670000      
2659662             9448582.020000      
2772678             9448486.380000      
142072              9447924.990000      
800984              9447318.400000      
2053956             9446996.230000      
3081342             9446898.250000      
295255              9446788.800000      
577472              9446385.240000      
3011756             9446365.240000      
2138787             9446332.900000      
676249              9445830.750000      
1041914             9445698.000000      
660858              9445655.280000      
1439711             9445224.760000      
2394852             9444435.340000      
2538870             9444358.410000      
23823               9444238.160000      
1464669             9443989.470000      
2457997             9443896.920000      
1575305             9443665.800000      
2999463             9443590.940000      
2714929             9443436.720000      
2275840             9443336.650000      
468047              9442410.750000      
1807267             9442235.410000      
846844              9442204.800000      
607641              9440705.280000      
1337474             9440682.120000      
1693235             9440662.050000      
2299902             9440444.820000      
399057              9440399.500000      
1310504             9440391.870000      
2831291             9440334.130000      
3087170             9439981.380000      
1526568             9439905.760000      
1322610             9439897.500000      
1100093             9439860.000000      
2630856             9439635.360000      
696254              9439458.840000      
2669305             9439220.070000      
1758488             9439009.020000      
1332709             9438909.600000      
2680844             9438871.840000      
111755              9438673.440000      
2595231             9438608.250000      
1337949             9438261.570000      
1383399             9437844.000000      
131630              9437479.970000      
350207              9436874.630000      
2059319             9435999.950000      
1192433             9435960.300000      
2936909             9435674.100000      
1632468             9435541.920000      
301841              9435060.360000      
2466701             9434735.700000      
2495012             9434702.240000      
1525533             9434620.320000      
1519524             9434482.650000      
1005363             9433967.760000      
2410166             9433965.000000      
1295893             9433457.100000      
1741936             9433370.100000      
887290              9433037.430000      
510464              9432521.650000      
1804796             9432484.880000      
2062393             9432435.020000      
3024391             9432013.360000      
1100978             9431876.170000      
791573              9431826.250000      
2940554             9431813.970000      
406489              9431586.450000      
727030              9431472.960000      
348906              9431315.690000      
1734214             9430740.000000      
2376205             9430335.660000      
2468746             9429948.780000      
1643061             9429948.720000      
623796              9429797.200000      
1597776             9429721.890000      
573891              9428897.960000      
2654472             9428837.680000      
931121              9428807.070000      
1560805             9428693.760000      
306227              9428597.700000      
178437              9427695.950000      
2402880             9427363.290000      
2189536             9427219.260000      
1924210             9427109.770000      
501530              9426488.740000      
254613              9426405.810000      
2483832             9426184.900000      
2873271             9425956.010000      
2157183             9425667.080000      
394892              9425377.980000      
2820007             9424478.250000      
2570568             9424337.020000      
2034273             9424198.440000      
222437              9423730.980000      
2684547             9423383.200000      
6243                9423304.660000      
1514130             9423113.400000      
239208              9422318.360000      
1061873             9422214.990000      
15904               9422101.430000      
2941136             9421521.060000      
739646              9421121.640000      
650845              9420948.320000      
284828              9420888.960000      
1478754             9420655.470000      
1616402             9420530.280000      
1726702             9419327.280000      
1218946             9419297.520000      
2630447             9419184.090000      
2943029             9418949.770000      
335286              9418815.000000      
744808              9418607.600000      
2809339             9418185.120000      
2016210             9418077.990000      
232714              9418033.560000      
269219              9417853.240000      
1080611             9417452.100000      
368690              9416901.650000      
480507              9416534.050000      
3188191             9416407.670000      
1910504             9416058.300000      
2290772             9415728.300000      
611821              9415324.300000      
830855              9415205.600000      
3154368             9414741.770000      
3196092             9414715.610000      
2396253             9414450.360000      
3011108             9414330.900000      
2394442             9414313.630000      
451371              9414036.090000      
1405937             9413629.880000      
1557767             9413143.110000      
1800343             9412862.160000      
788900              9412388.150000      
943318              9412072.670000      
671710              9411763.970000      
1344748             9410974.100000      
1242896             9410421.650000      
2541642             9410362.170000      
184819              9410075.280000      
223962              9409726.040000      
261382              9409621.200000      
1356697             9409389.080000      
2941218             9409067.550000      
2442233             9408964.160000      
1053739             9408561.410000      
676120              9408444.300000      
1785695             9408269.500000      
2886438             9407600.670000      
279254              9407509.560000      
1414561             9407056.340000      
474982              9406249.950000      
2256533             9406012.860000      
657445              9405819.660000      
904436              9405805.790000      
2765922             9405451.440000      
175467              9405297.000000      
2310672             9405185.160000      
1503928             9404946.900000      
468079              9404816.680000      
261070              9404725.460000      
778656              9404635.940000      
751853              9404368.740000      
659485              9404205.780000      
657222              9403987.250000      
3074083             9403642.990000      
1976162             9403387.200000      
852991              9403046.560000      
2849855             9402916.150000      
911415              9402731.520000      
2770875             9402642.000000      
558613              9402579.630000      
1829663             9402528.540000      
1515651             9402021.900000      
1452087             9401589.240000      
2638656             9401587.940000      
496327              9401471.950000      
2474118             9401305.790000      
2325589             9400697.980000      
216246              9400652.800000      
670398              9400587.840000      
678834              9400006.760000      
379149              9399841.770000      
468065              9399761.760000      
2160363             9399695.540000      
944573              9399673.210000      
1841560             9399655.020000      
371979              9399340.120000      
673476              9398700.350000      
294370              9398580.230000      
93801               9397957.200000      
3069387             9397285.360000      
1092411             9396562.240000      
573896              9396419.340000      
2680813             9396084.960000      
542169              9395993.720000      
1488158             9395923.400000      
1633298             9395868.180000      
397650              9395658.300000      
3122698             9395287.740000      
3191136             9395098.960000      
428861              9394827.300000      
2406587             9394529.980000      
2461368             9394162.970000      
2044608             9394110.000000      
1493908             9394055.660000      
621653              9394034.650000      
1664635             9393504.640000      
1868298             9392867.520000      
1556831             9392785.500000      
2424568             9392519.150000      
844905              9392471.460000      
1968012             9392088.740000      
2319460             9391816.780000      
1441282             9391690.800000      
2776226             9391409.460000      
931713              9391311.080000      
2218475             9390965.760000      
663370              9390960.990000      
2235648             9390795.700000      
943611              9390089.280000      
391605              9390083.840000      
110692              9389939.000000      
1406608             9389811.960000      
2651968             9389577.900000      
458011              9389318.310000      
1225196             9389171.430000      
221883              9388671.600000      
2094998             9388590.680000      
74273               9388379.190000      
2044258             9388153.150000      
1024176             9387904.500000      
2900095             9387502.580000      
1015522             9387448.960000      
2265948             9387266.850000      
520644              9387256.320000      
1280814             9386967.320000      
1584894             9386954.400000      
1957370             9386683.280000      
270337              9386671.760000      
1160060             9386454.700000      
227080              9386342.000000      
884818              9386272.840000      
3134498             9385833.600000      
1148755             9385540.520000      
2014739             9385444.890000      
1052348             9385442.420000      
1032636             9385370.400000      
2022578             9385294.080000      
2414932             9385014.660000      
1279258             9384888.600000      
1962990             9384668.160000      
2544552             9384425.560000      
2335451             9384372.270000      
2565482             9384123.550000      
2504044             9384121.500000      
2648046             9383861.880000      
1002653             9383574.860000      
2539383             9383091.510000      
2375707             9383050.170000      
1220143             9382785.510000      
1324319             9382717.610000      
3109442             9382456.840000      
1098775             9382257.840000      
212895              9381849.500000      
2235305             9381524.250000      
3120515             9381517.770000      
2862075             9381412.530000      
2046576             9380984.170000      
216011              9380846.390000      
438327              9380638.590000      
1807635             9380195.500000      
2424230             9380093.400000      
249627              9379585.160000      
89155               9379243.020000      
2276690             9379208.080000      
600638              9379155.060000      
3107378             9378872.800000      
1556962             9378594.570000      
2544269             9378459.300000      
153511              9378154.000000      
45335               9378027.640000      
1389876             9377743.200000      
2372303             9377688.680000      
1253185             9377422.980000      
2598331             9377407.620000      
2629436             9377362.650000      
2063217             9376903.370000      
2873738             9376771.640000      
260107              9376755.520000      
1144700             9376723.440000      
2226999             9376010.770000      
2438683             9375874.950000      
768804              9375854.400000      
458581              9375852.180000      
759391              9375786.330000      
616991              9375696.000000      
276131              9375180.840000      
2675285             9375129.720000      
40262               9375092.610000      
3180065             9375007.740000      
1851603             9375000.140000      
560610              9374929.200000      
2126450             9374608.600000      
1731568             9374573.520000      
2181957             9374192.960000      
2634148             9374185.620000      
642789              9374099.400000      
2259978             9373970.270000      
2784428             9373651.780000      
144640              9373381.800000      
1077740             9373173.020000      
2155303             9373137.100000      
2042582             9373090.690000      
1982384             9373045.450000      
735163              9372741.920000      
892991              9372521.430000      
1464383             9371876.720000      
322685              9371855.880000      
160702              9371852.280000      
447227              9371618.180000      
1178227             9371614.070000      
3192900             9371446.200000      
472495              9371028.680000      
1047812             9370583.940000      
1398715             9370335.000000      
1944488             9370056.430000      
1284391             9369887.850000      
659879              9369870.750000      
552485              9369683.180000      
2312282             9369417.750000      
88726               9369102.960000      
115545              9368799.550000      
2829047             9368634.270000      
837753              9368581.300000      
1577647             9368322.880000      
2673558             9368178.480000      
1793788             9368011.080000      
162323              9367566.510000      
2499811             9367113.600000      
651187              9366864.100000      
604090              9366822.400000      
2807185             9366572.880000      
586915              9365807.700000      
1506116             9365778.400000      
1241782             9365737.520000      
630567              9365426.450000      
2794465             9364814.010000      
717299              9364657.760000      
1068594             9364579.110000      
29770               9364569.840000      
662477              9364439.370000      
1000101             9364167.110000      
2957127             9364111.720000      
2149885             9363939.200000      
696397              9363848.270000      
2966398             9363775.560000      
836508              9363738.240000      
979704              9363577.790000      
1184766             9363562.840000      
618437              9363415.010000      
468732              9362691.060000      
1883032             9362578.800000      
203001              9362347.300000      
2440376             9362122.350000      
907296              9362108.260000      
533941              9362106.440000      
2038898             9362005.840000      
3093232             9361897.740000      
2573551             9361791.800000      
2322378             9361617.260000      
1979291             9361163.120000      
2619871             9361109.770000      
1793049             9360512.500000      
2352993             9360397.200000      
178775              9360340.500000      
191469              9360326.400000      
1196475             9360240.120000      
2939060             9359938.500000      
2081219             9359804.520000      
1848021             9359443.600000      
2396732             9359385.830000      
2443007             9359306.880000      
1929163             9358757.800000      
3091030             9358680.870000      
1647027             9357214.280000      
2287906             9357167.740000      
320246              9356846.760000      
1349046             9356745.600000      
2114913             9356580.090000      
1934177             9356533.850000      
1964238             9356339.640000      
518128              9356132.280000      
1141413             9355783.540000      
2007696             9355609.520000      
872479              9355436.300000      
2562433             9355384.100000      
2391056             9355365.000000      
2142839             9355029.670000      
719085              9354864.400000      
2366904             9354653.760000      
1206776             9354279.140000      
2907803             9354276.050000      
1115307             9353676.150000      
1540644             9353538.100000      
2779787             9353259.450000      
1952973             9353059.800000      
2140333             9352885.320000      
1651522             9352723.850000      
3123860             9352711.320000      
1229904             9352627.660000      
2694393             9352226.160000      
715692              9352043.960000      
475667              9351895.950000      
335534              9351705.000000      
1723861             9351617.820000      
2218561             9351576.240000      
2110604             9351498.670000      
3158264             9351462.260000      
2018997             9351229.120000      
2341977             9350777.190000      
382295              9350690.840000      
2450763             9350689.880000      
1225871             9350054.990000      
1401992             9349907.400000      
1931839             9349515.840000      
157163              9349293.200000      
1119003             9349216.950000      
280360              9349214.700000      
1621568             9348562.080000      
688760              9348436.680000      
2341827             9348325.560000      
2252072             9348202.500000      
1546788             9348149.580000      
1569562             9348133.350000      
2645885             9348019.340000      
2491924             9347967.650000      
2952680             9347752.330000      
772474              9347371.650000      
1035777             9347354.500000      
2077011             9346984.500000      
1283596             9346670.350000      
3062068             9346632.000000      
446612              9346537.950000      
1098108             9346484.940000      
2752469             9346213.350000      
2534934             9345757.660000      
2731957             9345602.790000      
3034209             9345583.200000      
10904               9345553.530000      
1462972             9345434.280000      
1897647             9344890.800000      
1701963             9344658.600000      
829462              9344616.420000      
514478              9344517.380000      
2670950             9344084.480000      
1415773             9344062.470000      
1946474             9344058.160000      
1970485             9343931.280000      
2815605             9343707.850000      
3185326             9343288.560000      
1201803             9343244.240000      
922630              9342991.840000      
2812984             9342936.090000      
2169103             9342923.070000      
917010              9341912.070000      
99930               9341296.800000      
3168169             9341210.400000      
2146126             9341079.780000      
1844240             9340907.340000      
2287195             9340905.420000      
2172609             9340757.410000      
1161656             9340202.820000      
2782359             9340129.360000      
1630529             9340127.520000      
732470              9340060.650000      
2922627             9339699.240000      
1626264             9339524.480000      
2251895             9339513.060000      
2014819             9338879.550000      
1283201             9338201.100000      
3164126             9338092.800000      
2396792             9338003.840000      
240812              9337730.180000      
2450044             9337539.390000      
890758              9337365.760000      
1600147             9337354.170000      
2908836             9336937.520000      
2705500             9336925.440000      
691465              9336732.940000      
2399576             9336009.020000      
1560248             9335914.290000      
1983226             9335565.200000      
1884190             9335147.640000      
1361542             9334890.210000      
783577              9334885.500000      
108773              9334669.680000      
2320616             9334533.240000      
1094932             9334420.820000      
746738              9334095.360000      
914677              9333970.980000      
2799224             9333620.610000      
2383198             9333014.040000      
3109588             9332666.250000      
1510812             9331797.650000      
932007              9330999.730000      
1345015             9330924.680000      
520166              9330776.700000      
852370              9330769.600000      
2784917             9330745.620000      
845921              9330472.500000      
1073973             9330237.840000      
1919960             9330195.890000      
695546              9329964.280000      
2776829             9329732.790000      
1062781             9329656.600000      
31589               9329459.840000      
2681161             9329090.910000      
85512               9329065.910000      
1362849             9329056.640000      
708795              9328973.440000      
2984664             9328896.780000      
2178527             9328839.800000      
3031529             9328775.820000      
2867824             9328770.200000      
2700011             9328342.950000      
2278863             9328164.120000      
421104              9328128.600000      
46577               9328063.100000      
553687              9327929.260000      
71249               9327727.980000      
856798              9327587.500000      
2255425             9326853.200000      
1583072             9326662.720000      
2739905             9326288.100000      
2243862             9326199.200000      
566530              9326194.500000      
1087982             9326054.570000      
986619              9325937.610000      
3171162             9325926.090000      
1374592             9325850.700000      
1493378             9325626.930000      
850291              9325282.050000      
369494              9325235.920000      
138778              9325181.850000      
406164              9324650.100000      
92649               9324598.700000      
950122              9324521.850000      
2861783             9324346.430000      
1392054             9323938.230000      
850236              9323921.880000      
915868              9323562.300000      
2538327             9323480.950000      
1623415             9322979.340000      
224203              9322838.080000      
3159518             9322830.620000      
229594              9322732.730000      
2660579             9322181.850000      
836421              9322016.200000      
461000              9321990.860000      
2576406             9321699.600000      
2928471             9321418.750000      
176549              9320894.660000      
1029906             9320797.320000      
148938              9320582.060000      
3081851             9320564.760000      
431421              9320540.160000      
1003126             9320374.500000      
2124291             9320364.820000      
821627              9320005.260000      
2061622             9319900.500000      
1648877             9319717.330000      
2026437             9319630.280000      
1453319             9319479.680000      
344567              9319473.060000      
1048680             9319469.580000      
1571696             9319333.440000      
2327870             9319234.680000      
1984957             9318957.550000      
2984069             9318922.620000      
2788196             9318541.600000      
971249              9318515.700000      
2400341             9318286.200000      
3174733             9317960.040000      
1638709             9317768.160000      
3132671             9317661.340000      
2782097             9317222.640000      
329761              9317147.270000      
1119879             9316934.300000      
506747              9316928.530000      
961326              9316751.780000      
