c_name              c_custkey           o_orderkey          o_orderdate         o_totalprice        sum                 
Customer#001000693  1000693             91987296            1992-05-19          467008.740000       324.000000          
Customer#000650897  650897              47953029            1995-01-14          466527.920000       303.000000          
Customer#001818547  1818547             47886951            1997-03-01          466507.890000       307.000000          
Customer#000196015  196015              735366              1993-11-24          466443.460000       309.000000          
Customer#001013770  1013770             51041954            1993-02-01          466415.320000       303.000000          
Customer#000797557  797557              81076678            1995-10-30          466305.890000       303.000000          
Customer#001246318  1246318             40876003            1992-05-10          466267.620000       314.000000          
Customer#001824760  1824760             29122912            1996-05-08          466265.050000       323.000000          
Customer#001388606  1388606             66922021            1994-11-15          466197.810000       310.000000          
Customer#000102445  102445              32338533            1992-10-02          466193.590000       307.000000          
Customer#001170407  1170407             81509286            1995-07-16          466160.600000       305.000000          
Customer#000687424  687424              9816576             1997-06-06          466138.160000       308.000000          
Customer#001062688  1062688             95460257            1994-11-15          466117.230000       316.000000          
Customer#001979761  1979761             61135843            1993-01-30          466002.350000       303.000000          
Customer#001076794  1076794             39353991            1996-09-25          465926.780000       303.000000          
Customer#000296842  296842              68003783            1994-03-05          465728.760000       311.000000          
Customer#001326586  1326586             85266340            1998-05-31          465696.460000       318.000000          
Customer#002041480  2041480             37775877            1993-12-02          465565.190000       303.000000          
Customer#000946232  946232              75830275            1994-07-05          465372.350000       305.000000          
Customer#001921288  1921288             92711143            1996-02-13          465327.010000       301.000000          
Customer#002094568  2094568             93203974            1996-10-03          465319.820000       315.000000          
Customer#002278660  2278660             48395044            1994-06-03          465075.240000       316.000000          
Customer#001915360  1915360             68911620            1996-03-10          464993.950000       305.000000          
Customer#002225509  2225509             70969191            1995-09-18          464887.870000       302.000000          
Customer#001087513  1087513             77010848            1997-12-10          464870.950000       309.000000          
Customer#000932456  932456              18302693            1993-10-23          464823.280000       309.000000          
Customer#001288732  1288732             64616549            1995-05-22          464708.250000       310.000000          
Customer#002188742  2188742             78255489            1996-11-11          464674.520000       315.000000          
Customer#000009190  9190                47969124            1992-07-11          464474.800000       306.000000          
Customer#002388040  2388040             54765253            1997-02-02          464411.690000       304.000000          
Customer#002197655  2197655             61482114            1998-03-02          464255.580000       311.000000          
Customer#000238888  238888              44769410            1996-06-28          464254.170000       311.000000          
Customer#001640425  1640425             26471747            1996-06-16          464241.610000       313.000000          
Customer#000632039  632039              54915267            1998-01-23          464183.400000       309.000000          
Customer#000057049  57049               2329187             1998-01-04          464160.770000       304.000000          
Customer#001433609  1433609             24923202            1993-10-04          464153.300000       316.000000          
Customer#002388940  2388940             38422560            1994-04-17          464146.200000       305.000000          
Customer#002284495  2284495             22098118            1993-07-20          463948.460000       302.000000          
Customer#000888602  888602              22040514            1997-09-22          463888.910000       308.000000          
Customer#000647684  647684              83676934            1993-02-09          463843.530000       303.000000          
Customer#000293908  293908              22855844            1996-01-15          463526.180000       307.000000          
Customer#000291809  291809              92110977            1994-01-14          463368.800000       304.000000          
Customer#000388123  388123              43438883            1992-11-27          463365.520000       314.000000          
Customer#000508717  508717              75693249            1993-08-31          463352.580000       302.000000          
Customer#000763226  763226              85485121            1996-07-19          463341.180000       306.000000          
Customer#002312453  2312453             17927718            1996-08-27          463068.260000       314.000000          
Customer#002218771  2218771             50776837            1993-10-22          462875.590000       305.000000          
Customer#001751362  1751362             7887841             1992-06-15          462673.760000       308.000000          
Customer#000444463  444463              50277955            1992-05-21          462580.250000       301.000000          
Customer#000560323  560323              28309383            1993-12-31          462549.910000       301.000000          
Customer#001471876  1471876             33899427            1995-11-08          462343.910000       308.000000          
Customer#001540936  1540936             13683589            1995-06-08          462333.800000       313.000000          
Customer#001080226  1080226             48085603            1994-01-18          462330.530000       309.000000          
Customer#001132240  1132240             77658723            1994-03-18          462210.040000       305.000000          
Customer#002122832  2122832             73384736            1998-03-12          462185.610000       305.000000          
Customer#000302132  302132              56240807            1995-03-28          462171.970000       307.000000          
Customer#001468267  1468267             66968643            1995-01-26          462111.590000       311.000000          
Customer#001254584  1254584             38926278            1997-04-25          462100.880000       301.000000          
Customer#000095354  95354               18871616            1992-07-31          462070.370000       312.000000          
Customer#002114983  2114983             7165026             1995-05-29          462057.200000       304.000000          
Customer#001622851  1622851             53407847            1996-09-02          461982.310000       304.000000          
Customer#001900702  1900702             34937604            1995-01-26          461870.770000       315.000000          
Customer#001805494  1805494             55747171            1993-09-06          461794.340000       310.000000          
Customer#000157381  157381              62848419            1993-01-21          461751.780000       306.000000          
Customer#001807768  1807768             4439686             1996-09-17          461715.890000       305.000000          
Customer#001536443  1536443             8319046             1995-10-07          461656.540000       307.000000          
Customer#000507655  507655              44178691            1998-01-24          461536.150000       316.000000          
Customer#000434366  434366              82075236            1998-04-13          461509.220000       301.000000          
Customer#001501678  1501678             67523520            1993-10-05          461403.080000       303.000000          
Customer#000192653  192653              28584225            1996-02-21          461190.850000       304.000000          
Customer#001647937  1647937             70106368            1997-03-08          461032.020000       301.000000          
Customer#000693580  693580              32305890            1992-08-04          460942.120000       304.000000          
Customer#001542172  1542172             16783360            1998-02-16          460885.110000       308.000000          
Customer#001502314  1502314             13432994            1995-10-25          460761.580000       305.000000          
Customer#001729345  1729345             85347942            1996-11-28          460379.450000       301.000000          
Customer#000681439  681439              29109127            1994-02-02          460367.980000       307.000000          
Customer#000639169  639169              43906817            1995-04-06          460186.670000       312.000000          
Customer#000614480  614480              90089703            1997-03-25          460145.130000       306.000000          
Customer#000741575  741575              13563296            1997-08-02          459960.950000       301.000000          
Customer#000823501  823501              15572326            1995-02-26          459919.790000       309.000000          
Customer#000438046  438046              81797762            1995-12-11          459907.280000       301.000000          
Customer#001856000  1856000             84069729            1994-01-19          459827.940000       302.000000          
Customer#001196356  1196356             63125379            1997-07-20          459748.690000       321.000000          
Customer#001204286  1204286             70818020            1996-09-26          459661.360000       304.000000          
Customer#001012108  1012108             82608930            1996-04-23          459506.450000       301.000000          
Customer#001115740  1115740             65764645            1993-02-01          459335.290000       303.000000          
Customer#001228654  1228654             35098820            1995-07-03          459253.170000       301.000000          
Customer#001272485  1272485             82320612            1997-09-03          459067.150000       307.000000          
Customer#000178723  178723              92934880            1993-02-09          459033.920000       309.000000          
Customer#000289798  289798              8590657             1996-08-29          458949.190000       303.000000          
Customer#001597078  1597078             40753383            1997-01-14          458865.480000       302.000000          
Customer#000887740  887740              33868740            1993-10-06          458584.650000       303.000000          
Customer#000707290  707290              17929698            1998-02-24          458576.780000       310.000000          
Customer#001835992  1835992             47071686            1997-04-29          458518.800000       309.000000          
Customer#000349760  349760              64051236            1994-05-21          458510.490000       303.000000          
Customer#000756119  756119              65119878            1995-09-04          458492.230000       305.000000          
Customer#000029963  29963               76418693            1994-09-02          458415.220000       305.000000          
Customer#000183380  183380              59930883            1997-05-17          458407.980000       319.000000          
Customer#001444793  1444793             33836992            1998-05-14          458366.910000       307.000000          
Customer#001921564  1921564             1971680             1995-06-14          458286.450000       308.000000          
Customer#002145598  2145598             71683587            1997-04-14          458271.510000       315.000000          
Customer#000887600  887600              38562980            1996-12-10          458188.480000       302.000000          
Customer#000622996  622996              51748135            1995-07-26          458092.130000       301.000000          
Customer#002036116  2036116             88891524            1992-10-24          458073.010000       305.000000          
Customer#001276948  1276948             52566243            1993-05-04          458002.270000       304.000000          
Customer#000518875  518875              26465922            1996-11-04          457910.490000       331.000000          
Customer#002128970  2128970             49619845            1996-09-03          457869.050000       302.000000          
Customer#002208476  2208476             13837220            1994-09-07          457534.300000       316.000000          
Customer#001031696  1031696             28184576            1994-01-29          457069.120000       324.000000          
Customer#001842904  1842904             55722822            1995-08-24          456850.280000       316.000000          
Customer#001374565  1374565             94744546            1996-01-03          456834.970000       302.000000          
Customer#001115744  1115744             23813318            1994-12-13          456483.300000       301.000000          
Customer#000332681  332681              70554630            1996-07-18          456354.370000       303.000000          
Customer#002077327  2077327             55342658            1992-05-22          456348.940000       302.000000          
Customer#000820397  820397              11231077            1994-05-27          456334.270000       304.000000          
Customer#002069764  2069764             88997793            1992-05-04          456266.770000       303.000000          
Customer#000122284  122284              65184962            1997-12-17          456221.370000       301.000000          
Customer#002116276  2116276             16215716            1993-04-12          456168.010000       302.000000          
Customer#000217435  217435              84013094            1998-03-07          456039.560000       316.000000          
Customer#000497047  497047              31450375            1996-05-16          455842.190000       311.000000          
Customer#000008335  8335                95634630            1997-07-02          455737.460000       311.000000          
Customer#002341810  2341810             69992038            1998-01-25          455726.570000       313.000000          
Customer#001885322  1885322             34343042            1998-03-25          455722.640000       308.000000          
Customer#001905226  1905226             43423427            1998-02-14          455682.520000       302.000000          
Customer#001053982  1053982             65162531            1993-12-06          455559.530000       303.000000          
Customer#001444168  1444168             85901154            1995-10-21          455470.730000       318.000000          
Customer#000360899  360899              39492870            1995-08-12          455459.430000       317.000000          
Customer#002116510  2116510             73410148            1996-03-04          455162.610000       306.000000          
Customer#001049993  1049993             75259170            1995-06-12          455113.600000       302.000000          
Customer#001396849  1396849             93560999            1994-02-10          455080.470000       312.000000          
Customer#000053056  53056               17301668            1995-04-24          455080.390000       302.000000          
Customer#000482225  482225              87643589            1992-01-22          454724.040000       305.000000          
Customer#001034290  1034290             69403239            1996-09-24          454596.180000       304.000000          
Customer#001401010  1401010             16801991            1992-02-10          454516.140000       304.000000          
Customer#000583501  583501              89426786            1993-11-15          454489.200000       303.000000          
Customer#000663269  663269              33162084            1994-02-15          454337.650000       304.000000          
Customer#000306214  306214              81141920            1997-06-04          454304.280000       302.000000          
Customer#002002744  2002744             31601378            1992-03-19          454286.370000       306.000000          
Customer#000221180  221180              43491654            1992-05-20          454243.050000       308.000000          
Customer#000051724  51724               76056865            1992-08-11          454225.900000       302.000000          
Customer#000463601  463601              19094241            1992-01-14          454172.020000       310.000000          
Customer#000462055  462055              86521508            1992-02-15          454150.230000       305.000000          
Customer#000731560  731560              61389959            1997-01-21          454064.700000       303.000000          
Customer#000267340  267340              17366275            1998-01-14          454024.220000       316.000000          
Customer#001843331  1843331             84253315            1993-04-12          454021.670000       305.000000          
Customer#000706421  706421              55084354            1992-06-27          454010.490000       304.000000          
Customer#000687613  687613              53395493            1996-09-24          453995.300000       305.000000          
Customer#000394840  394840              39732833            1993-02-27          453985.490000       302.000000          
Customer#000697594  697594              88160736            1996-08-25          453982.370000       301.000000          
Customer#000795202  795202              15394692            1996-03-13          453952.720000       302.000000          
Customer#001263979  1263979             49864035            1995-11-05          453849.540000       308.000000          
Customer#002093401  2093401             28077922            1996-10-27          453836.420000       319.000000          
Customer#002240717  2240717             18923648            1997-08-31          453733.040000       305.000000          
Customer#000426796  426796              41274690            1992-08-10          453677.460000       317.000000          
Customer#001988668  1988668             49847329            1995-09-20          453412.030000       319.000000          
Customer#001975012  1975012             79476672            1992-08-08          453352.960000       302.000000          
Customer#000883127  883127              38093280            1992-08-22          453322.510000       307.000000          
Customer#000059959  59959               72364741            1993-11-07          453123.010000       307.000000          
Customer#000209137  209137              1481925             1998-03-15          453059.430000       301.000000          
Customer#002113294  2113294             40714112            1992-09-04          453059.330000       308.000000          
Customer#001767437  1767437             52826116            1993-05-25          452998.520000       301.000000          
Customer#001946107  1946107             79792451            1997-01-09          452952.630000       301.000000          
Customer#001294085  1294085             30864451            1998-05-22          452726.390000       301.000000          
Customer#000325750  325750              20016800            1993-02-22          452367.520000       301.000000          
Customer#000960781  960781              82611552            1995-10-05          452349.500000       304.000000          
Customer#001014823  1014823             46678469            1995-01-27          452342.130000       307.000000          
Customer#000328066  328066              92752967            1996-09-11          452336.370000       302.000000          
Customer#000495782  495782              32937312            1996-09-07          452229.910000       303.000000          
Customer#001861451  1861451             11141606            1997-09-28          452108.280000       325.000000          
Customer#001213603  1213603             41325120            1997-05-02          451851.550000       309.000000          
Customer#001057565  1057565             5007490             1992-08-07          451581.030000       304.000000          
Customer#000323428  323428              14046658            1995-12-01          451467.240000       305.000000          
Customer#001658344  1658344             27580742            1997-03-19          451418.890000       311.000000          
Customer#002340013  2340013             13841255            1997-12-08          451370.250000       302.000000          
Customer#000800911  800911              32148069            1997-04-27          451267.480000       303.000000          
Customer#001202408  1202408             17016006            1993-03-13          451217.830000       311.000000          
Customer#001551328  1551328             79390593            1998-03-22          451201.130000       310.000000          
Customer#001958849  1958849             93615780            1994-09-08          451191.100000       303.000000          
Customer#002131243  2131243             75124196            1997-08-26          451145.380000       302.000000          
Customer#000868474  868474              64315239            1992-08-13          451088.420000       317.000000          
Customer#000238571  238571              52357185            1993-04-06          450954.790000       307.000000          
Customer#001983746  1983746             78840998            1993-10-18          450943.020000       303.000000          
Customer#001600597  1600597             18200676            1994-06-22          450792.620000       307.000000          
Customer#001861924  1861924             62978464            1995-09-27          450721.580000       303.000000          
Customer#000480823  480823              74438176            1992-01-02          450718.040000       301.000000          
Customer#001531201  1531201             61716928            1995-06-01          450381.840000       309.000000          
Customer#002185144  2185144             2761378             1996-05-31          450380.960000       301.000000          
Customer#002070829  2070829             78406083            1993-03-20          450379.190000       303.000000          
Customer#001540801  1540801             54840071            1993-12-28          450237.560000       301.000000          
Customer#001601575  1601575             51841767            1996-02-08          450195.180000       312.000000          
Customer#001196624  1196624             28916832            1995-09-12          450160.060000       301.000000          
Customer#000068822  68822               66714433            1998-06-09          450119.240000       301.000000          
Customer#001413139  1413139             10889601            1992-05-22          450004.730000       306.000000          
Customer#002134559  2134559             74310245            1997-03-08          449909.370000       303.000000          
Customer#001009915  1009915             12378086            1995-03-13          449807.850000       320.000000          
Customer#002372990  2372990             92086567            1996-06-12          449740.330000       322.000000          
Customer#000645160  645160              56516384            1993-06-04          449692.400000       301.000000          
Customer#001677233  1677233             25859617            1992-05-31          449661.030000       301.000000          
Customer#001662136  1662136             61867907            1995-06-19          449592.200000       314.000000          
Customer#001085140  1085140             72971680            1994-08-09          449441.850000       309.000000          
Customer#001505321  1505321             46226405            1998-04-05          449285.670000       307.000000          
Customer#002313857  2313857             3043270             1997-02-12          449277.740000       317.000000          
Customer#000403604  403604              87562948            1996-12-19          449069.960000       311.000000          
Customer#000003884  3884                89389030            1994-10-09          448840.270000       301.000000          
Customer#000532967  532967              33450849            1995-07-10          448764.340000       309.000000          
Customer#000201919  201919              23861472            1997-10-30          448737.960000       314.000000          
Customer#001770121  1770121             23906277            1997-03-20          448672.030000       314.000000          
Customer#002150962  2150962             50172704            1996-05-26          448558.930000       305.000000          
Customer#000493304  493304              18188388            1997-06-20          448517.130000       303.000000          
Customer#001008211  1008211             95796551            1992-08-23          448481.290000       309.000000          
Customer#000395851  395851              46834406            1994-05-06          448440.370000       310.000000          
Customer#001067492  1067492             6515330             1997-01-27          448392.520000       307.000000          
Customer#001366627  1366627             35893095            1994-11-19          448287.500000       305.000000          
Customer#001524557  1524557             40944001            1993-12-15          448212.290000       319.000000          
Customer#000814610  814610              43952871            1996-10-11          448160.330000       301.000000          
Customer#000526919  526919              24518212            1993-08-26          448084.900000       301.000000          
Customer#001290442  1290442             52935685            1998-01-04          448036.910000       306.000000          
Customer#001980559  1980559             14875232            1994-06-21          447908.010000       308.000000          
Customer#000521276  521276              40705506            1992-11-21          447815.610000       304.000000          
Customer#001578250  1578250             48307430            1996-07-26          447549.790000       303.000000          
Customer#001375099  1375099             91959780            1993-10-25          447396.390000       301.000000          
Customer#001294228  1294228             63462150            1994-01-05          447131.810000       301.000000          
Customer#001721623  1721623             58919845            1995-07-21          447022.070000       316.000000          
Customer#002096344  2096344             91799168            1993-04-20          447008.030000       314.000000          
Customer#000135611  135611              89959491            1996-10-14          446771.250000       301.000000          
Customer#002342542  2342542             89513222            1995-05-27          446674.910000       306.000000          
Customer#000282656  282656              9128386             1992-12-07          446638.150000       301.000000          
Customer#000776593  776593              39395047            1997-03-20          446577.340000       302.000000          
Customer#001736308  1736308             20038309            1992-12-31          446522.240000       303.000000          
Customer#001319044  1319044             857959              1994-02-07          446399.860000       305.000000          
Customer#000164249  164249              55385158            1994-06-17          446386.530000       305.000000          
Customer#002276374  2276374             71526752            1992-12-23          446304.530000       306.000000          
Customer#001160015  1160015             88014371            1993-02-12          446258.200000       306.000000          
Customer#000595336  595336              15191270            1995-05-09          446023.820000       310.000000          
Customer#000493717  493717              30338976            1995-05-31          445927.290000       303.000000          
Customer#001688167  1688167             92680037            1995-08-01          445853.330000       307.000000          
Customer#001036321  1036321             14614786            1997-08-28          445803.800000       306.000000          
Customer#001920382  1920382             77661760            1993-06-12          445753.230000       302.000000          
Customer#001258727  1258727             6203745             1997-07-22          445679.140000       302.000000          
Customer#000289627  289627              17668135            1997-02-25          445545.430000       303.000000          
Customer#000387346  387346              68663877            1995-05-30          445518.820000       302.000000          
Customer#001085803  1085803             16416640            1998-01-19          445378.970000       302.000000          
Customer#001129804  1129804             22408480            1992-03-31          445170.350000       308.000000          
Customer#001333897  1333897             19960768            1998-07-17          445132.070000       301.000000          
Customer#000148190  148190              76846661            1996-09-01          445069.460000       305.000000          
Customer#000558712  558712              79263586            1995-10-21          444917.920000       301.000000          
Customer#001172480  1172480             91496007            1995-08-24          444771.950000       301.000000          
Customer#001956169  1956169             55864096            1995-03-19          444633.050000       304.000000          
Customer#001873207  1873207             4290656             1997-02-05          444572.400000       301.000000          
Customer#001180390  1180390             26458949            1997-08-13          444568.600000       301.000000          
Customer#001160954  1160954             9506693             1993-07-20          444347.230000       314.000000          
Customer#000797663  797663              75048452            1995-08-19          444226.520000       301.000000          
Customer#000253724  253724              53246051            1993-01-24          444226.380000       301.000000          
Customer#002223847  2223847             64863431            1997-08-05          444122.350000       303.000000          
Customer#001419037  1419037             95654087            1993-08-16          444113.630000       312.000000          
Customer#001709645  1709645             57324993            1997-04-22          443985.090000       308.000000          
Customer#000956200  956200              31041542            1994-07-13          443982.450000       302.000000          
Customer#000555838  555838              84292261            1997-10-13          443873.500000       320.000000          
Customer#000039347  39347               38363558            1994-04-27          443815.120000       307.000000          
Customer#001155941  1155941             76754177            1993-03-31          443764.600000       306.000000          
Customer#000978571  978571              74870500            1996-01-16          443742.380000       306.000000          
Customer#001976989  1976989             14891232            1992-05-30          443733.350000       311.000000          
Customer#001032034  1032034             63924839            1996-10-07          443702.400000       312.000000          
Customer#001896959  1896959             54188961            1995-06-17          443668.360000       317.000000          
Customer#000545186  545186              9615783             1994-03-08          443621.540000       302.000000          
Customer#002088772  2088772             20714883            1995-10-05          443507.530000       302.000000          
Customer#001824523  1824523             45053063            1993-09-01          443428.170000       309.000000          
Customer#000848434  848434              2662214             1993-08-13          443124.510000       302.000000          
Customer#001919809  1919809             1544643             1997-09-20          443097.240000       320.000000          
Customer#000742679  742679              94197923            1994-10-02          442977.530000       308.000000          
Customer#001251799  1251799             92637891            1998-05-25          442926.570000       306.000000          
Customer#001750057  1750057             5746311             1996-10-10          442908.290000       302.000000          
Customer#001103951  1103951             11120293            1995-08-08          442898.670000       311.000000          
Customer#000217948  217948              70974759            1993-11-20          442790.710000       303.000000          
Customer#001833625  1833625             68396069            1997-12-01          442453.750000       308.000000          
Customer#000225140  225140              61962304            1997-12-09          442413.910000       301.000000          
Customer#001243348  1243348             77835073            1992-08-17          442291.040000       311.000000          
Customer#000014704  14704               73823366            1995-08-06          442056.330000       307.000000          
Customer#002079598  2079598             69840288            1994-04-13          442006.450000       304.000000          
Customer#000678001  678001              71705348            1995-02-22          441782.730000       302.000000          
Customer#000963979  963979              43980355            1994-09-22          441690.090000       312.000000          
Customer#001025774  1025774             89420641            1992-12-11          441665.950000       303.000000          
Customer#002069833  2069833             92454183            1995-03-02          441646.050000       305.000000          
Customer#000459631  459631              37531878            1997-03-20          441411.330000       315.000000          
Customer#002121154  2121154             91811457            1993-03-10          441310.580000       320.000000          
Customer#000479735  479735              88423044            1995-09-05          441292.690000       302.000000          
Customer#001462333  1462333             21140833            1994-02-03          441102.010000       303.000000          
Customer#002218966  2218966             6651397             1992-07-14          441096.210000       301.000000          
Customer#001386979  1386979             19730208            1994-01-24          440295.690000       305.000000          
Customer#002093186  2093186             26977863            1997-06-22          440276.120000       313.000000          
Customer#000694906  694906              32699424            1994-05-26          439875.060000       303.000000          
Customer#000192020  192020              14577123            1993-11-22          439839.060000       305.000000          
Customer#001695907  1695907             2096705             1994-07-03          439684.690000       307.000000          
Customer#001565198  1565198             21973952            1997-07-20          439581.330000       304.000000          
Customer#001901039  1901039             92363746            1994-11-11          439526.360000       310.000000          
Customer#001729951  1729951             92290944            1996-02-26          439380.160000       304.000000          
Customer#000559825  559825              68845122            1993-10-19          439276.790000       301.000000          
Customer#000906229  906229              18965830            1997-12-19          439245.020000       308.000000          
Customer#002222447  2222447             90943938            1998-02-01          438921.200000       314.000000          
Customer#000138715  138715              44542087            1994-12-07          438914.040000       303.000000          
Customer#000005291  5291                6210853             1997-08-08          438765.900000       303.000000          
Customer#000346153  346153              57968195            1996-10-16          438732.310000       303.000000          
Customer#001514551  1514551             36910982            1996-02-12          438633.480000       301.000000          
Customer#002322416  2322416             72352547            1997-05-04          438536.180000       301.000000          
Customer#002332961  2332961             30768103            1993-04-12          438376.500000       306.000000          
Customer#000552910  552910              8991333             1995-04-10          438330.620000       305.000000          
Customer#001168732  1168732             88230820            1998-06-19          438123.440000       304.000000          
Customer#001873859  1873859             55229349            1996-07-10          437996.140000       301.000000          
Customer#001990259  1990259             70510437            1997-07-07          437639.900000       311.000000          
Customer#001523284  1523284             39949734            1996-01-14          437528.770000       303.000000          
Customer#002027831  2027831             84299232            1992-07-23          437447.500000       302.000000          
Customer#000277598  277598              44890534            1996-01-26          437437.880000       302.000000          
Customer#000624754  624754              15960071            1996-07-09          437429.180000       303.000000          
Customer#000255817  255817              66884678            1992-12-14          437397.860000       302.000000          
Customer#000258052  258052              19232581            1996-09-26          437247.450000       305.000000          
Customer#000752936  752936              61215491            1996-09-20          437239.770000       302.000000          
Customer#000470381  470381              14544192            1995-08-04          437206.690000       302.000000          
Customer#001263766  1263766             44331334            1995-02-27          437040.170000       307.000000          
Customer#002377186  2377186             91927269            1993-06-12          436876.790000       304.000000          
Customer#001930352  1930352             30008928            1993-10-17          436821.600000       303.000000          
Customer#001366108  1366108             42021606            1994-06-27          436308.000000       304.000000          
Customer#000541702  541702              56217669            1994-10-22          436281.180000       303.000000          
Customer#001892833  1892833             20676097            1997-07-14          436211.940000       307.000000          
Customer#001814842  1814842             83021927            1998-01-12          436194.210000       305.000000          
Customer#001199509  1199509             27531430            1996-11-22          436155.980000       310.000000          
Customer#000395200  395200              52032003            1997-01-06          435916.300000       303.000000          
Customer#001971212  1971212             90905219            1995-03-30          435877.380000       314.000000          
Customer#000402464  402464              24581062            1997-04-11          435827.100000       306.000000          
Customer#001419241  1419241             2995076             1994-01-30          435793.230000       302.000000          
Customer#001962466  1962466             33026341            1992-02-23          435734.650000       308.000000          
Customer#002146079  2146079             87748678            1993-07-08          435729.680000       306.000000          
Customer#001824784  1824784             16020773            1995-12-07          435434.690000       301.000000          
Customer#001631749  1631749             24979495            1992-04-26          435233.220000       308.000000          
Customer#001236139  1236139             94731687            1995-11-02          435219.710000       318.000000          
Customer#001973594  1973594             59565889            1993-06-22          435194.040000       306.000000          
Customer#002202332  2202332             38488484            1992-06-24          435018.930000       306.000000          
Customer#001093762  1093762             39710883            1996-03-18          435014.170000       304.000000          
Customer#001324180  1324180             14211942            1995-06-28          434992.460000       302.000000          
Customer#001360306  1360306             29805379            1994-06-07          434691.760000       302.000000          
Customer#001731229  1731229             31018979            1995-12-06          434611.320000       304.000000          
Customer#002302000  2302000             83070055            1995-01-17          434528.660000       302.000000          
Customer#001217138  1217138             23671233            1996-10-03          434518.940000       303.000000          
Customer#001761571  1761571             58504644            1992-07-21          434354.630000       306.000000          
Customer#001245547  1245547             88609094            1996-03-06          434306.180000       303.000000          
Customer#001732594  1732594             17272195            1993-07-13          434302.450000       308.000000          
Customer#002023748  2023748             60595684            1997-02-03          434291.030000       310.000000          
Customer#002160823  2160823             43245189            1994-11-29          434279.970000       320.000000          
Customer#000062347  62347               79121828            1993-10-19          434184.770000       313.000000          
Customer#000326167  326167              20324257            1996-09-10          434021.040000       314.000000          
Customer#001960366  1960366             72782567            1996-06-30          433966.770000       301.000000          
Customer#001903874  1903874             27729440            1994-12-21          433939.240000       302.000000          
Customer#002373049  2373049             52312869            1992-06-14          433879.740000       308.000000          
Customer#002105770  2105770             85071716            1998-06-24          433702.830000       306.000000          
Customer#000262709  262709              15157120            1994-05-13          433575.890000       304.000000          
Customer#000802357  802357              9304229             1997-08-24          433504.700000       309.000000          
Customer#001686550  1686550             4478371             1996-03-05          433399.540000       302.000000          
Customer#001075093  1075093             70206085            1996-11-20          433037.770000       306.000000          
Customer#000103120  103120              37023521            1994-07-20          433006.020000       306.000000          
Customer#001939658  1939658             72528261            1993-07-24          432980.550000       301.000000          
Customer#002327221  2327221             92026054            1995-08-17          432926.190000       307.000000          
Customer#001600036  1600036             59057792            1993-12-30          432855.010000       314.000000          
Customer#001795399  1795399             91673892            1992-02-17          432748.070000       308.000000          
Customer#002116777  2116777             23129479            1992-08-20          432702.110000       308.000000          
Customer#002079427  2079427             6517825             1993-06-19          432604.230000       304.000000          
Customer#002257561  2257561             565574              1995-09-24          432518.160000       301.000000          
Customer#000734047  734047              83449060            1996-06-29          432442.740000       306.000000          
Customer#000410860  410860              82389632            1997-07-12          432274.590000       301.000000          
Customer#002323613  2323613             65671430            1998-04-22          432157.980000       315.000000          
Customer#001028855  1028855             24378656            1996-01-17          432050.350000       314.000000          
Customer#000329992  329992              15738658            1995-03-25          431982.650000       307.000000          
Customer#000574757  574757              94936672            1992-02-28          431972.000000       307.000000          
Customer#001318045  1318045             90715074            1998-03-06          431910.370000       307.000000          
Customer#000954346  954346              48314274            1998-03-06          431662.640000       305.000000          
Customer#001733146  1733146             94878854            1992-03-19          431566.480000       307.000000          
Customer#002192897  2192897             90123300            1997-10-02          431428.830000       304.000000          
Customer#002024098  2024098             58673379            1998-01-23          430973.810000       309.000000          
Customer#002045461  2045461             59993957            1993-02-03          430849.140000       303.000000          
Customer#001633039  1633039             85520418            1992-07-13          430810.070000       306.000000          
Customer#000867713  867713              20524164            1995-03-04          430764.830000       309.000000          
Customer#001103248  1103248             73268034            1998-01-13          430467.760000       308.000000          
Customer#001833811  1833811             20662370            1992-07-22          429921.870000       315.000000          
Customer#000754486  754486              43846177            1992-01-24          429914.790000       306.000000          
Customer#000332260  332260              95727968            1997-02-09          429734.430000       301.000000          
Customer#000017587  17587               41064486            1993-10-05          429637.980000       311.000000          
Customer#000523177  523177              64265985            1996-08-13          429614.890000       308.000000          
Customer#002075386  2075386             79151267            1998-04-17          429462.700000       303.000000          
Customer#001769152  1769152             12331750            1994-12-07          429424.970000       310.000000          
Customer#002367278  2367278             27027302            1997-07-20          429314.060000       303.000000          
Customer#000970445  970445              88636865            1993-09-16          429271.570000       305.000000          
Customer#000451511  451511              65564800            1994-04-09          429094.580000       312.000000          
Customer#001584862  1584862             43416326            1996-06-18          428894.870000       308.000000          
Customer#000210556  210556              31826535            1994-10-13          428633.620000       304.000000          
Customer#001991000  1991000             28506404            1997-09-09          428567.340000       303.000000          
Customer#000630295  630295              60618851            1993-06-07          428448.220000       311.000000          
Customer#002026336  2026336             7456839             1994-07-14          428391.830000       311.000000          
Customer#000503252  503252              81384102            1996-12-13          428358.350000       304.000000          
Customer#000231763  231763              11599171            1998-03-22          428089.240000       316.000000          
Customer#000020651  20651               67579808            1995-04-22          428073.490000       306.000000          
Customer#000803504  803504              72678885            1992-05-20          427949.030000       302.000000          
Customer#000979526  979526              66896224            1994-12-21          427710.250000       302.000000          
Customer#000373984  373984              95570435            1993-02-09          427704.370000       305.000000          
Customer#000793474  793474              69179521            1994-04-03          427608.390000       304.000000          
Customer#000622687  622687              13185729            1995-08-02          427369.230000       305.000000          
