s_name              numwait             
Supplier#000059875  12                  
Supplier#000060022  12                  
Supplier#000060680  12                  
Supplier#000060989  12                  
Supplier#000061127  12                  
Supplier#000061809  12                  
Supplier#000061860  12                  
Supplier#000062043  12                  
Supplier#000062148  12                  
Supplier#000062477  12                  
Supplier#000063095  12                  
Supplier#000063324  12                  
Supplier#000063429  12                  
Supplier#000063709  12                  
Supplier#000063723  12                  
Supplier#000063730  12                  
Supplier#000063793  12                  
Supplier#000064213  12                  
Supplier#000064241  12                  
Supplier#000064348  12                  
Supplier#000064587  12                  
Supplier#000064627  12                  
Supplier#000065167  12                  
Supplier#000065195  12                  
Supplier#000065207  12                  
Supplier#000065462  12                  
Supplier#000065574  12                  
Supplier#000065623  12                  
Supplier#000065798  12                  
Supplier#000065998  12                  
Supplier#000066664  12                  
Supplier#000066717  12                  
Supplier#000067370  12                  
Supplier#000067669  12                  
Supplier#000068003  12                  
Supplier#000068225  12                  
Supplier#000068356  12                  
Supplier#000068801  12                  
Supplier#000069405  12                  
Supplier#000069486  12                  
Supplier#000069716  12                  
Supplier#000070458  12                  
Supplier#000070495  12                  
Supplier#000070546  12                  
Supplier#000070794  12                  
Supplier#000071114  12                  
Supplier#000071236  12                  
Supplier#000071865  12                  
Supplier#000071937  12                  
Supplier#000072032  12                  
Supplier#000072401  12                  
Supplier#000072571  12                  
Supplier#000072815  12                  
Supplier#000073236  12                  
Supplier#000073430  12                  
Supplier#000073768  12                  
Supplier#000073869  12                  
Supplier#000074044  12                  
Supplier#000074221  12                  
Supplier#000074326  12                  
Supplier#000074353  12                  
Supplier#000074399  12                  
Supplier#000074916  12                  
Supplier#000075264  12                  
Supplier#000075277  12                  
Supplier#000075646  12                  
Supplier#000075701  12                  
Supplier#000075957  12                  
Supplier#000076269  12                  
Supplier#000076305  12                  
Supplier#000076876  12                  
Supplier#000076966  12                  
Supplier#000076981  12                  
Supplier#000077100  12                  
Supplier#000077144  12                  
Supplier#000077147  12                  
Supplier#000077318  12                  
Supplier#000077327  12                  
Supplier#000077544  12                  
Supplier#000078400  12                  
Supplier#000078703  12                  
Supplier#000078731  12                  
Supplier#000078804  12                  
Supplier#000078834  12                  
Supplier#000078835  12                  
Supplier#000078913  12                  
Supplier#000079695  12                  
Supplier#000079701  12                  
Supplier#000080137  12                  
Supplier#000080162  12                  
Supplier#000080707  12                  
Supplier#000081083  12                  
Supplier#000081425  12                  
Supplier#000081437  12                  
Supplier#000081778  12                  
Supplier#000081861  12                  
Supplier#000082152  12                  
Supplier#000082413  12                  
Supplier#000082657  12                  
Supplier#000082785  12                  
Supplier#000083021  12                  
Supplier#000083048  12                  
Supplier#000083322  12                  
Supplier#000084310  12                  
Supplier#000084478  12                  
Supplier#000084888  12                  
Supplier#000085139  12                  
Supplier#000085368  12                  
Supplier#000085488  12                  
Supplier#000085528  12                  
Supplier#000085869  12                  
Supplier#000086455  12                  
Supplier#000086919  12                  
Supplier#000087457  12                  
Supplier#000087698  12                  
Supplier#000087780  12                  
Supplier#000087830  12                  
Supplier#000088157  12                  
Supplier#000088250  12                  
Supplier#000088348  12                  
Supplier#000088412  12                  
Supplier#000088501  12                  
Supplier#000088820  12                  
Supplier#000088857  12                  
Supplier#000089033  12                  
Supplier#000089076  12                  
Supplier#000089655  12                  
Supplier#000090058  12                  
Supplier#000090335  12                  
Supplier#000090935  12                  
Supplier#000091955  12                  
Supplier#000092447  12                  
Supplier#000092715  12                  
Supplier#000092854  12                  
Supplier#000092963  12                  
Supplier#000093193  12                  
Supplier#000093860  12                  
Supplier#000093886  12                  
Supplier#000093901  12                  
Supplier#000094065  12                  
Supplier#000094278  12                  
Supplier#000094438  12                  
Supplier#000094771  12                  
Supplier#000095081  12                  
Supplier#000095254  12                  
Supplier#000095533  12                  
Supplier#000096402  12                  
Supplier#000096445  12                  
Supplier#000096578  12                  
Supplier#000097479  12                  
Supplier#000097632  12                  
Supplier#000098528  12                  
Supplier#000098880  12                  
Supplier#000099114  12                  
Supplier#000099139  12                  
Supplier#000099221  12                  
Supplier#000099227  12                  
Supplier#000099318  12                  
Supplier#000100010  12                  
Supplier#000100408  12                  
Supplier#000100862  12                  
Supplier#000100905  12                  
Supplier#000100924  12                  
Supplier#000101043  12                  
Supplier#000101058  12                  
Supplier#000101383  12                  
Supplier#000101493  12                  
Supplier#000101615  12                  
Supplier#000101944  12                  
Supplier#000102222  12                  
Supplier#000102367  12                  
Supplier#000102544  12                  
Supplier#000102595  12                  
Supplier#000102620  12                  
Supplier#000102908  12                  
Supplier#000103266  12                  
Supplier#000103619  12                  
Supplier#000103656  12                  
Supplier#000103735  12                  
Supplier#000103751  12                  
Supplier#000103864  12                  
Supplier#000104037  12                  
Supplier#000104139  12                  
Supplier#000104304  12                  
Supplier#000104307  12                  
Supplier#000104349  12                  
Supplier#000104792  12                  
Supplier#000104941  12                  
Supplier#000105833  12                  
Supplier#000105966  12                  
Supplier#000106028  12                  
Supplier#000106043  12                  
Supplier#000106083  12                  
Supplier#000106167  12                  
Supplier#000106311  12                  
Supplier#000106843  12                  
Supplier#000106940  12                  
Supplier#000107171  12                  
Supplier#000107257  12                  
Supplier#000107283  12                  
Supplier#000107351  12                  
Supplier#000108419  12                  
Supplier#000108692  12                  
Supplier#000109260  12                  
Supplier#000109557  12                  
Supplier#000109721  12                  
Supplier#000109780  12                  
Supplier#000109827  12                  
Supplier#000110128  12                  
Supplier#000110271  12                  
Supplier#000110809  12                  
Supplier#000111005  12                  
Supplier#000111105  12                  
Supplier#000111165  12                  
Supplier#000111330  12                  
Supplier#000111669  12                  
Supplier#000111692  12                  
Supplier#000112048  12                  
Supplier#000112152  12                  
Supplier#000112973  12                  
Supplier#000113094  12                  
Supplier#000113393  12                  
Supplier#000113660  12                  
Supplier#000114068  12                  
Supplier#000114653  12                  
Supplier#000114819  12                  
Supplier#000114942  12                  
Supplier#000115320  12                  
Supplier#000115656  12                  
Supplier#000115808  12                  
Supplier#000115907  12                  
Supplier#000116138  12                  
Supplier#000116177  12                  
Supplier#000116300  12                  
Supplier#000116508  12                  
Supplier#000116511  12                  
Supplier#000116577  12                  
Supplier#000116640  12                  
Supplier#000117102  12                  
Supplier#000117154  12                  
Supplier#000117389  12                  
Supplier#000117483  12                  
Supplier#000117624  12                  
Supplier#000117812  12                  
Supplier#000118127  12                  
Supplier#000118512  12                  
Supplier#000118590  12                  
Supplier#000118814  12                  
Supplier#000118817  12                  
Supplier#000119447  12                  
Supplier#000119743  12                  
Supplier#000120017  12                  
Supplier#000120271  12                  
Supplier#000120285  12                  
Supplier#000120459  12                  
Supplier#000120685  12                  
Supplier#000120733  12                  
Supplier#000120753  12                  
Supplier#000120843  12                  
Supplier#000121093  12                  
Supplier#000121492  12                  
Supplier#000121552  12                  
Supplier#000121687  12                  
Supplier#000121767  12                  
Supplier#000121938  12                  
Supplier#000122016  12                  
Supplier#000122123  12                  
Supplier#000122438  12                  
Supplier#000122506  12                  
Supplier#000122935  12                  
Supplier#000122953  12                  
Supplier#000122968  12                  
Supplier#000123074  12                  
Supplier#000123776  12                  
Supplier#000123950  12                  
Supplier#000124443  12                  
Supplier#000124457  12                  
Supplier#000124793  12                  
Supplier#000125188  12                  
Supplier#000125358  12                  
Supplier#000125448  12                  
Supplier#000125750  12                  
Supplier#000125909  12                  
Supplier#000125978  12                  
Supplier#000126016  12                  
Supplier#000126683  12                  
Supplier#000127133  12                  
Supplier#000127151  12                  
Supplier#000127156  12                  
Supplier#000127348  12                  
Supplier#000127407  12                  
Supplier#000127466  12                  
Supplier#000127712  12                  
Supplier#000127747  12                  
Supplier#000128294  12                  
Supplier#000128429  12                  
Supplier#000128570  12                  
Supplier#000128845  12                  
Supplier#000128961  12                  
Supplier#000129015  12                  
Supplier#000129310  12                  
Supplier#000129698  12                  
Supplier#000129914  12                  
Supplier#000130048  12                  
Supplier#000130062  12                  
Supplier#000131312  12                  
Supplier#000131326  12                  
Supplier#000131401  12                  
Supplier#000131653  12                  
Supplier#000131714  12                  
Supplier#000131746  12                  
Supplier#000132237  12                  
Supplier#000132471  12                  
Supplier#000132809  12                  
Supplier#000132960  12                  
Supplier#000133154  12                  
Supplier#000135251  12                  
Supplier#000135734  12                  
Supplier#000135891  12                  
Supplier#000135924  12                  
Supplier#000136306  12                  
Supplier#000136404  12                  
Supplier#000136429  12                  
Supplier#000136624  12                  
Supplier#000136887  12                  
Supplier#000137629  12                  
Supplier#000137684  12                  
Supplier#000138137  12                  
Supplier#000138267  12                  
Supplier#000138575  12                  
Supplier#000138942  12                  
Supplier#000139123  12                  
Supplier#000139245  12                  
Supplier#000139388  12                  
Supplier#000139709  12                  
Supplier#000140460  12                  
Supplier#000141000  12                  
Supplier#000141072  12                  
Supplier#000141355  12                  
Supplier#000141360  12                  
Supplier#000141733  12                  
Supplier#000141899  12                  
Supplier#000142113  12                  
Supplier#000142600  12                  
Supplier#000142745  12                  
Supplier#000142948  12                  
Supplier#000142960  12                  
Supplier#000143124  12                  
Supplier#000143286  12                  
Supplier#000143471  12                  
Supplier#000143809  12                  
Supplier#000143881  12                  
Supplier#000143922  12                  
Supplier#000144024  12                  
Supplier#000144436  12                  
Supplier#000144456  12                  
Supplier#000144826  12                  
Supplier#000145011  12                  
Supplier#000145644  12                  
Supplier#000145805  12                  
Supplier#000145914  12                  
Supplier#000145965  12                  
Supplier#000146382  12                  
Supplier#000146460  12                  
Supplier#000147776  12                  
Supplier#000148679  12                  
Supplier#000148888  12                  
Supplier#000148957  12                  
Supplier#000149005  12                  
Supplier#000149007  12                  
Supplier#000149350  12                  
Supplier#000149636  12                  
Supplier#000149946  12                  
Supplier#000150283  12                  
Supplier#000151114  12                  
Supplier#000151177  12                  
Supplier#000151371  12                  
Supplier#000151578  12                  
Supplier#000151683  12                  
Supplier#000152075  12                  
Supplier#000152829  12                  
Supplier#000153057  12                  
Supplier#000153855  12                  
Supplier#000154289  12                  
Supplier#000154643  12                  
Supplier#000154864  12                  
Supplier#000156220  12                  
Supplier#000156410  12                  
Supplier#000156606  12                  
Supplier#000156708  12                  
Supplier#000156838  12                  
Supplier#000156893  12                  
Supplier#000157086  12                  
Supplier#000157332  12                  
Supplier#000157381  12                  
Supplier#000157700  12                  
Supplier#000158244  12                  
Supplier#000159243  12                  
Supplier#000159623  12                  
Supplier#000000074  11                  
Supplier#000000357  11                  
Supplier#000000496  11                  
Supplier#000000670  11                  
Supplier#000000708  11                  
Supplier#000000762  11                  
Supplier#000000821  11                  
Supplier#000000918  11                  
Supplier#000000977  11                  
Supplier#000001274  11                  
Supplier#000001439  11                  
Supplier#000001456  11                  
Supplier#000001572  11                  
Supplier#000001601  11                  
Supplier#000001615  11                  
Supplier#000001944  11                  
Supplier#000002039  11                  
Supplier#000002269  11                  
Supplier#000002344  11                  
Supplier#000002410  11                  
Supplier#000002647  11                  
Supplier#000002796  11                  
Supplier#000002846  11                  
Supplier#000002990  11                  
Supplier#000003414  11                  
Supplier#000003517  11                  
Supplier#000003618  11                  
Supplier#000004100  11                  
Supplier#000004274  11                  
Supplier#000004829  11                  
Supplier#000004873  11                  
Supplier#000004888  11                  
Supplier#000005920  11                  
Supplier#000006281  11                  
Supplier#000006378  11                  
Supplier#000006547  11                  
Supplier#000006611  11                  
Supplier#000006693  11                  
Supplier#000006999  11                  
Supplier#000007228  11                  
Supplier#000007312  11                  
Supplier#000007382  11                  
Supplier#000007579  11                  
Supplier#000007619  11                  
Supplier#000007686  11                  
Supplier#000007880  11                  
Supplier#000008354  11                  
Supplier#000008882  11                  
Supplier#000008913  11                  
Supplier#000009137  11                  
Supplier#000009179  11                  
Supplier#000009647  11                  
Supplier#000009727  11                  
Supplier#000010070  11                  
Supplier#000010116  11                  
Supplier#000010139  11                  
Supplier#000010262  11                  
Supplier#000010424  11                  
Supplier#000010779  11                  
Supplier#000011631  11                  
Supplier#000011646  11                  
Supplier#000011731  11                  
Supplier#000011916  11                  
Supplier#000012575  11                  
Supplier#000012919  11                  
Supplier#000013071  11                  
Supplier#000013093  11                  
Supplier#000013396  11                  
Supplier#000013421  11                  
Supplier#000013900  11                  
Supplier#000014057  11                  
Supplier#000014295  11                  
Supplier#000014342  11                  
Supplier#000014364  11                  
Supplier#000015025  11                  
Supplier#000015148  11                  
Supplier#000015425  11                  
Supplier#000015465  11                  
Supplier#000015485  11                  
Supplier#000015807  11                  
Supplier#000016096  11                  
Supplier#000016166  11                  
Supplier#000016857  11                  
Supplier#000016880  11                  
Supplier#000017115  11                  
Supplier#000017225  11                  
Supplier#000017334  11                  
Supplier#000017459  11                  
Supplier#000017682  11                  
Supplier#000017735  11                  
Supplier#000017778  11                  
Supplier#000017848  11                  
Supplier#000017966  11                  
Supplier#000018055  11                  
Supplier#000018866  11                  
Supplier#000018980  11                  
Supplier#000019337  11                  
Supplier#000019399  11                  
Supplier#000019727  11                  
Supplier#000020165  11                  
Supplier#000020191  11                  
Supplier#000020530  11                  
Supplier#000020836  11                  
Supplier#000020941  11                  
Supplier#000020962  11                  
Supplier#000021070  11                  
Supplier#000021093  11                  
Supplier#000021529  11                  
Supplier#000021949  11                  
Supplier#000021995  11                  
Supplier#000022545  11                  
Supplier#000022556  11                  
Supplier#000022855  11                  
Supplier#000023056  11                  
Supplier#000023266  11                  
Supplier#000024091  11                  
Supplier#000024230  11                  
Supplier#000024253  11                  
Supplier#000024300  11                  
Supplier#000024375  11                  
Supplier#000024440  11                  
Supplier#000024549  11                  
Supplier#000024897  11                  
Supplier#000024900  11                  
Supplier#000025250  11                  
Supplier#000025402  11                  
Supplier#000025526  11                  
Supplier#000025849  11                  
Supplier#000025918  11                  
Supplier#000025938  11                  
Supplier#000026275  11                  
Supplier#000026627  11                  
Supplier#000026696  11                  
Supplier#000026806  11                  
Supplier#000026906  11                  
Supplier#000026945  11                  
Supplier#000027629  11                  
Supplier#000027632  11                  
Supplier#000028059  11                  
Supplier#000028093  11                  
Supplier#000028184  11                  
Supplier#000028465  11                  
Supplier#000028650  11                  
Supplier#000028938  11                  
Supplier#000028967  11                  
Supplier#000029207  11                  
Supplier#000029270  11                  
Supplier#000029493  11                  
Supplier#000029514  11                  
Supplier#000029828  11                  
Supplier#000029868  11                  
Supplier#000029915  11                  
Supplier#000029995  11                  
Supplier#000030176  11                  
Supplier#000030434  11                  
Supplier#000030474  11                  
Supplier#000030494  11                  
Supplier#000030509  11                  
Supplier#000030617  11                  
Supplier#000030754  11                  
Supplier#000030855  11                  
Supplier#000030889  11                  
Supplier#000031131  11                  
Supplier#000031200  11                  
Supplier#000031496  11                  
Supplier#000031523  11                  
Supplier#000031847  11                  
Supplier#000031850  11                  
Supplier#000032617  11                  
Supplier#000032768  11                  
Supplier#000033103  11                  
Supplier#000033228  11                  
Supplier#000033364  11                  
Supplier#000033490  11                  
Supplier#000033525  11                  
Supplier#000033854  11                  
Supplier#000034327  11                  
Supplier#000034333  11                  
Supplier#000034770  11                  
Supplier#000034889  11                  
Supplier#000034985  11                  
Supplier#000035569  11                  
Supplier#000035719  11                  
Supplier#000036421  11                  
Supplier#000036423  11                  
Supplier#000036424  11                  
Supplier#000036500  11                  
Supplier#000036827  11                  
Supplier#000036997  11                  
Supplier#000037328  11                  
Supplier#000037520  11                  
Supplier#000037789  11                  
Supplier#000037792  11                  
Supplier#000037824  11                  
Supplier#000038015  11                  
Supplier#000038056  11                  
Supplier#000038139  11                  
Supplier#000038625  11                  
Supplier#000038858  11                  
Supplier#000039024  11                  
Supplier#000039073  11                  
Supplier#000039119  11                  
Supplier#000039344  11                  
Supplier#000039444  11                  
Supplier#000040020  11                  
Supplier#000040222  11                  
Supplier#000040572  11                  
Supplier#000040798  11                  
Supplier#000041223  11                  
Supplier#000041376  11                  
Supplier#000041658  11                  
Supplier#000042364  11                  
Supplier#000043275  11                  
Supplier#000043291  11                  
Supplier#000043380  11                  
Supplier#000043544  11                  
Supplier#000043740  11                  
Supplier#000043783  11                  
Supplier#000043785  11                  
Supplier#000044306  11                  
Supplier#000044347  11                  
Supplier#000044435  11                  
Supplier#000044683  11                  
Supplier#000044850  11                  
Supplier#000045027  11                  
Supplier#000045430  11                  
Supplier#000045830  11                  
Supplier#000046149  11                  
Supplier#000046564  11                  
Supplier#000046652  11                  
Supplier#000046675  11                  
Supplier#000046927  11                  
Supplier#000046939  11                  
Supplier#000046958  11                  
Supplier#000047071  11                  
Supplier#000047326  11                  
Supplier#000047487  11                  
Supplier#000047762  11                  
Supplier#000047983  11                  
Supplier#000048517  11                  
Supplier#000048999  11                  
Supplier#000049073  11                  
Supplier#000049317  11                  
Supplier#000049368  11                  
Supplier#000049418  11                  
Supplier#000049430  11                  
Supplier#000049569  11                  
Supplier#000049835  11                  
Supplier#000050042  11                  
Supplier#000050047  11                  
Supplier#000050124  11                  
Supplier#000050169  11                  
Supplier#000050202  11                  
Supplier#000050250  11                  
Supplier#000050255  11                  
Supplier#000050477  11                  
Supplier#000050569  11                  
Supplier#000050878  11                  
Supplier#000050881  11                  
Supplier#000050882  11                  
Supplier#000051141  11                  
Supplier#000051366  11                  
Supplier#000051813  11                  
Supplier#000051894  11                  
Supplier#000051979  11                  
Supplier#000052028  11                  
Supplier#000052425  11                  
Supplier#000052721  11                  
Supplier#000052793  11                  
Supplier#000052884  11                  
Supplier#000052944  11                  
Supplier#000053069  11                  
Supplier#000053073  11                  
Supplier#000053233  11                  
Supplier#000053422  11                  
Supplier#000053473  11                  
Supplier#000053514  11                  
Supplier#000053714  11                  
Supplier#000054436  11                  
Supplier#000054948  11                  
Supplier#000054949  11                  
Supplier#000054974  11                  
Supplier#000055025  11                  
Supplier#000055051  11                  
Supplier#000055162  11                  
Supplier#000055373  11                  
Supplier#000055705  11                  
Supplier#000055841  11                  
Supplier#000055952  11                  
Supplier#000056014  11                  
Supplier#000056470  11                  
Supplier#000056538  11                  
Supplier#000056838  11                  
Supplier#000056987  11                  
Supplier#000057138  11                  
Supplier#000057208  11                  
Supplier#000057489  11                  
Supplier#000057503  11                  
Supplier#000057594  11                  
Supplier#000058905  11                  
Supplier#000058913  11                  
Supplier#000059033  11                  
Supplier#000059244  11                  
Supplier#000059377  11                  
Supplier#000059590  11                  
Supplier#000059833  11                  
Supplier#000060179  11                  
Supplier#000060291  11                  
Supplier#000060331  11                  
Supplier#000060440  11                  
Supplier#000060710  11                  
Supplier#000060729  11                  
Supplier#000061151  11                  
Supplier#000061426  11                  
Supplier#000061673  11                  
Supplier#000062421  11                  
Supplier#000062709  11                  
Supplier#000062889  11                  
Supplier#000063626  11                  
Supplier#000063774  11                  
Supplier#000063919  11                  
Supplier#000064075  11                  
Supplier#000064136  11                  
Supplier#000064271  11                  
Supplier#000064345  11                  
Supplier#000064576  11                  
Supplier#000064603  11                  
Supplier#000064772  11                  
Supplier#000064936  11                  
Supplier#000065182  11                  
Supplier#000065246  11                  
Supplier#000065393  11                  
Supplier#000065599  11                  
Supplier#000066383  11                  
Supplier#000066417  11                  
Supplier#000066590  11                  
Supplier#000067188  11                  
Supplier#000067243  11                  
Supplier#000067890  11                  
Supplier#000068716  11                  
Supplier#000068810  11                  
Supplier#000069587  11                  
Supplier#000069598  11                  
Supplier#000069715  11                  
Supplier#000069770  11                  
Supplier#000070417  11                  
Supplier#000070715  11                  
Supplier#000070829  11                  
Supplier#000071190  11                  
Supplier#000071403  11                  
Supplier#000071502  11                  
Supplier#000072216  11                  
Supplier#000072616  11                  
Supplier#000072660  11                  
Supplier#000072676  11                  
Supplier#000072782  11                  
Supplier#000073156  11                  
Supplier#000073338  11                  
Supplier#000073660  11                  
Supplier#000073696  11                  
Supplier#000073784  11                  
Supplier#000073796  11                  
Supplier#000074061  11                  
Supplier#000074245  11                  
Supplier#000074503  11                  
Supplier#000074605  11                  
Supplier#000075118  11                  
Supplier#000075372  11                  
Supplier#000076222  11                  
Supplier#000076373  11                  
Supplier#000076720  11                  
Supplier#000076926  11                  
Supplier#000076958  11                  
Supplier#000077086  11                  
Supplier#000077140  11                  
Supplier#000077381  11                  
Supplier#000077484  11                  
Supplier#000077751  11                  
Supplier#000077989  11                  
Supplier#000078649  11                  
Supplier#000079512  11                  
Supplier#000080919  11                  
Supplier#000080968  11                  
Supplier#000081051  11                  
Supplier#000081190  11                  
Supplier#000081510  11                  
Supplier#000081700  11                  
Supplier#000081743  11                  
Supplier#000081792  11                  
Supplier#000081799  11                  
Supplier#000082527  11                  
Supplier#000082782  11                  
Supplier#000083047  11                  
Supplier#000083434  11                  
Supplier#000083498  11                  
Supplier#000083902  11                  
Supplier#000084585  11                  
Supplier#000084694  11                  
Supplier#000084743  11                  
Supplier#000085156  11                  
Supplier#000085192  11                  
Supplier#000085481  11                  
Supplier#000086186  11                  
Supplier#000086621  11                  
Supplier#000086657  11                  
Supplier#000086686  11                  
Supplier#000086691  11                  
Supplier#000087416  11                  
Supplier#000087637  11                  
Supplier#000087912  11                  
Supplier#000087963  11                  
Supplier#000088409  11                  
Supplier#000088417  11                  
Supplier#000088530  11                  
Supplier#000088808  11                  
Supplier#000088837  11                  
Supplier#000088990  11                  
Supplier#000089065  11                  
Supplier#000089069  11                  
Supplier#000089384  11                  
Supplier#000089489  11                  
Supplier#000089494  11                  
Supplier#000089813  11                  
Supplier#000090159  11                  
Supplier#000090557  11                  
Supplier#000090654  11                  
Supplier#000090679  11                  
Supplier#000090695  11                  
Supplier#000091546  11                  
Supplier#000091626  11                  
Supplier#000091719  11                  
Supplier#000091807  11                  
Supplier#000092319  11                  
Supplier#000092422  11                  
Supplier#000092638  11                  
Supplier#000092742  11                  
Supplier#000092882  11                  
Supplier#000093047  11                  
Supplier#000093782  11                  
Supplier#000093879  11                  
Supplier#000094122  11                  
Supplier#000094133  11                  
Supplier#000094242  11                  
Supplier#000094457  11                  
Supplier#000094538  11                  
Supplier#000094635  11                  
Supplier#000094988  11                  
Supplier#000095065  11                  
Supplier#000095438  11                  
Supplier#000096177  11                  
Supplier#000096189  11                  
Supplier#000096358  11                  
Supplier#000096413  11                  
Supplier#000097541  11                  
Supplier#000097553  11                  
Supplier#000097834  11                  
Supplier#000098468  11                  
Supplier#000098765  11                  
Supplier#000098827  11                  
Supplier#000098982  11                  
Supplier#000099260  11                  
Supplier#000099325  11                  
Supplier#000099621  11                  
Supplier#000099721  11                  
Supplier#000099736  11                  
Supplier#000099789  11                  
Supplier#000099841  11                  
Supplier#000100197  11                  
Supplier#000100934  11                  
Supplier#000101395  11                  
Supplier#000101596  11                  
Supplier#000101647  11                  
Supplier#000101653  11                  
Supplier#000101780  11                  
Supplier#000102176  11                  
Supplier#000102775  11                  
Supplier#000102934  11                  
Supplier#000103015  11                  
Supplier#000103047  11                  
Supplier#000103865  11                  
Supplier#000103912  11                  
Supplier#000104067  11                  
Supplier#000104618  11                  
Supplier#000104732  11                  
Supplier#000104766  11                  
Supplier#000105204  11                  
Supplier#000105356  11                  
Supplier#000105510  11                  
Supplier#000105514  11                  
Supplier#000105525  11                  
Supplier#000105647  11                  
Supplier#000105663  11                  
Supplier#000105733  11                  
Supplier#000106136  11                  
Supplier#000106432  11                  
Supplier#000106580  11                  
Supplier#000106982  11                  
Supplier#000107372  11                  
Supplier#000107560  11                  
Supplier#000107935  11                  
Supplier#000108102  11                  
Supplier#000108923  11                  
Supplier#000108952  11                  
Supplier#000109257  11                  
Supplier#000109313  11                  
Supplier#000109374  11                  
Supplier#000109549  11                  
Supplier#000109657  11                  
Supplier#000109800  11                  
Supplier#000109979  11                  
Supplier#000110021  11                  
Supplier#000110082  11                  
Supplier#000110155  11                  
Supplier#000110430  11                  
Supplier#000110901  11                  
Supplier#000111000  11                  
Supplier#000111448  11                  
Supplier#000111622  11                  
Supplier#000111698  11                  
Supplier#000111747  11                  
Supplier#000111779  11                  
Supplier#000111994  11                  
Supplier#000112301  11                  
Supplier#000112458  11                  
Supplier#000112756  11                  
Supplier#000112815  11                  
Supplier#000113049  11                  
Supplier#000113730  11                  
Supplier#000113795  11                  
Supplier#000114071  11                  
Supplier#000114164  11                  
Supplier#000114394  11                  
Supplier#000115407  11                  
Supplier#000115541  11                  
Supplier#000115773  11                  
Supplier#000116175  11                  
Supplier#000116839  11                  
Supplier#000117058  11                  
Supplier#000117222  11                  
Supplier#000117632  11                  
Supplier#000117679  11                  
Supplier#000117930  11                  
Supplier#000118242  11                  
Supplier#000118261  11                  
Supplier#000118433  11                  
Supplier#000118546  11                  
Supplier#000118703  11                  
Supplier#000118745  11                  
Supplier#000118746  11                  
Supplier#000120126  11                  
Supplier#000120135  11                  
Supplier#000120222  11                  
Supplier#000120398  11                  
Supplier#000120604  11                  
Supplier#000121071  11                  
Supplier#000121100  11                  
Supplier#000121234  11                  
Supplier#000121474  11                  
Supplier#000121788  11                  
Supplier#000121966  11                  
Supplier#000121977  11                  
Supplier#000122037  11                  
Supplier#000122758  11                  
Supplier#000123224  11                  
Supplier#000123523  11                  
Supplier#000123554  11                  
Supplier#000123602  11                  
Supplier#000123626  11                  
Supplier#000123680  11                  
Supplier#000123964  11                  
Supplier#000124482  11                  
Supplier#000124837  11                  
Supplier#000125076  11                  
Supplier#000125249  11                  
Supplier#000125338  11                  
Supplier#000125372  11                  
Supplier#000125941  11                  
Supplier#000125982  11                  
Supplier#000126048  11                  
Supplier#000126193  11                  
Supplier#000126246  11                  
Supplier#000126363  11                  
Supplier#000126727  11                  
Supplier#000127171  11                  
Supplier#000127463  11                  
Supplier#000127649  11                  
Supplier#000127790  11                  
Supplier#000127922  11                  
Supplier#000128138  11                  
Supplier#000128524  11                  
Supplier#000128871  11                  
Supplier#000128921  11                  
Supplier#000129023  11                  
Supplier#000129091  11                  
Supplier#000129099  11                  
Supplier#000129107  11                  
Supplier#000129115  11                  
Supplier#000129181  11                  
Supplier#000129275  11                  
Supplier#000129973  11                  
Supplier#000130008  11                  
Supplier#000130116  11                  
Supplier#000130137  11                  
Supplier#000130470  11                  
Supplier#000130476  11                  
Supplier#000130638  11                  
Supplier#000131537  11                  
Supplier#000131566  11                  
Supplier#000131861  11                  
Supplier#000132265  11                  
Supplier#000132355  11                  
Supplier#000132516  11                  
Supplier#000132690  11                  
Supplier#000132962  11                  
Supplier#000133315  11                  
Supplier#000133541  11                  
Supplier#000133706  11                  
Supplier#000133834  11                  
Supplier#000134048  11                  
Supplier#000134111  11                  
Supplier#000134222  11                  
Supplier#000134431  11                  
Supplier#000135161  11                  
Supplier#000135316  11                  
Supplier#000135362  11                  
Supplier#000135585  11                  
Supplier#000135707  11                  
Supplier#000135758  11                  
Supplier#000135782  11                  
Supplier#000135943  11                  
Supplier#000136110  11                  
Supplier#000136184  11                  
Supplier#000136220  11                  
Supplier#000136547  11                  
Supplier#000136550  11                  
Supplier#000136561  11                  
Supplier#000136719  11                  
Supplier#000136927  11                  
Supplier#000137085  11                  
Supplier#000137132  11                  
Supplier#000137223  11                  
Supplier#000137614  11                  
Supplier#000137637  11                  
Supplier#000137741  11                  
Supplier#000137881  11                  
Supplier#000137895  11                  
Supplier#000138248  11                  
Supplier#000138516  11                  
Supplier#000138698  11                  
Supplier#000139210  11                  
Supplier#000139295  11                  
Supplier#000140007  11                  
Supplier#000140105  11                  
Supplier#000140463  11                  
Supplier#000140658  11                  
Supplier#000140854  11                  
Supplier#000141160  11                  
Supplier#000141162  11                  
Supplier#000141658  11                  
Supplier#000141698  11                  
Supplier#000141723  11                  
Supplier#000141863  11                  
Supplier#000143005  11                  
Supplier#000143217  11                  
Supplier#000143392  11                  
Supplier#000143591  11                  
Supplier#000143835  11                  
Supplier#000143845  11                  
Supplier#000144248  11                  
Supplier#000144545  11                  
Supplier#000144546  11                  
Supplier#000144784  11                  
Supplier#000144839  11                  
Supplier#000145069  11                  
Supplier#000145443  11                  
Supplier#000145491  11                  
Supplier#000145788  11                  
