s_name              numwait             
Supplier#000033410  9                   
Supplier#000033525  9                   
Supplier#000033579  9                   
Supplier#000033698  9                   
Supplier#000034162  9                   
Supplier#000034167  9                   
Supplier#000034185  9                   
Supplier#000034233  9                   
Supplier#000034307  9                   
Supplier#000034410  9                   
Supplier#000035266  9                   
Supplier#000035428  9                   
Supplier#000035719  9                   
Supplier#000036126  9                   
Supplier#000036291  9                   
Supplier#000036473  9                   
Supplier#000036657  9                   
Supplier#000036994  9                   
Supplier#000037087  9                   
Supplier#000037100  9                   
Supplier#000037509  9                   
Supplier#000037750  9                   
Supplier#000037951  9                   
Supplier#000038056  9                   
Supplier#000038187  9                   
Supplier#000038778  9                   
Supplier#000038792  9                   
Supplier#000038802  9                   
Supplier#000039024  9                   
Supplier#000039073  9                   
Supplier#000039738  9                   
Supplier#000039795  9                   
Supplier#000039889  9                   
Supplier#000039933  9                   
Supplier#000000357  8                   
Supplier#000000399  8                   
Supplier#000000415  8                   
Supplier#000000427  8                   
Supplier#000001007  8                   
Supplier#000001047  8                   
Supplier#000001083  8                   
Supplier#000001336  8                   
Supplier#000001393  8                   
Supplier#000001572  8                   
Supplier#000001951  8                   
Supplier#000002039  8                   
Supplier#000002095  8                   
Supplier#000002370  8                   
Supplier#000002490  8                   
Supplier#000002615  8                   
Supplier#000002829  8                   
Supplier#000003101  8                   
Supplier#000003267  8                   
Supplier#000003645  8                   
Supplier#000004100  8                   
Supplier#000004199  8                   
Supplier#000004303  8                   
Supplier#000004321  8                   
Supplier#000004489  8                   
Supplier#000005178  8                   
Supplier#000005194  8                   
Supplier#000005376  8                   
Supplier#000005613  8                   
Supplier#000005619  8                   
Supplier#000005643  8                   
Supplier#000006283  8                   
Supplier#000006825  8                   
Supplier#000006939  8                   
Supplier#000007228  8                   
Supplier#000007494  8                   
Supplier#000007497  8                   
Supplier#000007579  8                   
Supplier#000007686  8                   
Supplier#000007915  8                   
Supplier#000008105  8                   
Supplier#000008147  8                   
Supplier#000008310  8                   
Supplier#000008333  8                   
Supplier#000008913  8                   
Supplier#000009268  8                   
Supplier#000009835  8                   
Supplier#000009850  8                   
Supplier#000009898  8                   
Supplier#000010213  8                   
Supplier#000010427  8                   
Supplier#000010782  8                   
Supplier#000010800  8                   
Supplier#000010914  8                   
Supplier#000011179  8                   
Supplier#000011216  8                   
Supplier#000011631  8                   
Supplier#000011690  8                   
Supplier#000011774  8                   
Supplier#000012553  8                   
Supplier#000012868  8                   
Supplier#000012914  8                   
Supplier#000013059  8                   
Supplier#000013396  8                   
Supplier#000013563  8                   
Supplier#000013737  8                   
Supplier#000014295  8                   
Supplier#000014533  8                   
Supplier#000014759  8                   
Supplier#000014855  8                   
Supplier#000014953  8                   
Supplier#000015106  8                   
Supplier#000015468  8                   
Supplier#000015663  8                   
Supplier#000015731  8                   
Supplier#000015991  8                   
Supplier#000016438  8                   
Supplier#000016745  8                   
Supplier#000016857  8                   
Supplier#000016977  8                   
Supplier#000017015  8                   
Supplier#000017133  8                   
Supplier#000017554  8                   
Supplier#000017603  8                   
Supplier#000017682  8                   
Supplier#000017803  8                   
Supplier#000018084  8                   
Supplier#000018138  8                   
Supplier#000018472  8                   
Supplier#000018483  8                   
Supplier#000018826  8                   
Supplier#000018866  8                   
Supplier#000018867  8                   
Supplier#000019138  8                   
Supplier#000019187  8                   
Supplier#000019212  8                   
Supplier#000019270  8                   
Supplier#000019289  8                   
Supplier#000019337  8                   
Supplier#000019364  8                   
Supplier#000019631  8                   
Supplier#000019662  8                   
Supplier#000020155  8                   
Supplier#000020191  8                   
Supplier#000020266  8                   
Supplier#000020372  8                   
Supplier#000020455  8                   
Supplier#000020962  8                   
Supplier#000021064  8                   
Supplier#000021077  8                   
Supplier#000021502  8                   
Supplier#000021767  8                   
Supplier#000021888  8                   
Supplier#000021995  8                   
Supplier#000022194  8                   
Supplier#000022230  8                   
Supplier#000022545  8                   
Supplier#000022556  8                   
Supplier#000022619  8                   
Supplier#000022860  8                   
Supplier#000023346  8                   
Supplier#000023891  8                   
Supplier#000023914  8                   
Supplier#000023969  8                   
Supplier#000024017  8                   
Supplier#000024253  8                   
Supplier#000024599  8                   
Supplier#000024741  8                   
Supplier#000024973  8                   
Supplier#000025131  8                   
Supplier#000025386  8                   
Supplier#000025509  8                   
Supplier#000025639  8                   
Supplier#000026120  8                   
Supplier#000026884  8                   
Supplier#000026906  8                   
Supplier#000027071  8                   
Supplier#000027511  8                   
Supplier#000027638  8                   
Supplier#000027749  8                   
Supplier#000027949  8                   
Supplier#000028059  8                   
Supplier#000028260  8                   
Supplier#000028374  8                   
Supplier#000028513  8                   
Supplier#000028938  8                   
Supplier#000028955  8                   
Supplier#000029081  8                   
Supplier#000029270  8                   
Supplier#000029874  8                   
Supplier#000029995  8                   
Supplier#000030279  8                   
Supplier#000030547  8                   
Supplier#000030711  8                   
Supplier#000031007  8                   
Supplier#000031319  8                   
Supplier#000031467  8                   
Supplier#000031630  8                   
Supplier#000031720  8                   
Supplier#000031763  8                   
Supplier#000031921  8                   
Supplier#000031926  8                   
Supplier#000032112  8                   
Supplier#000032260  8                   
Supplier#000032274  8                   
Supplier#000032860  8                   
Supplier#000032922  8                   
Supplier#000033057  8                   
Supplier#000033444  8                   
Supplier#000033540  8                   
Supplier#000033690  8                   
Supplier#000033727  8                   
Supplier#000033922  8                   
Supplier#000034168  8                   
Supplier#000034507  8                   
Supplier#000035195  8                   
Supplier#000035666  8                   
Supplier#000035755  8                   
Supplier#000035953  8                   
Supplier#000036424  8                   
Supplier#000036445  8                   
Supplier#000036756  8                   
Supplier#000037070  8                   
Supplier#000037313  8                   
Supplier#000037328  8                   
Supplier#000037396  8                   
Supplier#000037492  8                   
Supplier#000037679  8                   
Supplier#000038015  8                   
Supplier#000038182  8                   
Supplier#000038479  8                   
Supplier#000038598  8                   
Supplier#000038642  8                   
Supplier#000038803  8                   
Supplier#000039053  8                   
Supplier#000039075  8                   
Supplier#000039123  8                   
Supplier#000039561  8                   
Supplier#000039753  8                   
Supplier#000000472  7                   
Supplier#000000503  7                   
Supplier#000000718  7                   
Supplier#000001019  7                   
Supplier#000001122  7                   
Supplier#000001439  7                   
Supplier#000002357  7                   
Supplier#000002452  7                   
Supplier#000002891  7                   
Supplier#000003048  7                   
Supplier#000003262  7                   
Supplier#000003992  7                   
Supplier#000005244  7                   
Supplier#000005649  7                   
Supplier#000006241  7                   
Supplier#000006253  7                   
Supplier#000006394  7                   
Supplier#000006617  7                   
Supplier#000006684  7                   
Supplier#000006996  7                   
Supplier#000007131  7                   
Supplier#000008234  7                   
Supplier#000008390  7                   
Supplier#000009561  7                   
Supplier#000009896  7                   
Supplier#000010386  7                   
Supplier#000010630  7                   
Supplier#000010675  7                   
Supplier#000010793  7                   
Supplier#000011307  7                   
Supplier#000012485  7                   
Supplier#000012919  7                   
Supplier#000013651  7                   
Supplier#000013900  7                   
Supplier#000014454  7                   
Supplier#000014623  7                   
Supplier#000014645  7                   
Supplier#000014806  7                   
Supplier#000014966  7                   
Supplier#000015556  7                   
Supplier#000015634  7                   
Supplier#000015693  7                   
Supplier#000016096  7                   
Supplier#000016149  7                   
Supplier#000016535  7                   
Supplier#000016580  7                   
Supplier#000017019  7                   
Supplier#000017160  7                   
Supplier#000017209  7                   
Supplier#000017211  7                   
Supplier#000017848  7                   
Supplier#000018400  7                   
Supplier#000018459  7                   
Supplier#000018862  7                   
Supplier#000019124  7                   
Supplier#000019569  7                   
Supplier#000019756  7                   
Supplier#000020227  7                   
Supplier#000020494  7                   
Supplier#000021281  7                   
Supplier#000022316  7                   
Supplier#000022629  7                   
Supplier#000022797  7                   
Supplier#000023056  7                   
Supplier#000023266  7                   
Supplier#000023454  7                   
Supplier#000023645  7                   
Supplier#000023860  7                   
Supplier#000024336  7                   
Supplier#000024655  7                   
Supplier#000024808  7                   
Supplier#000025049  7                   
Supplier#000025236  7                   
Supplier#000025330  7                   
Supplier#000025921  7                   
Supplier#000026762  7                   
Supplier#000027187  7                   
Supplier#000027997  7                   
Supplier#000028093  7                   
Supplier#000028609  7                   
Supplier#000029035  7                   
Supplier#000029056  7                   
Supplier#000029621  7                   
Supplier#000029828  7                   
Supplier#000029928  7                   
Supplier#000030474  7                   
Supplier#000031214  7                   
Supplier#000031500  7                   
Supplier#000031665  7                   
Supplier#000031724  7                   
Supplier#000031813  7                   
Supplier#000031847  7                   
Supplier#000032548  7                   
Supplier#000033133  7                   
Supplier#000033271  7                   
Supplier#000033379  7                   
Supplier#000033529  7                   
Supplier#000034179  7                   
Supplier#000034333  7                   
Supplier#000034516  7                   
Supplier#000034770  7                   
Supplier#000034815  7                   
Supplier#000035165  7                   
Supplier#000035570  7                   
Supplier#000035818  7                   
Supplier#000036334  7                   
Supplier#000036391  7                   
Supplier#000036822  7                   
Supplier#000037105  7                   
Supplier#000037397  7                   
Supplier#000038170  7                   
Supplier#000038500  7                   
Supplier#000038865  7                   
Supplier#000039360  7                   
Supplier#000039548  7                   
Supplier#000000610  6                   
Supplier#000000648  6                   
Supplier#000000669  6                   
Supplier#000000918  6                   
Supplier#000001062  6                   
Supplier#000002869  6                   
Supplier#000003234  6                   
Supplier#000003675  6                   
Supplier#000003735  6                   
Supplier#000004994  6                   
Supplier#000005061  6                   
Supplier#000005235  6                   
Supplier#000005469  6                   
Supplier#000005662  6                   
Supplier#000005685  6                   
Supplier#000005808  6                   
Supplier#000006342  6                   
Supplier#000006384  6                   
Supplier#000007255  6                   
Supplier#000007261  6                   
Supplier#000007370  6                   
Supplier#000007441  6                   
Supplier#000007491  6                   
Supplier#000007532  6                   
Supplier#000008055  6                   
Supplier#000008551  6                   
Supplier#000008951  6                   
Supplier#000009630  6                   
Supplier#000009891  6                   
Supplier#000010026  6                   
Supplier#000010262  6                   
Supplier#000010380  6                   
Supplier#000010424  6                   
Supplier#000010541  6                   
Supplier#000010755  6                   
Supplier#000012299  6                   
Supplier#000012471  6                   
Supplier#000013029  6                   
Supplier#000013093  6                   
Supplier#000013700  6                   
Supplier#000015604  6                   
Supplier#000016010  6                   
Supplier#000016016  6                   
Supplier#000016020  6                   
Supplier#000016325  6                   
Supplier#000017225  6                   
Supplier#000017499  6                   
Supplier#000017659  6                   
Supplier#000018029  6                   
Supplier#000018558  6                   
Supplier#000019197  6                   
Supplier#000019441  6                   
Supplier#000019579  6                   
Supplier#000019689  6                   
Supplier#000019763  6                   
Supplier#000020530  6                   
Supplier#000020941  6                   
Supplier#000021350  6                   
Supplier#000021371  6                   
Supplier#000021434  6                   
Supplier#000022895  6                   
Supplier#000022986  6                   
Supplier#000023092  6                   
Supplier#000023448  6                   
Supplier#000024106  6                   
Supplier#000024549  6                   
Supplier#000024910  6                   
Supplier#000025247  6                   
Supplier#000025320  6                   
Supplier#000025406  6                   
Supplier#000025938  6                   
Supplier#000026827  6                   
Supplier#000027423  6                   
Supplier#000027702  6                   
Supplier#000028184  6                   
Supplier#000028234  6                   
Supplier#000028377  6                   
Supplier#000028422  6                   
Supplier#000029361  6                   
Supplier#000029424  6                   
Supplier#000029436  6                   
Supplier#000029839  6                   
Supplier#000030095  6                   
Supplier#000030383  6                   
Supplier#000030430  6                   
Supplier#000030485  6                   
Supplier#000031131  6                   
Supplier#000031173  6                   
Supplier#000031595  6                   
Supplier#000031854  6                   
Supplier#000031940  6                   
Supplier#000032144  6                   
Supplier#000032617  6                   
Supplier#000032902  6                   
Supplier#000033099  6                   
Supplier#000033829  6                   
Supplier#000035221  6                   
Supplier#000035245  6                   
Supplier#000035576  6                   
Supplier#000036060  6                   
Supplier#000036099  6                   
Supplier#000036120  6                   
Supplier#000036274  6                   
Supplier#000036624  6                   
Supplier#000037048  6                   
Supplier#000037792  6                   
Supplier#000038769  6                   
Supplier#000039940  6                   
Supplier#000000144  5                   
Supplier#000001251  5                   
Supplier#000001353  5                   
Supplier#000001498  5                   
Supplier#000002596  5                   
Supplier#000002814  5                   
Supplier#000003283  5                   
Supplier#000003414  5                   
Supplier#000003519  5                   
Supplier#000004009  5                   
Supplier#000004831  5                   
Supplier#000004888  5                   
Supplier#000005799  5                   
Supplier#000007296  5                   
Supplier#000007909  5                   
Supplier#000010530  5                   
Supplier#000011874  5                   
Supplier#000012442  5                   
Supplier#000012555  5                   
Supplier#000012899  5                   
Supplier#000013421  5                   
Supplier#000013511  5                   
Supplier#000013983  5                   
Supplier#000014137  5                   
Supplier#000014308  5                   
Supplier#000014364  5                   
Supplier#000015186  5                   
Supplier#000016025  5                   
Supplier#000016477  5                   
Supplier#000016763  5                   
Supplier#000016814  5                   
Supplier#000017753  5                   
Supplier#000018037  5                   
Supplier#000018175  5                   
Supplier#000018741  5                   
Supplier#000019031  5                   
Supplier#000020462  5                   
Supplier#000021278  5                   
Supplier#000021401  5                   
Supplier#000021596  5                   
Supplier#000023356  5                   
Supplier#000024738  5                   
Supplier#000024900  5                   
Supplier#000025388  5                   
Supplier#000025918  5                   
Supplier#000026275  5                   
Supplier#000026499  5                   
Supplier#000027487  5                   
Supplier#000027818  5                   
Supplier#000027876  5                   
Supplier#000028679  5                   
Supplier#000028919  5                   
Supplier#000029619  5                   
Supplier#000029902  5                   
Supplier#000029915  5                   
Supplier#000030604  5                   
Supplier#000031586  5                   
Supplier#000032483  5                   
Supplier#000033218  5                   
Supplier#000035859  5                   
Supplier#000039716  5                   
Supplier#000039756  5                   
Supplier#000000074  4                   
Supplier#000002707  4                   
Supplier#000005004  4                   
Supplier#000005193  4                   
Supplier#000006087  4                   
Supplier#000006624  4                   
Supplier#000007517  4                   
Supplier#000008301  4                   
Supplier#000009164  4                   
Supplier#000009815  4                   
Supplier#000013275  4                   
Supplier#000014768  4                   
Supplier#000018787  4                   
Supplier#000020194  4                   
Supplier#000021271  4                   
Supplier#000021624  4                   
Supplier#000021766  4                   
Supplier#000021978  4                   
Supplier#000022172  4                   
Supplier#000024440  4                   
Supplier#000026523  4                   
Supplier#000031065  4                   
Supplier#000032152  4                   
Supplier#000034117  4                   
Supplier#000034603  4                   
Supplier#000036204  4                   
Supplier#000036526  4                   
Supplier#000037967  4                   
Supplier#000039344  4                   
Supplier#000039555  4                   
Supplier#000002269  3                   
Supplier#000002684  3                   
Supplier#000014066  3                   
Supplier#000017610  3                   
Supplier#000024762  3                   
Supplier#000025897  3                   
Supplier#000026670  3                   
Supplier#000026863  3                   
Supplier#000030289  3                   
Supplier#000031047  3                   
Supplier#000039346  3                   
Supplier#000010704  2                   
Supplier#000034322  2                   
Supplier#000034327  2                   
Supplier#000034985  2                   
