l_orderkey          revenue             o_orderdate         o_shippriority      
17755335            137711.967600       1995-02-28          0                   
19972544            137710.311200       1995-02-27          0                   
21858753            137708.009200       1995-02-20          0                   
1633314             137690.380800       1995-01-19          0                   
22149603            137678.050000       1994-12-22          0                   
4079461             137675.180900       1995-02-08          0                   
2908517             137672.106300       1995-01-13          0                   
15991808            137668.036000       1994-12-07          0                   
10807751            137666.610000       1995-02-24          0                   
2384710             137652.215600       1995-01-09          0                   
9319009             137646.154500       1995-02-04          0                   
9056197             137633.803900       1995-02-28          0                   
15297825            137618.938800       1995-02-22          0                   
175494              137614.812500       1995-03-05          0                   
6868966             137610.690800       1995-01-03          0                   
23033952            137600.319000       1995-01-27          0                   
5439523             137597.970100       1995-02-16          0                   
23195106            137597.506400       1994-12-20          0                   
21956455            137592.935800       1994-12-14          0                   
11037639            137588.150200       1995-01-20          0                   
19855555            137587.707400       1995-02-02          0                   
10024227            137579.415900       1995-01-20          0                   
23299555            137569.814100       1995-03-06          0                   
5135520             137566.864800       1995-02-16          0                   
22157891            137560.435200       1995-03-06          0                   
2150144             137559.294000       1994-12-26          0                   
612004              137556.273300       1995-02-18          0                   
13744898            137546.612600       1995-03-13          0                   
10290049            137545.350000       1995-01-16          0                   
6307495             137535.896700       1995-01-18          0                   
3790114             137524.295400       1994-12-20          0                   
13036643            137521.811600       1995-01-14          0                   
11797665            137516.770400       1995-02-10          0                   
18770631            137494.644000       1995-02-10          0                   
16729952            137489.687000       1995-02-02          0                   
1628770             137487.106800       1995-03-02          0                   
3042372             137480.310800       1995-02-09          0                   
15587141            137476.805300       1995-01-29          0                   
9354727             137475.533400       1995-02-20          0                   
15094146            137463.192000       1995-01-17          0                   
12025895            137460.885700       1995-02-08          0                   
7603749             137460.631400       1994-12-29          0                   
3600384             137460.104800       1995-02-01          0                   
1022370             137449.105800       1994-12-21          0                   
3934050             137449.089400       1995-02-22          0                   
1664422             137431.597300       1995-02-05          0                   
23294146            137421.918900       1995-02-01          0                   
4019008             137421.784000       1995-02-17          0                   
10450560            137420.927200       1995-01-07          0                   
19513888            137406.711400       1995-02-14          0                   
23881250            137393.102800       1995-03-08          0                   
12998976            137392.577700       1995-01-31          0                   
17018244            137381.422200       1995-02-28          0                   
17509831            137370.036600       1995-01-13          0                   
20561670            137355.630300       1994-12-18          0                   
19586401            137339.422600       1995-02-06          0                   
17258694            137329.274800       1995-02-03          0                   
6520259             137328.624600       1994-12-19          0                   
20261156            137327.246600       1995-02-06          0                   
18817475            137327.055600       1995-01-15          0                   
22637222            137326.378900       1995-01-03          0                   
12651301            137325.065900       1995-02-26          0                   
18021027            137315.801200       1994-12-25          0                   
18436295            137305.477000       1995-01-24          0                   
3509351             137305.035000       1995-01-26          0                   
13957185            137303.225500       1995-02-27          0                   
18132902            137298.774300       1995-03-09          0                   
17065089            137291.913800       1995-02-03          0                   
16490627            137290.012200       1995-01-05          0                   
22795015            137288.218600       1995-01-13          0                   
18041991            137283.449500       1995-02-27          0                   
3289284             137267.600400       1995-02-15          0                   
7563009             137265.798400       1994-12-27          0                   
22389509            137264.356900       1995-02-12          0                   
11590659            137258.567000       1994-12-16          0                   
104160              137253.975600       1994-12-20          0                   
5468675             137245.639800       1995-02-12          0                   
8952679             137244.694600       1994-12-29          0                   
23095713            137240.913600       1995-02-09          0                   
14629666            137239.190800       1995-01-10          0                   
12166627            137233.161900       1995-02-24          0                   
5324871             137211.943000       1995-03-06          0                   
6930594             137210.191200       1995-02-07          0                   
1872935             137205.574800       1995-03-01          0                   
21252290            137181.338800       1995-01-31          0                   
16766759            137162.323600       1995-03-05          0                   
12647393            137160.584400       1995-02-13          0                   
10208128            137159.711000       1995-01-07          0                   
19814882            137155.969200       1995-02-07          0                   
23945986            137153.952100       1995-02-14          0                   
22186983            137150.724300       1995-02-13          0                   
13783680            137118.894300       1995-01-18          0                   
23498852            137107.705800       1995-02-16          0                   
7360320             137095.275900       1994-12-21          0                   
9403233             137087.168000       1995-02-06          0                   
3480263             137077.503200       1995-02-07          0                   
10396931            137074.172900       1994-12-25          0                   
2225697             137063.599200       1995-01-06          0                   
16195815            137058.785300       1995-02-22          0                   
12702210            137058.291700       1995-02-19          0                   
1082561             137056.052000       1995-02-18          0                   
21770438            137050.326000       1995-03-03          0                   
21189766            137048.782100       1995-03-06          0                   
21333154            137045.162300       1995-02-04          0                   
18510435            137041.398000       1995-02-06          0                   
12793412            137028.514200       1995-01-11          0                   
12376994            137022.368000       1995-03-02          0                   
2515045             137019.856800       1995-01-07          0                   
21806951            137017.219700       1995-02-15          0                   
6958306             137014.341600       1994-12-19          0                   
21457568            137010.807000       1995-01-31          0                   
10323172            137008.195200       1995-01-14          0                   
14403811            137005.871200       1994-12-30          0                   
11405191            137001.417600       1995-01-17          0                   
18672609            136999.165900       1995-03-13          0                   
21888610            136997.855400       1994-12-21          0                   
599270              136996.955400       1995-01-26          0                   
23180386            136993.434400       1995-02-06          0                   
9944615             136983.541300       1995-02-11          0                   
8187431             136982.130400       1995-01-13          0                   
2136071             136974.008400       1995-01-18          0                   
6276098             136961.630000       1995-02-27          0                   
17421830            136953.309100       1995-02-27          0                   
17834086            136952.383300       1995-02-01          0                   
17700162            136950.923800       1995-03-11          0                   
16270597            136945.990200       1995-03-07          0                   
8041989             136939.340000       1995-02-02          0                   
20481312            136934.801200       1994-12-21          0                   
14668704            136920.932800       1994-12-17          0                   
13317825            136912.200800       1995-01-30          0                   
7502372             136907.138700       1995-02-08          0                   
17437476            136905.671000       1995-02-21          0                   
17510338            136904.178600       1995-03-04          0                   
17191075            136903.260000       1994-12-12          0                   
2801125             136894.701800       1995-02-22          0                   
10809826            136894.566800       1995-01-24          0                   
5145702             136888.632800       1995-01-20          0                   
1394273             136879.997500       1995-02-01          0                   
19807557            136877.600900       1995-02-10          0                   
23646435            136873.973400       1995-01-23          0                   
6727876             136870.907800       1995-01-25          0                   
8588519             136863.129800       1994-12-09          0                   
14971843            136862.080200       1995-02-06          0                   
8332352             136860.571600       1995-02-10          0                   
11663462            136821.105500       1995-02-19          0                   
14425312            136816.863000       1995-03-01          0                   
18459398            136814.464300       1995-02-16          0                   
6189889             136804.275000       1995-01-02          0                   
4442310             136804.154000       1994-12-09          0                   
15438465            136797.017100       1995-02-22          0                   
23469825            136788.295200       1995-02-09          0                   
16650208            136751.143800       1995-01-10          0                   
4131782             136742.633100       1995-01-10          0                   
22667079            136740.746800       1995-02-17          0                   
1647491             136708.961200       1994-12-26          0                   
23124390            136690.506000       1995-03-07          0                   
19154915            136682.730900       1994-12-31          0                   
21562340            136674.391400       1995-02-28          0                   
21455649            136673.298000       1995-02-19          0                   
21925089            136666.627500       1994-12-25          0                   
21437764            136664.677600       1995-01-18          0                   
14586882            136664.373000       1995-02-14          0                   
23491522            136656.322800       1995-02-12          0                   
7764738             136654.601600       1995-01-31          0                   
19434404            136646.952100       1995-03-06          0                   
7933925             136643.650300       1995-02-18          0                   
12010214            136637.369900       1995-01-19          0                   
524419              136628.080000       1995-01-24          0                   
20822756            136620.499400       1995-02-24          0                   
17120999            136607.524800       1995-01-03          0                   
21620865            136599.758500       1995-01-30          0                   
23424545            136599.751000       1995-02-10          0                   
7358918             136598.918100       1995-01-06          0                   
21434624            136592.622000       1995-01-28          0                   
22814691            136586.783400       1995-02-22          0                   
5548065             136585.414000       1994-12-13          0                   
11527200            136581.180000       1994-12-11          0                   
19197409            136579.203600       1995-03-06          0                   
10835782            136573.696200       1995-02-19          0                   
423267              136572.070200       1995-01-08          0                   
4162785             136556.930500       1995-02-20          0                   
4110177             136549.980000       1995-01-06          0                   
5207971             136549.346800       1995-01-19          0                   
4395779             136542.993200       1995-01-06          0                   
5108932             136542.894600       1994-12-26          0                   
21851811            136527.733700       1995-01-07          0                   
5552512             136515.714900       1995-03-04          0                   
2589473             136509.367800       1995-02-04          0                   
4810080             136508.881200       1994-12-02          0                   
3677351             136505.299000       1995-02-17          0                   
18300963            136492.875200       1995-02-20          0                   
11208870            136490.811100       1995-02-08          0                   
15536196            136485.549000       1995-02-11          0                   
2581383             136481.078000       1994-12-23          0                   
568002              136471.414100       1995-03-07          0                   
18656422            136469.437800       1995-01-30          0                   
5811975             136458.638000       1995-03-09          0                   
1067047             136454.847000       1995-01-28          0                   
11988103            136447.635600       1995-02-16          0                   
4239878             136440.073200       1995-02-04          0                   
8708291             136437.230600       1995-01-14          0                   
10540166            136431.323400       1995-02-03          0                   
4071520             136424.438800       1994-12-11          0                   
18717222            136424.303700       1995-02-10          0                   
16682951            136423.049600       1994-12-24          0                   
17731078            136423.000800       1995-01-05          0                   
19833383            136399.831100       1995-01-14          0                   
2274402             136393.799900       1995-02-02          0                   
16855590            136388.713500       1995-01-04          0                   
9772711             136373.148000       1995-02-24          0                   
10545920            136361.692400       1995-01-21          0                   
11899522            136355.201000       1995-03-13          0                   
18031106            136336.808800       1995-02-13          0                   
8902786             136336.293300       1995-02-02          0                   
19014913            136336.237000       1995-02-18          0                   
8838149             136333.552600       1995-03-04          0                   
13436455            136327.266300       1995-02-27          0                   
434917              136316.506100       1995-03-07          0                   
22252417            136313.060500       1995-02-16          0                   
2570561             136309.066000       1995-02-26          0                   
9079042             136306.349300       1994-12-24          0                   
18410562            136298.722800       1995-02-22          0                   
876323              136285.846200       1995-02-06          0                   
11367842            136268.378400       1995-03-07          0                   
6495239             136249.975500       1994-12-25          0                   
7111746             136237.028000       1995-03-11          0                   
16097569            136231.527500       1995-01-26          0                   
16705989            136227.446100       1995-02-02          0                   
15657830            136221.678000       1995-03-02          0                   
8247399             136218.588200       1995-03-13          0                   
4607047             136195.861300       1995-02-06          0                   
20850816            136192.952000       1994-12-21          0                   
20726276            136187.190000       1995-01-05          0                   
23192160            136175.648400       1995-01-29          0                   
300130              136173.493200       1994-12-26          0                   
18070657            136168.013600       1995-02-27          0                   
12283744            136167.173400       1995-03-12          0                   
22827333            136164.270000       1994-12-29          0                   
23415105            136158.975600       1995-01-15          0                   
9200999             136156.597200       1995-03-13          0                   
6051588             136134.401100       1995-03-03          0                   
5939137             136098.687900       1995-01-02          0                   
9356646             136093.895400       1994-12-08          0                   
22096967            136093.557800       1995-01-26          0                   
15417765            136088.958400       1995-02-19          0                   
6281537             136080.331900       1995-03-14          0                   
13978022            136078.170600       1994-12-28          0                   
1279143             136074.412800       1995-02-25          0                   
22767334            136054.706400       1995-03-08          0                   
5242531             136050.137200       1995-01-23          0                   
23233124            136044.795200       1995-01-25          0                   
10601635            136042.093600       1995-01-19          0                   
16973281            136033.738600       1995-02-03          0                   
6305506             136032.120000       1995-01-26          0                   
4220519             136031.801200       1995-01-07          0                   
12064578            136029.476000       1995-01-22          0                   
14821734            136028.962000       1995-02-09          0                   
1100422             136026.735600       1995-02-10          0                   
1940675             136026.693300       1995-01-08          0                   
4808545             136013.777500       1995-02-14          0                   
706149              136013.279200       1994-12-28          0                   
4008513             136008.641000       1995-02-02          0                   
18710919            136006.296500       1995-01-21          0                   
7034433             136004.140800       1995-03-05          0                   
2323393             135993.815800       1995-03-03          0                   
10366852            135987.502100       1995-01-17          0                   
20986407            135972.779400       1995-03-13          0                   
2974439             135970.400400       1995-02-13          0                   
8862628             135965.575400       1995-03-03          0                   
19755332            135964.933600       1995-02-15          0                   
10389856            135964.566000       1994-12-05          0                   
16922944            135950.326100       1995-03-02          0                   
15455267            135939.150400       1995-01-03          0                   
6798599             135936.254400       1995-03-09          0                   
8813731             135933.976100       1995-01-15          0                   
22712962            135933.132700       1995-01-07          0                   
17206496            135930.055800       1995-01-07          0                   
3022343             135928.086500       1995-01-13          0                   
11400453            135925.538100       1995-02-18          0                   
18110596            135923.673400       1995-03-08          0                   
2983237             135913.112800       1995-01-18          0                   
3365863             135896.735500       1995-01-14          0                   
18864965            135891.131200       1994-12-27          0                   
16434499            135881.520600       1995-02-08          0                   
1486657             135877.369000       1995-02-02          0                   
11452544            135859.276800       1995-02-20          0                   
20733508            135854.987600       1995-01-30          0                   
11166342            135853.365500       1994-12-24          0                   
8097856             135852.618800       1995-03-10          0                   
16369319            135847.845000       1995-01-19          0                   
20828742            135847.232000       1995-03-13          0                   
16931104            135836.307000       1995-02-23          0                   
19401956            135832.412000       1995-03-03          0                   
3376774             135831.450000       1995-01-12          0                   
23718244            135824.720200       1995-02-16          0                   
5994274             135823.153400       1995-02-02          0                   
10370848            135822.641600       1995-02-15          0                   
11160839            135811.850400       1995-02-24          0                   
21424069            135810.533000       1995-03-12          0                   
17801253            135805.963700       1995-01-10          0                   
23603174            135801.394800       1995-02-08          0                   
8222657             135800.168000       1995-02-25          0                   
20611874            135795.093900       1995-01-11          0                   
8931398             135780.372000       1995-02-19          0                   
4761511             135753.829200       1995-01-24          0                   
22556194            135743.409200       1995-03-11          0                   
1312803             135741.076300       1995-03-09          0                   
11151781            135730.124000       1995-01-27          0                   
14726470            135714.473100       1994-12-25          0                   
13060194            135710.751900       1995-03-14          0                   
20943744            135699.938000       1995-02-10          0                   
22576192            135689.298400       1995-01-31          0                   
6991111             135671.070200       1995-02-13          0                   
18768100            135665.047000       1995-01-14          0                   
2582432             135657.334600       1995-01-24          0                   
11835877            135654.504500       1995-02-19          0                   
17586722            135633.694500       1994-12-22          0                   
3973862             135631.177500       1994-12-31          0                   
8745253             135630.420200       1995-03-05          0                   
4876934             135628.873200       1995-02-07          0                   
3794693             135626.822000       1995-02-05          0                   
18166593            135626.649200       1995-02-14          0                   
8034114             135616.986100       1995-01-24          0                   
15521924            135613.999000       1995-02-16          0                   
17749831            135607.485000       1995-03-12          0                   
19020933            135587.474400       1995-02-25          0                   
4093314             135586.238100       1995-02-15          0                   
4593799             135570.686000       1995-01-26          0                   
23364450            135545.841600       1994-12-14          0                   
23667392            135541.884000       1995-01-13          0                   
1773573             135531.460700       1995-02-21          0                   
4699751             135527.584500       1995-01-20          0                   
3459137             135518.670000       1994-12-27          0                   
4866020             135512.254200       1995-02-23          0                   
14081798            135507.677500       1995-01-19          0                   
7078566             135503.680800       1995-02-23          0                   
964193              135490.828800       1995-02-21          0                   
6513219             135490.673600       1995-01-10          0                   
13213383            135474.384600       1995-02-08          0                   
1665955             135465.849800       1995-02-03          0                   
5314983             135464.757600       1995-02-25          0                   
15371906            135462.588000       1995-03-06          0                   
6167653             135457.983800       1995-02-27          0                   
6804128             135451.806000       1994-12-11          0                   
6063203             135444.696600       1995-02-12          0                   
14479105            135435.100800       1995-03-01          0                   
9572928             135432.540600       1995-01-26          0                   
10915687            135431.250000       1995-02-12          0                   
1213571             135431.128000       1995-01-19          0                   
3491846             135426.459800       1995-01-07          0                   
14988352            135424.397400       1995-01-18          0                   
5572293             135407.220700       1995-02-13          0                   
1453956             135400.436300       1995-02-13          0                   
7726916             135381.198000       1994-12-02          0                   
20270208            135378.652300       1994-12-27          0                   
8671523             135363.301600       1995-02-12          0                   
2232322             135358.457700       1995-01-12          0                   
10410146            135358.145000       1995-01-16          0                   
23886369            135357.829200       1995-01-24          0                   
18491556            135353.565500       1995-01-15          0                   
17493826            135347.565800       1995-02-20          0                   
23944455            135346.637600       1995-02-19          0                   
8315333             135339.758000       1995-03-02          0                   
23924800            135334.030800       1995-03-02          0                   
3188992             135314.742800       1995-01-15          0                   
12503235            135289.241000       1995-02-13          0                   
1858816             135286.260200       1995-02-28          0                   
9888834             135285.891200       1994-12-02          0                   
8089536             135285.849600       1995-02-14          0                   
14752577            135281.626200       1995-01-19          0                   
12002370            135277.583400       1995-01-08          0                   
167106              135274.939200       1995-02-02          0                   
7216385             135272.572000       1995-02-10          0                   
22516038            135271.562800       1995-03-07          0                   
7189666             135267.057900       1995-03-13          0                   
13411329            135266.563300       1995-01-15          0                   
13248741            135255.858600       1995-01-25          0                   
17849606            135255.582900       1994-12-30          0                   
16923907            135253.448200       1995-03-08          0                   
10251557            135249.777400       1995-01-26          0                   
9314272             135244.804200       1995-01-05          0                   
13865923            135239.285000       1994-12-08          0                   
2776800             135238.427600       1995-03-11          0                   
4835392             135229.824000       1995-01-01          0                   
3079815             135221.161200       1995-02-10          0                   
19361509            135206.648800       1995-02-11          0                   
4906788             135201.416500       1995-01-02          0                   
14672421            135200.780400       1995-01-31          0                   
5446757             135197.544000       1995-01-08          0                   
13021505            135196.582200       1995-01-28          0                   
7199140             135195.130200       1994-12-25          0                   
18855171            135185.194100       1995-01-17          0                   
12955878            135184.602200       1995-01-28          0                   
9547622             135174.960800       1995-02-07          0                   
3272866             135168.644800       1995-03-04          0                   
12423268            135162.438200       1995-02-03          0                   
9359010             135161.265700       1995-01-20          0                   
10203972            135156.532800       1995-03-08          0                   
5366404             135126.265800       1995-03-06          0                   
3775590             135119.560100       1994-12-24          0                   
6279559             135118.437600       1995-01-31          0                   
23851104            135105.755600       1994-12-05          0                   
21900805            135102.262800       1994-12-28          0                   
18216389            135095.461800       1995-02-24          0                   
3652357             135095.051000       1995-01-21          0                   
11979205            135076.897800       1994-12-27          0                   
212902              135063.303200       1995-01-05          0                   
5171814             135056.916000       1994-12-30          0                   
4887521             135050.104100       1995-02-16          0                   
21354498            135046.197000       1995-02-24          0                   
5623204             135042.235900       1995-03-02          0                   
1411587             135032.049600       1995-03-02          0                   
18733155            135031.441000       1995-02-01          0                   
2796544             135027.833000       1995-03-04          0                   
3481541             135019.284600       1995-01-28          0                   
4708452             135005.108200       1994-12-17          0                   
14104007            135003.237300       1994-12-07          0                   
8579105             135003.067200       1995-01-05          0                   
2926567             135001.355200       1995-02-02          0                   
23251168            134998.800000       1995-02-15          0                   
14296420            134990.399700       1995-03-13          0                   
17470403            134988.844200       1995-02-10          0                   
11475683            134973.307600       1995-02-06          0                   
13420226            134971.300500       1995-03-01          0                   
15615271            134967.832800       1995-02-14          0                   
7369604             134966.744500       1994-12-24          0                   
18630724            134961.362900       1995-01-29          0                   
1619520             134941.172200       1995-01-15          0                   
13113989            134928.829000       1995-03-14          0                   
512099              134920.789600       1995-03-01          0                   
10172930            134917.617700       1995-03-08          0                   
21785829            134910.394500       1994-12-22          0                   
447937              134907.160800       1995-01-30          0                   
23092325            134903.211100       1995-02-12          0                   
17255331            134886.667200       1995-02-07          0                   
19797442            134876.177400       1995-01-15          0                   
18802854            134865.222100       1995-01-13          0                   
20632647            134862.948500       1995-01-02          0                   
8436513             134853.602100       1995-02-22          0                   
6024519             134843.387200       1995-03-14          0                   
3410438             134840.251000       1995-02-10          0                   
1400931             134836.149000       1995-02-07          0                   
18573125            134835.463000       1995-03-12          0                   
20898370            134829.673800       1995-01-05          0                   
19564321            134829.006600       1995-02-12          0                   
14527265            134820.252800       1995-02-22          0                   
6312864             134812.587200       1995-03-04          0                   
12621728            134810.489400       1995-01-26          0                   
11265895            134800.463800       1995-02-13          0                   
10767845            134800.121800       1994-12-16          0                   
14393348            134798.426800       1995-03-02          0                   
3809603             134780.577300       1995-02-28          0                   
11650786            134771.200500       1995-02-15          0                   
23800740            134764.156900       1994-12-24          0                   
9877286             134760.541200       1995-01-20          0                   
21153188            134753.792000       1995-02-14          0                   
22498694            134749.223000       1995-03-05          0                   
22857767            134749.099200       1995-02-10          0                   
19706016            134746.001600       1995-02-01          0                   
15461444            134745.688400       1995-02-26          0                   
1672294             134738.608400       1995-03-05          0                   
18061890            134734.692900       1995-01-05          0                   
6439271             134732.732400       1995-01-30          0                   
157760              134722.967100       1995-02-28          0                   
5638817             134715.459600       1995-02-21          0                   
13198247            134706.817500       1995-01-20          0                   
20417190            134693.679100       1995-03-07          0                   
10377383            134687.846000       1994-11-30          0                   
16963014            134687.433000       1995-01-19          0                   
898151              134685.523400       1995-02-26          0                   
10194439            134669.659600       1995-02-06          0                   
12764388            134668.839200       1995-01-27          0                   
14221506            134663.000400       1995-02-17          0                   
21734213            134662.420800       1995-02-14          0                   
10751428            134658.530000       1995-01-30          0                   
2518596             134658.303500       1995-02-02          0                   
10148036            134643.515500       1995-02-28          0                   
22857030            134636.822900       1995-01-22          0                   
8256262             134635.156000       1995-02-06          0                   
12871139            134629.094400       1995-01-08          0                   
19498304            134624.770200       1995-01-18          0                   
8025603             134619.049100       1994-12-28          0                   
10943269            134614.944600       1995-03-05          0                   
13587778            134611.396500       1994-12-20          0                   
9725541             134609.594600       1994-12-30          0                   
19946247            134608.669000       1995-02-19          0                   
11352034            134608.095400       1994-12-24          0                   
13993219            134605.026000       1995-01-31          0                   
20056864            134600.565600       1995-01-11          0                   
21544357            134591.036200       1995-01-18          0                   
15029156            134588.152300       1995-02-20          0                   
17271843            134579.114100       1995-01-17          0                   
15953702            134577.567500       1995-01-26          0                   
2365573             134576.910200       1995-03-13          0                   
16883300            134568.250400       1995-03-08          0                   
7269511             134563.952400       1995-02-01          0                   
10647936            134556.439400       1995-01-19          0                   
18052359            134554.563900       1995-01-08          0                   
1913894             134550.774100       1995-02-25          0                   
7219106             134542.980600       1995-01-12          0                   
12977637            134538.671000       1995-01-15          0                   
1809351             134537.223000       1995-01-28          0                   
5914560             134534.065800       1994-12-27          0                   
18657123            134532.714800       1995-03-09          0                   
2192128             134526.509600       1994-12-26          0                   
20971427            134517.008600       1995-02-27          0                   
19582946            134516.808200       1995-01-10          0                   
716295              134514.904800       1995-02-10          0                   
17676133            134512.300500       1995-02-13          0                   
7173029             134510.380200       1995-01-05          0                   
16822818            134504.434400       1994-12-28          0                   
10676102            134494.118000       1995-01-23          0                   
20336930            134470.651100       1994-12-15          0                   
16728096            134466.572000       1994-12-30          0                   
16935239            134460.472900       1995-01-31          0                   
13380576            134448.480400       1995-01-15          0                   
4794564             134410.134500       1995-03-11          0                   
11414851            134405.523000       1995-01-23          0                   
12991205            134393.395600       1995-03-07          0                   
4692450             134389.842900       1995-01-08          0                   
7771684             134389.188800       1995-02-07          0                   
22588289            134384.696800       1995-03-09          0                   
11347904            134374.559400       1995-03-02          0                   
17056710            134364.916000       1995-01-31          0                   
6388128             134358.803600       1995-02-08          0                   
3714755             134357.932000       1995-02-21          0                   
17735750            134351.510600       1995-02-17          0                   
16473894            134347.423500       1995-02-03          0                   
8252194             134314.275600       1994-12-31          0                   
16332097            134309.107500       1995-02-28          0                   
19188773            134303.725800       1995-01-04          0                   
8840548             134301.470300       1994-12-08          0                   
11363492            134281.966100       1995-02-15          0                   
10616258            134274.168400       1995-02-21          0                   
17614597            134271.320600       1995-02-25          0                   
19504423            134250.928000       1994-12-26          0                   
12053153            134231.478100       1995-02-26          0                   
5541153             134226.961800       1994-12-26          0                   
15086438            134217.718000       1995-02-08          0                   
20609541            134215.686900       1994-12-23          0                   
4964032             134212.370700       1995-01-20          0                   
20431525            134211.254400       1995-02-11          0                   
14768740            134206.805600       1995-02-12          0                   
18463558            134203.297000       1995-01-08          0                   
17886404            134193.502000       1995-01-30          0                   
9061542             134183.150500       1995-02-18          0                   
20474114            134170.864100       1995-03-02          0                   
9712291             134169.886900       1995-03-10          0                   
1957701             134167.615400       1995-03-07          0                   
13160070            134160.416700       1995-01-31          0                   
2731970             134158.764700       1995-03-04          0                   
13517030            134151.794600       1995-02-11          0                   
7932711             134142.771500       1995-03-02          0                   
3216260             134142.689900       1995-02-26          0                   
3774534             134138.431600       1995-02-11          0                   
5820070             134138.327800       1995-01-11          0                   
