l_orderkey          revenue             o_orderdate         o_shippriority      
10929859            149904.467000       1995-02-02          0                   
6399719             149897.793500       1995-01-22          0                   
7111846             149867.533200       1994-12-23          0                   
10181860            149845.086600       1995-02-11          0                   
396741              149838.815000       1995-02-20          0                   
3619587             149826.927600       1995-01-26          0                   
7616069             149808.802600       1995-02-04          0                   
9731330             149794.284500       1995-01-21          0                   
4242820             149780.647800       1995-03-05          0                   
6365409             149756.060700       1994-12-30          0                   
8805410             149754.833200       1995-03-01          0                   
5776609             149742.077600       1995-03-06          0                   
7445667             149729.277100       1995-01-31          0                   
8382435             149728.452900       1995-02-12          0                   
9299139             149703.361600       1995-02-07          0                   
5279649             149686.296800       1995-02-08          0                   
953766              149684.901300       1995-02-05          0                   
503457              149681.839900       1995-02-09          0                   
9983686             149678.997700       1995-03-09          0                   
6418721             149668.855300       1995-01-30          0                   
5561216             149649.850400       1995-01-25          0                   
1195043             149638.505900       1995-02-22          0                   
3898530             149632.426500       1995-03-07          0                   
929027              149628.540100       1995-03-05          0                   
8476707             149619.598100       1995-01-15          0                   
9926529             149586.979500       1994-12-17          0                   
6394977             149549.497300       1995-03-14          0                   
246307              149549.035800       1994-12-28          0                   
10873410            149531.806000       1995-01-26          0                   
1662628             149528.859300       1995-02-16          0                   
9103328             149500.692000       1994-12-15          0                   
10040935            149499.142600       1995-03-04          0                   
6942951             149497.266800       1995-02-03          0                   
1411587             149487.357400       1995-03-02          0                   
3212385             149475.612000       1995-02-09          0                   
4063461             149474.875900       1995-02-08          0                   
8602016             149474.529200       1995-01-11          0                   
2799941             149468.659600       1995-03-10          0                   
559297              149461.622400       1995-02-13          0                   
9362978             149457.113200       1995-02-10          0                   
729413              149453.863600       1995-01-22          0                   
8586340             149432.288000       1995-02-23          0                   
8588165             149383.132800       1995-02-06          0                   
1507808             149380.967700       1995-03-08          0                   
7221735             149379.363300       1995-01-31          0                   
5845863             149322.958000       1995-02-07          0                   
3535395             149301.735900       1995-02-28          0                   
11663520            149293.962800       1994-12-05          0                   
10970306            149293.015500       1995-01-04          0                   
1575719             149287.105800       1995-01-31          0                   
6151969             149256.399200       1995-02-01          0                   
9474148             149237.273100       1995-02-01          0                   
8301185             149224.835200       1995-01-04          0                   
10860834            149192.457700       1995-02-13          0                   
8194048             149153.909800       1995-01-31          0                   
8965735             149121.732000       1994-12-31          0                   
7057282             149102.312800       1994-12-24          0                   
10155654            149094.178000       1995-02-01          0                   
7009189             149093.034500       1995-03-06          0                   
11087844            149067.866000       1994-12-11          0                   
8758407             149028.355500       1995-01-16          0                   
1093315             149012.754200       1995-01-23          0                   
4218276             148984.647800       1995-01-23          0                   
1912097             148895.291700       1995-01-28          0                   
411714              148892.568600       1995-01-16          0                   
1548934             148882.279400       1995-02-25          0                   
11677543            148880.782400       1994-12-22          0                   
164039              148866.734400       1995-01-30          0                   
916034              148859.102600       1995-03-06          0                   
1127299             148838.806800       1995-01-29          0                   
9096066             148814.944500       1995-03-06          0                   
2050368             148814.029900       1995-03-11          0                   
7803302             148796.824500       1995-02-12          0                   
9906915             148743.547000       1995-02-11          0                   
6375585             148728.494600       1995-01-07          0                   
11451653            148719.578000       1995-01-22          0                   
4905344             148710.571200       1995-01-25          0                   
1479749             148697.499600       1995-03-09          0                   
6090272             148681.937100       1995-01-08          0                   
7691905             148675.205600       1995-01-22          0                   
5944354             148668.161400       1995-01-20          0                   
8860486             148621.054800       1995-03-14          0                   
5967110             148613.347700       1994-12-24          0                   
11071364            148610.637400       1995-01-31          0                   
3955744             148593.419700       1995-02-25          0                   
7573888             148581.722800       1995-02-09          0                   
340870              148577.088300       1995-03-03          0                   
5851782             148577.008100       1995-02-05          0                   
7317639             148557.316800       1995-03-07          0                   
1023714             148536.337600       1995-02-16          0                   
9149862             148533.176800       1995-01-03          0                   
8877890             148533.043500       1995-01-20          0                   
8758470             148482.469500       1995-01-30          0                   
9955047             148481.982300       1995-02-24          0                   
7956292             148481.586000       1995-02-11          0                   
5890752             148412.119200       1995-01-12          0                   
7905155             148407.604400       1995-03-04          0                   
8970144             148360.406800       1995-02-01          0                   
2081538             148356.716300       1995-02-12          0                   
7016742             148343.110800       1995-01-23          0                   
10584899            148340.304700       1995-02-21          0                   
5871654             148334.034400       1995-03-14          0                   
5118338             148319.166000       1995-02-14          0                   
3444039             148317.800900       1995-01-21          0                   
5183429             148315.148800       1995-02-27          0                   
3287046             148303.693000       1995-03-09          0                   
10037284            148303.134600       1995-02-10          0                   
7832032             148297.283500       1995-02-15          0                   
10897378            148293.209500       1995-01-02          0                   
3739975             148272.475400       1995-03-14          0                   
10411524            148249.632400       1994-12-25          0                   
7868325             148239.253800       1995-03-01          0                   
8947684             148234.578400       1995-02-16          0                   
1983527             148229.674400       1995-02-22          0                   
92802               148203.100800       1995-02-04          0                   
113731              148183.497000       1994-12-04          0                   
8865829             148167.204800       1995-03-12          0                   
11197026            148160.760600       1995-02-04          0                   
684742              148159.750900       1995-02-19          0                   
875011              148150.216200       1995-02-22          0                   
8430116             148149.335400       1995-01-09          0                   
10198661            148134.473700       1995-01-06          0                   
2599651             148124.083600       1995-01-16          0                   
11539622            148106.102800       1995-01-27          0                   
4555975             148093.245600       1995-02-28          0                   
9023009             148083.560600       1995-02-11          0                   
11018208            148059.476500       1995-01-27          0                   
6249571             148055.319500       1995-03-03          0                   
4123617             148005.350100       1995-03-14          0                   
6774437             148004.421600       1995-02-28          0                   
10508897            147998.212800       1995-01-17          0                   
5959969             147985.459800       1995-02-05          0                   
5574949             147971.858900       1995-02-20          0                   
11714338            147928.118800       1995-02-14          0                   
10148036            147916.973300       1995-02-28          0                   
2650016             147908.433000       1994-12-18          0                   
718342              147895.863600       1995-02-19          0                   
8534983             147887.700900       1995-03-10          0                   
1484576             147886.201400       1995-03-09          0                   
3452995             147857.202000       1995-03-02          0                   
2474790             147844.998800       1995-03-11          0                   
4193345             147833.223300       1995-02-04          0                   
2896293             147809.630700       1995-01-03          0                   
7608292             147799.914400       1995-03-12          0                   
8513602             147791.109300       1995-02-02          0                   
2687973             147790.543400       1995-03-06          0                   
2073059             147788.640000       1995-03-13          0                   
5138820             147780.131300       1995-01-15          0                   
5958052             147772.161500       1995-01-30          0                   
1881923             147770.549600       1995-01-12          0                   
8148673             147761.260000       1994-12-28          0                   
3856768             147758.758800       1995-01-31          0                   
409575              147735.794400       1995-03-06          0                   
3950948             147717.091700       1995-03-14          0                   
2922752             147716.969900       1995-02-20          0                   
6723584             147714.334600       1995-01-15          0                   
162980              147706.811700       1994-12-20          0                   
8026915             147650.905800       1995-01-24          0                   
2113314             147641.793200       1995-02-09          0                   
2682369             147641.753000       1995-02-20          0                   
6540484             147630.106000       1995-01-24          0                   
6131911             147612.437100       1995-01-02          0                   
11677446            147611.655900       1995-03-11          0                   
7429987             147594.206000       1995-01-06          0                   
944770              147514.021100       1995-03-04          0                   
1361698             147499.216200       1995-03-08          0                   
4626624             147483.654400       1995-02-18          0                   
10335909            147474.103600       1995-02-03          0                   
928677              147469.497700       1995-01-29          0                   
5940839             147381.001300       1995-01-27          0                   
9594019             147365.542500       1995-02-17          0                   
2252354             147332.769800       1995-03-05          0                   
10431872            147322.750400       1995-03-13          0                   
1207843             147309.328200       1995-01-23          0                   
6067297             147299.218000       1994-12-16          0                   
7926756             147249.499500       1995-03-14          0                   
280321              147226.702000       1995-01-14          0                   
8795585             147222.363600       1995-03-01          0                   
11509446            147207.264700       1995-02-17          0                   
3103584             147195.362400       1995-01-16          0                   
6702245             147167.918500       1995-02-01          0                   
10597415            147155.914800       1995-02-27          0                   
7026725             147154.604100       1995-02-17          0                   
9339974             147148.359400       1995-01-16          0                   
4739874             147143.826600       1995-03-03          0                   
8903364             147139.893000       1995-02-04          0                   
991878              147132.855700       1995-01-08          0                   
207585              147130.463600       1995-02-20          0                   
2609602             147129.817600       1994-12-06          0                   
5115106             147123.784800       1995-03-10          0                   
11682849            147119.669600       1995-01-12          0                   
3676070             147111.039900       1994-12-20          0                   
987846              147094.416000       1995-02-28          0                   
10073991            147016.575100       1994-12-31          0                   
8842725             147000.886100       1995-03-07          0                   
3622693             146986.724800       1995-02-14          0                   
896007              146983.901100       1995-03-10          0                   
2379331             146977.624600       1995-01-31          0                   
2401447             146964.654300       1995-01-21          0                   
2019520             146940.171400       1995-01-15          0                   
8285543             146936.656600       1995-01-01          0                   
6174759             146923.551400       1995-02-27          0                   
8234179             146881.487500       1995-01-26          0                   
7025377             146874.436800       1995-02-06          0                   
3062658             146864.573500       1995-01-23          0                   
11220965            146853.621600       1995-01-06          0                   
5414663             146848.271400       1995-03-05          0                   
5078950             146824.061600       1995-02-05          0                   
11431075            146815.616400       1995-01-16          0                   
4380388             146799.928100       1995-03-11          0                   
4474528             146786.374000       1995-01-06          0                   
1486657             146767.939800       1995-02-02          0                   
5475015             146762.553300       1995-01-03          0                   
372386              146760.977200       1995-01-27          0                   
3397670             146754.628200       1995-03-10          0                   
4181024             146733.356000       1995-02-22          0                   
9843074             146719.768600       1995-03-14          0                   
7445829             146705.707800       1995-02-15          0                   
3308486             146682.291200       1995-01-10          0                   
4978919             146666.817200       1995-02-01          0                   
827459              146662.352000       1995-01-13          0                   
5572577             146660.734200       1995-03-04          0                   
5921639             146644.460500       1995-01-24          0                   
4620903             146641.928800       1995-02-18          0                   
10399654            146639.052900       1995-01-30          0                   
9374594             146596.121700       1995-01-31          0                   
3469251             146590.074000       1995-02-01          0                   
1194593             146585.139000       1994-12-28          0                   
214855              146575.487800       1995-02-05          0                   
2926567             146575.221000       1995-02-02          0                   
7294439             146572.898600       1995-02-19          0                   
191553              146567.817700       1995-02-07          0                   
1972484             146561.276100       1995-03-12          0                   
7695109             146560.929400       1995-03-03          0                   
7045665             146524.268800       1995-01-08          0                   
2721669             146479.686600       1994-12-03          0                   
9923201             146460.085800       1995-02-26          0                   
5615874             146451.209200       1994-12-31          0                   
5359878             146446.263000       1995-02-17          0                   
1032544             146426.431200       1995-01-20          0                   
3337990             146423.859400       1995-03-10          0                   
8436547             146407.262300       1995-02-13          0                   
1453956             146405.256200       1995-02-13          0                   
2351364             146397.487700       1995-02-27          0                   
9695429             146376.610000       1994-12-15          0                   
10814437            146370.447800       1995-03-01          0                   
11865955            146368.930400       1995-01-27          0                   
1359746             146345.312400       1995-03-04          0                   
4331078             146335.467000       1995-01-23          0                   
9992613             146334.332100       1995-01-04          0                   
763712              146301.359700       1995-01-26          0                   
1381028             146294.844100       1995-03-14          0                   
3819622             146243.318400       1994-12-08          0                   
7026721             146242.516000       1995-01-19          0                   
5919367             146229.279200       1995-01-28          0                   
11173411            146198.513100       1995-02-27          0                   
4140033             146197.019100       1995-01-05          0                   
1371365             146192.556600       1995-01-06          0                   
6147812             146185.897900       1994-12-29          0                   
4501281             146169.947600       1995-03-13          0                   
9707235             146153.252800       1995-02-18          0                   
2043617             146149.906900       1995-01-27          0                   
10295042            146137.325600       1995-02-08          0                   
5273920             146110.221600       1995-01-22          0                   
3483235             146087.195800       1995-01-12          0                   
9133280             146043.741300       1995-02-12          0                   
5063201             146043.566200       1994-12-14          0                   
2000742             145996.488800       1995-03-06          0                   
9035044             145984.929700       1995-02-19          0                   
1544224             145979.256300       1995-01-26          0                   
1470660             145976.900200       1995-03-13          0                   
9765317             145973.574300       1995-02-15          0                   
9635298             145971.396000       1995-01-26          0                   
7997089             145952.849000       1995-01-09          0                   
1907335             145942.683000       1995-02-14          0                   
4248647             145928.024800       1995-02-07          0                   
5304966             145913.585600       1995-01-07          0                   
4133159             145913.428700       1995-02-21          0                   
9527077             145911.926000       1995-03-04          0                   
5761125             145900.186800       1995-03-10          0                   
7507649             145899.151000       1995-03-08          0                   
10692097            145880.811600       1995-02-16          0                   
7682788             145878.445200       1994-12-15          0                   
2701348             145877.840300       1995-02-11          0                   
3397668             145877.172400       1995-02-25          0                   
1995234             145876.288100       1995-03-02          0                   
4348352             145869.682400       1995-02-05          0                   
3641351             145848.011200       1995-03-07          0                   
11837377            145846.271600       1995-02-19          0                   
10080900            145843.910600       1995-01-17          0                   
516224              145842.936400       1995-03-05          0                   
7393027             145823.944000       1995-01-04          0                   
11501027            145808.578000       1995-01-18          0                   
8093696             145807.495200       1995-01-13          0                   
5753857             145786.179400       1995-02-24          0                   
6152224             145767.927400       1995-01-20          0                   
1387457             145764.123400       1995-02-04          0                   
8687361             145747.988800       1995-02-03          0                   
2394404             145735.559200       1995-03-02          0                   
1509444             145703.795000       1995-03-05          0                   
9549090             145694.585800       1995-03-13          0                   
8052901             145689.440800       1995-02-13          0                   
7721639             145681.636600       1995-02-03          0                   
10038343            145678.370100       1994-12-27          0                   
5775334             145663.885000       1995-02-23          0                   
11835905            145662.240900       1995-03-03          0                   
9573504             145648.121200       1995-02-26          0                   
3864448             145596.282400       1995-01-07          0                   
8777062             145595.058300       1995-02-06          0                   
9452675             145588.587500       1995-02-23          0                   
7346561             145564.879600       1995-01-28          0                   
11489412            145540.514900       1995-02-05          0                   
954240              145534.007400       1994-12-24          0                   
5654119             145526.960400       1995-01-20          0                   
9934019             145520.775800       1995-02-15          0                   
2568167             145513.694900       1995-03-13          0                   
10195684            145506.737500       1995-01-23          0                   
7619525             145476.393400       1995-02-28          0                   
9196422             145476.360800       1995-02-08          0                   
1982754             145464.093100       1995-02-01          0                   
4251335             145411.488800       1995-03-05          0                   
8660896             145384.621000       1995-01-06          0                   
2802433             145383.555600       1995-02-17          0                   
6938914             145331.290600       1995-03-07          0                   
9482275             145313.652300       1995-03-04          0                   
8525088             145297.577600       1995-01-28          0                   
8049826             145282.864600       1995-02-19          0                   
8154978             145277.758600       1995-03-02          0                   
9131141             145273.149000       1995-01-13          0                   
3043463             145266.419000       1995-03-02          0                   
7656834             145261.089000       1995-01-18          0                   
243299              145251.111200       1995-03-01          0                   
2377925             145203.320500       1995-02-11          0                   
1306691             145187.732500       1995-02-28          0                   
6323172             145164.752200       1995-01-28          0                   
2685248             145150.252300       1995-01-27          0                   
2367108             145148.147200       1995-01-27          0                   
6961958             145144.358900       1995-02-18          0                   
10177574            145139.371500       1995-01-31          0                   
10141570            145104.695600       1995-03-02          0                   
9666083             145094.538500       1995-02-02          0                   
2385184             145090.213900       1994-12-17          0                   
5012387             145080.821300       1995-01-18          0                   
11978209            145068.031100       1995-02-16          0                   
7309858             145063.944000       1995-02-17          0                   
6444546             145044.925200       1995-02-08          0                   
11085571            145022.743800       1995-01-02          0                   
4991427             145006.778000       1995-02-13          0                   
10064134            145003.291600       1995-03-06          0                   
11357669            144996.477600       1995-03-05          0                   
8761026             144951.858900       1995-02-20          0                   
3908389             144943.424100       1995-01-31          0                   
11026086            144941.758400       1995-02-07          0                   
7267815             144936.597600       1995-01-30          0                   
9319009             144933.678200       1995-02-04          0                   
2937186             144930.303800       1995-03-06          0                   
1277223             144920.938200       1995-01-28          0                   
7730881             144906.909200       1995-02-25          0                   
4664481             144885.880000       1995-02-20          0                   
9802790             144878.622700       1995-03-04          0                   
6344641             144874.675800       1995-02-23          0                   
11683780            144872.444400       1995-01-21          0                   
7452706             144854.733800       1995-02-21          0                   
1389029             144825.259200       1995-02-11          0                   
6803015             144788.526900       1995-01-09          0                   
9197633             144769.436700       1994-11-20          0                   
10265474            144766.543300       1995-02-17          0                   
8460711             144753.028600       1995-02-12          0                   
8755873             144729.369000       1995-03-06          0                   
4415360             144716.291600       1995-01-17          0                   
4665122             144707.800200       1995-02-17          0                   
642721              144692.188200       1994-12-18          0                   
8172037             144688.593200       1995-02-01          0                   
7893220             144686.266000       1995-01-15          0                   
3639461             144680.345800       1995-03-04          0                   
10782468            144676.132000       1995-02-10          0                   
2038658             144657.016000       1995-02-23          0                   
245025              144655.327800       1995-02-22          0                   
4570277             144645.261300       1995-02-06          0                   
1429542             144608.743300       1995-03-07          0                   
403047              144594.731200       1995-03-08          0                   
8592356             144571.035800       1995-01-15          0                   
7203585             144549.751900       1994-12-19          0                   
8685255             144535.321800       1995-03-07          0                   
1163906             144514.985200       1995-03-09          0                   
11501542            144512.963700       1995-01-03          0                   
8136162             144510.384700       1995-01-08          0                   
8046241             144493.297400       1995-03-12          0                   
11182532            144475.034800       1995-01-15          0                   
9986212             144447.456400       1995-02-05          0                   
10923202            144434.669500       1995-02-27          0                   
7499909             144426.934400       1994-12-22          0                   
10721095            144411.376000       1995-02-14          0                   
7471429             144396.071900       1995-02-23          0                   
4684769             144358.250600       1995-02-10          0                   
4906595             144340.943100       1995-02-22          0                   
5478403             144336.816800       1995-01-05          0                   
5421957             144331.870600       1995-02-25          0                   
2177632             144327.832900       1995-02-20          0                   
227271              144306.437200       1995-03-10          0                   
7404259             144305.491800       1995-01-13          0                   
6849159             144275.415200       1995-02-20          0                   
11947974            144270.829000       1995-01-02          0                   
9919779             144269.809000       1995-01-28          0                   
9910567             144266.191900       1995-02-07          0                   
6983782             144242.772500       1995-03-01          0                   
1223367             144240.086400       1995-02-22          0                   
2942435             144220.437000       1995-01-31          0                   
7660192             144210.787400       1995-02-16          0                   
3598629             144200.992200       1995-01-16          0                   
11806369            144181.947600       1995-03-03          0                   
10608096            144172.867500       1995-03-06          0                   
2317253             144130.608500       1995-03-06          0                   
3818210             144118.422000       1994-12-07          0                   
10341892            144111.813600       1995-02-13          0                   
10842247            144102.567000       1995-03-08          0                   
9532196             144074.319500       1995-01-22          0                   
8255620             144069.948800       1995-02-23          0                   
8567042             144063.466200       1995-01-18          0                   
5502657             144058.870300       1994-12-10          0                   
5195879             144058.815400       1995-02-28          0                   
2546369             144046.950300       1995-02-27          0                   
9553446             144037.543200       1995-01-18          0                   
8892517             144034.798500       1995-01-25          0                   
4421284             144019.852500       1994-12-28          0                   
2125059             144013.596600       1995-03-09          0                   
6823012             143997.132400       1995-03-14          0                   
3385798             143992.293600       1995-02-17          0                   
11443171            143977.952900       1995-02-05          0                   
10392001            143977.351000       1995-03-11          0                   
8588519             143965.928600       1994-12-09          0                   
2283040             143947.201300       1995-03-06          0                   
8479493             143940.763800       1995-03-13          0                   
2609573             143937.406800       1995-03-10          0                   
5164676             143921.665200       1994-12-29          0                   
10638690            143907.249000       1995-01-26          0                   
3637408             143891.225800       1995-01-07          0                   
2337090             143872.810500       1995-03-08          0                   
11043712            143860.345200       1994-12-20          0                   
5118020             143837.571400       1995-01-14          0                   
11301376            143836.425700       1995-01-20          0                   
11696677            143827.764100       1994-11-30          0                   
8723270             143826.148800       1995-03-02          0                   
1364197             143804.218200       1994-12-28          0                   
3423879             143795.504400       1995-02-07          0                   
11810531            143791.530700       1995-03-04          0                   
2591621             143761.324900       1995-01-28          0                   
9636582             143756.229600       1995-01-11          0                   
8792966             143752.799700       1995-01-01          0                   
5091073             143751.834600       1994-12-29          0                   
11399168            143723.070300       1995-02-03          0                   
795875              143702.014200       1995-01-18          0                   
8935586             143667.002800       1995-01-08          0                   
3511206             143665.691400       1995-03-12          0                   
3288928             143659.167400       1995-03-07          0                   
9644705             143648.130400       1995-02-11          0                   
8494375             143640.111600       1994-12-21          0                   
9251170             143636.477700       1995-03-04          0                   
6264549             143625.800400       1995-01-06          0                   
1089603             143622.935300       1995-01-27          0                   
1667236             143602.025400       1995-01-28          0                   
2219492             143598.923400       1995-03-02          0                   
602021              143577.085300       1995-02-28          0                   
3527362             143568.726900       1995-02-17          0                   
10080163            143563.656000       1995-02-09          0                   
6093124             143554.706300       1995-03-04          0                   
3220097             143517.969000       1995-02-22          0                   
2889248             143514.756900       1995-02-03          0                   
10441926            143490.567200       1995-01-24          0                   
5536483             143443.467400       1995-01-28          0                   
1698596             143438.592800       1995-02-07          0                   
10050976            143437.935200       1994-12-26          0                   
726755              143427.863800       1995-01-11          0                   
407877              143427.149700       1995-02-18          0                   
2300547             143383.986200       1995-02-21          0                   
223846              143373.875000       1995-03-05          0                   
1151012             143364.541500       1995-03-01          0                   
2059972             143355.940600       1995-01-03          0                   
10294119            143355.585800       1995-02-10          0                   
11204579            143347.912700       1995-02-26          0                   
3531651             143343.526200       1995-03-09          0                   
10614565            143336.746500       1995-02-14          0                   
2912903             143334.376600       1995-01-30          0                   
2893604             143330.483100       1995-01-08          0                   
5567459             143329.470200       1995-02-24          0                   
5264004             143315.724000       1995-03-01          0                   
2031873             143306.596400       1995-01-27          0                   
2253025             143296.850200       1995-01-29          0                   
2189669             143291.754800       1995-01-12          0                   
4588064             143271.052500       1995-02-09          0                   
854786              143270.606800       1995-01-16          0                   
11632292            143250.556200       1995-02-14          0                   
6231043             143247.745500       1995-02-18          0                   
7816839             143245.518000       1995-02-08          0                   
5862273             143244.429000       1995-01-13          0                   
792839              143229.852400       1995-01-18          0                   
10024227            143227.936000       1995-01-20          0                   
2869764             143223.582900       1995-02-02          0                   
7028709             143168.496300       1995-02-01          0                   
10885732            143149.499300       1995-01-14          0                   
10832775            143147.592600       1995-02-13          0                   
4713542             143142.049800       1995-02-22          0                   
8092263             143100.423200       1995-03-06          0                   
7349088             143090.498800       1995-02-01          0                   
8563424             143083.205400       1995-01-21          0                   
10692934            143032.704400       1995-02-19          0                   
6467456             143020.253600       1995-02-21          0                   
1788419             143007.519500       1995-01-28          0                   
4183042             142998.105800       1995-02-06          0                   
4578566             142974.080800       1995-01-01          0                   
4664935             142966.738000       1995-01-08          0                   
2214146             142953.761000       1995-02-10          0                   
2964513             142935.461000       1995-01-26          0                   
10630560            142930.347800       1995-01-17          0                   
5330821             142925.582000       1995-01-23          0                   
2187299             142909.377000       1995-03-06          0                   
4512932             142907.343200       1995-02-17          0                   
8859846             142901.695800       1995-02-23          0                   
10347841            142901.044100       1995-02-01          0                   
11303331            142889.933100       1994-12-03          0                   
2823655             142845.308900       1995-02-09          0                   
9237184             142784.062000       1995-01-31          0                   
4526023             142770.006000       1995-03-14          0                   
11700262            142762.525100       1995-01-07          0                   
10303300            142749.565900       1995-01-29          0                   
5912388             142744.418600       1995-02-05          0                   
10068066            142731.911000       1995-03-07          0                   
5868519             142729.106800       1995-01-01          0                   
4708452             142703.912200       1994-12-17          0                   
10808675            142672.754200       1995-01-21          0                   
6593090             142620.202000       1995-01-02          0                   
10741184            142608.604600       1995-01-27          0                   
10257317            142586.046600       1995-03-12          0                   
11072194            142558.304000       1995-01-26          0                   
2144834             142555.695600       1995-02-26          0                   
4104576             142549.711200       1995-01-20          0                   
8295076             142540.226000       1995-01-02          0                   
5457312             142532.194900       1995-02-03          0                   
5500037             142528.125600       1994-12-17          0                   
5272421             142512.262700       1995-02-26          0                   
9227330             142510.178800       1995-02-18          0                   
11314340            142506.160100       1995-02-02          0                   
3921280             142482.128600       1995-02-09          0                   
10112487            142481.337600       1995-01-20          0                   
10872134            142436.389000       1995-01-12          0                   
6360800             142430.925600       1995-01-20          0                   
9051975             142419.661300       1994-12-30          0                   
10588902            142411.124600       1994-12-17          0                   
1508868             142394.293200       1995-01-02          0                   
3910022             142388.190000       1995-01-26          0                   
11338918            142379.914500       1994-12-24          0                   
10534595            142340.559000       1994-12-23          0                   
1231682             142333.385400       1995-03-05          0                   
2397794             142328.674200       1994-12-09          0                   
3692935             142277.730600       1995-02-24          0                   
4304135             142275.064800       1995-02-10          0                   
