ps_partkey          value               
278753              8428309.750000      
107291              8428226.460000      
272148              8427239.600000      
53930               8425731.990000      
137871              8425625.680000      
117809              8425017.450000      
358622              8423847.840000      
171766              8423061.840000      
159448              8421104.120000      
384205              8420801.760000      
161285              8420652.300000      
20189               8420192.550000      
309586              8418857.820000      
258001              8418807.330000      
160730              8418289.680000      
319356              8418273.590000      
303533              8417124.270000      
298895              8416352.500000      
273287              8415284.080000      
58914               8411928.030000      
231007              8411798.780000      
379563              8411657.000000      
62988               8411571.480000      
398249              8410871.440000      
371522              8410109.520000      
128252              8408897.130000      
30456               8405890.560000      
291427              8405744.150000      
93739               8403415.680000      
88474               8402807.350000      
168114              8402764.560000      
269200              8398236.000000      
342921              8397928.560000      
112618              8396922.600000      
222671              8394392.370000      
284837              8394300.000000      
105935              8392026.200000      
63898               8391521.440000      
106867              8391419.960000      
261326              8390884.440000      
314385              8387997.310000      
218686              8387705.400000      
393792              8387353.480000      
290203              8386725.680000      
66202               8386522.830000      
174731              8385797.950000      
142675              8385566.570000      
297099              8385379.580000      
45700               8384901.560000      
335612              8384428.800000      
397185              8383503.240000      
318923              8382856.000000      
141825              8382561.880000      
341754              8381729.790000      
106698              8380612.800000      
391309              8380180.320000      
230054              8379242.590000      
380062              8378566.990000      
287087              8378391.840000      
360620              8377845.200000      
170412              8376655.200000      
103806              8376339.190000      
343197              8375409.210000      
113189              8374283.920000      
135142              8374069.770000      
257611              8373695.890000      
316196              8373551.960000      
323755              8371662.180000      
291699              8370061.580000      
54031               8369024.260000      
173978              8368729.160000      
278442              8368015.920000      
232888              8367835.060000      
349921              8367749.600000      
15932               8367427.800000      
262230              8367192.600000      
134172              8366998.710000      
90173               8365803.750000      
137400              8364777.390000      
212279              8364677.420000      
209062              8363992.010000      
25567               8363231.250000      
265660              8361743.950000      
250198              8361741.150000      
74204               8357527.200000      
143456              8357110.080000      
313494              8356745.250000      
134940              8356453.600000      
77801               8355958.320000      
33516               8355008.960000      
212580              8354300.580000      
318666              8353565.960000      
127486              8353249.600000      
48435               8352863.100000      
171292              8351824.800000      
22608               8350614.360000      
214669              8348613.000000      
28623               8348321.440000      
101394              8348284.360000      
171512              8347561.680000      
8701                8347398.290000      
178854              8345905.000000      
359314              8344560.840000      
203554              8343174.200000      
122654              8341622.800000      
201435              8340768.720000      
28286               8339229.640000      
15634               8337409.570000      
313709              8336584.120000      
189501              8334325.780000      
257884              8334040.000000      
18718               8333902.410000      
286167              8333203.440000      
392908              8332515.360000      
308696              8332209.340000      
284357              8330904.800000      
285580              8330716.200000      
239946              8330435.000000      
259397              8328596.040000      
174861              8327726.210000      
44240               8327684.640000      
295413              8326757.700000      
201106              8326569.240000      
253502              8326229.760000      
81642               8324439.660000      
126354              8324422.460000      
388394              8323784.320000      
27164               8323276.800000      
77680               8322615.600000      
166902              8321351.580000      
208188              8319774.360000      
198486              8319759.690000      
217621              8319306.690000      
358225              8319264.960000      
109008              8317836.540000      
22634               8316531.240000      
372287              8315373.440000      
166654              8314332.640000      
54318               8314242.400000      
258914              8313816.360000      
31273               8312787.360000      
126040              8312623.200000      
282731              8311993.920000      
192862              8311849.000000      
186469              8310198.110000      
293245              8309192.320000      
262292              8307398.310000      
333833              8307085.680000      
349322              8306624.410000      
16980               8305658.400000      
264423              8305192.360000      
143612              8304620.880000      
215789              8303626.960000      
195283              8303112.950000      
291824              8302370.340000      
34466               8302159.320000      
253774              8300732.490000      
266243              8299898.500000      
158463              8299827.040000      
211651              8299243.800000      
111301              8298382.180000      
358259              8297778.370000      
21396               8296272.270000      
343941              8294839.160000      
245145              8294265.240000      
228773              8293511.350000      
30780               8291580.000000      
180659              8290930.440000      
324437              8290182.600000      
28863               8290171.680000      
284733              8289486.660000      
371584              8288716.500000      
302892              8288180.860000      
283367              8287013.400000      
142831              8286734.790000      
64473               8286137.440000      
194401              8284648.420000      
140653              8284067.780000      
266256              8284016.680000      
91778               8283712.650000      
301301              8283700.500000      
233663              8283087.560000      
265226              8282812.500000      
76300               8280419.400000      
274298              8280113.140000      
35558               8279669.600000      
389294              8279622.400000      
134706              8278865.010000      
33693               8277724.260000      
220762              8276995.000000      
383107              8275729.910000      
83819               8274908.950000      
119889              8274344.990000      
355089              8274228.900000      
143636              8273870.520000      
66770               8273407.800000      
360094              8272775.380000      
288527              8272315.000000      
281966              8271460.950000      
186268              8270880.170000      
254826              8269576.300000      
185239              8269402.440000      
299823              8269305.920000      
246397              8269274.000000      
316366              8268546.400000      
89702               8267808.050000      
65307               8267716.920000      
28717               8267255.880000      
36014               8266190.990000      
313499              8264405.030000      
303963              8262326.100000      
193089              8261975.680000      
44412               8261684.910000      
304971              8261628.750000      
53894               8260555.370000      
253247              8260128.500000      
365909              8257974.850000      
346101              8257147.200000      
372668              8256021.090000      
247243              8254669.400000      
203812              8253816.960000      
49033               8253696.230000      
32472               8253311.760000      
379274              8252823.770000      
307626              8252010.130000      
254337              8251642.620000      
187195              8251334.580000      
202314              8250926.700000      
180527              8250407.550000      
87951               8247202.920000      
96860               8246522.460000      
7052                8245276.200000      
72067               8245248.180000      
326955              8244603.010000      
214711              8243657.030000      
333272              8243634.700000      
327060              8243629.350000      
105825              8243423.760000      
144692              8243070.640000      
105638              8242467.720000      
104922              8240473.600000      
202449              8239498.380000      
1522                8239291.740000      
374619              8239039.060000      
133624              8238963.020000      
70030               8238547.680000      
256596              8237210.800000      
115945              8234811.360000      
244155              8232555.690000      
267267              8232136.540000      
33592               8231651.830000      
90438               8230774.500000      
164922              8229298.260000      
75594               8229096.000000      
140147              8228198.620000      
59401               8228196.920000      
329715              8228119.900000      
377058              8227456.800000      
108455              8226035.750000      
227040              8225688.760000      
318146              8224198.650000      
204395              8221240.300000      
123629              8220617.760000      
341856              8220421.690000      
356689              8219570.480000      
203865              8219071.480000      
254669              8217940.200000      
228100              8217068.400000      
132220              8217065.840000      
232340              8216633.700000      
177706              8215723.500000      
145442              8215706.160000      
313100              8213465.920000      
93380               8213364.640000      
110100              8212952.160000      
257034              8212367.670000      
293921              8210713.120000      
91144               8209855.020000      
90354               8209114.560000      
197114              8208879.840000      
398803              8208649.530000      
376487              8208542.700000      
107646              8208300.640000      
69596               8206543.200000      
238675              8205949.360000      
170637              8204508.000000      
136181              8204506.200000      
15002               8203741.020000      
99989               8203177.800000      
242897              8201168.900000      
111373              8200034.560000      
266770              8198889.500000      
211306              8197972.440000      
269152              8197508.700000      
89693               8195354.440000      
118360              8194789.440000      
9320                8191447.110000      
274590              8191164.800000      
188565              8190513.350000      
398769              8189403.600000      
263586              8188286.040000      
143317              8187710.580000      
59946               8187459.960000      
38495               8187424.910000      
280047              8187403.000000      
178308              8185750.500000      
101237              8185555.560000      
292045              8185419.200000      
141900              8184747.000000      
282420              8182805.470000      
17524               8182334.600000      
47049               8180955.000000      
345942              8180089.210000      
165233              8180073.800000      
75210               8179176.390000      
329853              8178458.400000      
44849               8178281.520000      
306790              8178119.380000      
20814               8176953.540000      
236093              8176787.730000      
268700              8176265.510000      
266059              8175936.140000      
203617              8174952.500000      
72845               8174676.000000      
195316              8174263.740000      
290910              8173055.150000      
318811              8168674.600000      
134739              8168181.480000      
373999              8167845.850000      
7363                8167538.050000      
164499              8167512.080000      
105017              8166848.970000      
22242               8166602.880000      
16332               8166583.260000      
182844              8163735.600000      
37487               8162937.540000      
321445              8162879.400000      
307771              8162205.800000      
98852               8162107.590000      
238441              8161348.860000      
53636               8159755.640000      
281846              8159227.280000      
2101                8158854.500000      
6790                8158792.660000      
349286              8158567.440000      
53059               8158470.620000      
286391              8158289.400000      
154476              8157139.420000      
43851               8157101.400000      
372883              8157084.500000      
141191              8156108.520000      
354655              8156067.300000      
223950              8154642.240000      
12240               8153372.330000      
191763              8153142.440000      
77313               8152575.750000      
156110              8152100.120000      
235453              8151651.530000      
69512               8151537.000000      
73718               8151071.660000      
298656              8150284.800000      
197358              8150139.340000      
145018              8146152.150000      
274274              8145510.870000      
104963              8144816.260000      
38275               8144790.500000      
151772              8143540.570000      
235920              8143393.600000      
204327              8141627.150000      
280098              8141001.360000      
153718              8140668.300000      
138624              8140187.250000      
247256              8139897.560000      
119414              8139720.960000      
127967              8138600.600000      
190364              8137424.490000      
330100              8137228.440000      
213214              8136654.120000      
41956               8136379.440000      
288049              8133958.250000      
160616              8132799.860000      
72896               8131782.740000      
29312               8131644.960000      
381671              8131289.920000      
260959              8129956.500000      
121030              8129050.650000      
263845              8128419.840000      
343790              8128320.520000      
292580              8128182.160000      
371819              8127949.700000      
223265              8127748.500000      
322964              8127747.540000      
377424              8127497.880000      
42973               8125800.300000      
332616              8124849.290000      
297904              8124288.200000      
16373               8123300.460000      
117309              8123214.120000      
47829               8122796.500000      
63677               8122600.680000      
203429              8121236.720000      
381801              8121031.600000      
333891              8119963.400000      
176710              8118684.860000      
269180              8118320.000000      
234240              8116585.100000      
154170              8116513.350000      
247144              8116502.020000      
190127              8116145.730000      
59454               8114834.800000      
350100              8113137.080000      
354260              8112789.280000      
370400              8111257.280000      
124598              8110872.450000      
9401                8110706.520000      
357820              8110123.200000      
264747              8109978.310000      
313718              8108273.290000      
128571              8106788.800000      
116776              8106126.770000      
351265              8105784.880000      
312651              8105097.560000      
348477              8104648.320000      
112689              8104635.810000      
305751              8103658.200000      
62073               8103299.140000      
201336              8102489.330000      
280119              8101617.480000      
314938              8100655.430000      
87375               8100438.210000      
392186              8099072.000000      
395467              8098748.800000      
104237              8097381.610000      
155611              8097094.460000      
38647               8096816.560000      
81786               8096276.530000      
349845              8095820.640000      
14008               8095243.200000      
87829               8094506.400000      
158380              8094385.390000      
193172              8094225.150000      
47604               8093504.070000      
162808              8093035.420000      
98861               8092962.120000      
93227               8091047.920000      
288454              8091026.620000      
129436              8088846.150000      
31269               8088340.920000      
125762              8087484.120000      
206226              8087452.380000      
209600              8087278.560000      
258498              8085321.960000      
289397              8084974.400000      
236284              8084387.740000      
277578              8084354.880000      
340957              8083716.160000      
148274              8083326.300000      
384035              8082700.560000      
236997              8081424.000000      
337442              8081384.760000      
313585              8079627.600000      
257747              8079193.870000      
342306              8078736.400000      
105725              8077578.300000      
129807              8076912.500000      
58885               8076649.300000      
278923              8076265.280000      
123368              8076188.560000      
65221               8075771.600000      
4008                8075095.840000      
268245              8074779.660000      
115799              8074649.830000      
60963               8073894.400000      
399392              8073892.280000      
21637               8073777.170000      
291704              8073747.960000      
398049              8072859.480000      
68105               8071915.520000      
52291               8071251.600000      
396244              8071239.330000      
161715              8067644.520000      
24563               8067500.400000      
127945              8067280.260000      
47300               8067139.550000      
298397              8065513.040000      
318600              8065484.280000      
380279              8065382.650000      
54785               8064963.880000      
105194              8063914.390000      
326682              8063728.440000      
115363              8063408.800000      
17833               8061210.640000      
304563              8060745.540000      
338633              8060689.200000      
69329               8060465.000000      
199319              8060248.560000      
122814              8059912.000000      
56839               8059259.460000      
231649              8059134.590000      
72642               8059030.540000      
265775              8057369.320000      
290930              8056717.850000      
133761              8055336.480000      
138275              8055151.650000      
370927              8055128.050000      
130223              8054973.820000      
175722              8054493.320000      
31996               8054243.400000      
236466              8053878.300000      
260147              8053862.240000      
8189                8052379.580000      
325223              8050754.820000      
359711              8050692.780000      
98711               8050485.240000      
214395              8050352.640000      
182626              8049021.630000      
101248              8048855.490000      
234700              8047689.660000      
46398               8047302.390000      
325396              8047055.120000      
339258              8046456.660000      
73882               8046027.250000      
296196              8045010.820000      
18716               8043572.160000      
79725               8042981.800000      
107380              8041355.370000      
146096              8041110.570000      
109184              8040119.430000      
165560              8040034.450000      
281911              8039826.100000      
3242                8038855.530000      
257512              8036321.440000      
178928              8036272.400000      
164747              8034830.520000      
193224              8034141.150000      
73245               8034076.850000      
320656              8034065.490000      
166493              8031902.400000      
359552              8031256.900000      
4072                8031184.140000      
345543              8030482.160000      
241782              8029155.000000      
306726              8028308.750000      
12793               8027801.730000      
276082              8025765.600000      
313287              8024752.050000      
185595              8022834.240000      
273994              8022014.260000      
267210              8021155.300000      
108883              8020684.560000      
90554               8020100.860000      
2073                8020009.640000      
179055              8019492.480000      
30557               8019134.860000      
191908              8018823.560000      
348387              8018564.220000      
25955               8017031.000000      
194242              8016437.280000      
388805              8015507.380000      
296888              8015459.200000      
132983              8014250.020000      
349680              8013080.700000      
320932              8011884.960000      
145541              8011728.000000      
376190              8011712.610000      
151704              8010388.320000      
83532               8009753.850000      
382306              8009225.380000      
189801              8007890.340000      
160584              8007267.840000      
181562              8006805.960000      
192622              8006374.880000      
296520              8006026.530000      
220230              8005953.760000      
274763              8005662.280000      
62500               8005316.280000      
91214               8004809.100000      
22361               8004247.000000      
128435              8004242.880000      
108273              8004010.280000      
