ps_partkey          value               
1226730             9670225.990000      
472396              9669848.160000      
1584877             9669784.660000      
1202995             9669338.450000      
1083726             9668993.220000      
342254              9668349.570000      
567604              9668100.000000      
1558898             9667956.480000      
10764               9667403.680000      
240154              9666448.720000      
39816               9666102.140000      
516496              9665086.460000      
112807              9665019.210000      
274603              9664347.000000      
943119              9664009.840000      
1245104             9663387.580000      
67745               9662797.520000      
420027              9662643.990000      
911754              9662549.760000      
1597665             9662259.810000      
1343629             9661657.900000      
300473              9661654.630000      
147466              9661215.850000      
414401              9660113.670000      
937322              9659719.050000      
452495              9656619.210000      
1931                9656576.720000      
394270              9655112.050000      
808711              9654889.860000      
145973              9654876.870000      
564985              9653895.400000      
808318              9652765.170000      
1021082             9651860.660000      
314736              9650964.580000      
298723              9650629.490000      
918475              9650083.070000      
1216014             9649335.600000      
1421410             9648834.300000      
318957              9648604.700000      
1076327             9647822.280000      
860954              9646699.970000      
1452463             9644168.560000      
590010              9644043.820000      
706389              9643802.740000      
1032529             9643534.740000      
1512890             9643135.250000      
725356              9642024.440000      
367391              9641849.030000      
1520105             9640716.250000      
493702              9640286.460000      
1129341             9639747.450000      
799474              9639509.520000      
230331              9639210.000000      
1345873             9638793.360000      
1573645             9637952.400000      
1241806             9637517.730000      
538873              9636146.560000      
965972              9635958.440000      
1471996             9635394.560000      
237385              9634817.800000      
184539              9632607.950000      
1475011             9632041.940000      
237611              9631936.800000      
185931              9631864.920000      
1484582             9631562.940000      
1455256             9630263.600000      
1517126             9629963.420000      
1180826             9628213.200000      
1041101             9627853.400000      
1225922             9627832.760000      
1088573             9627228.540000      
1155022             9625840.640000      
659467              9624819.180000      
32165               9624455.090000      
581075              9623458.860000      
1291224             9621085.140000      
636656              9620670.240000      
915910              9620348.500000      
391463              9619897.410000      
557578              9619882.440000      
254027              9619164.020000      
1167406             9618842.610000      
399578              9617278.020000      
1578663             9616851.440000      
966554              9616498.570000      
1579251             9616441.290000      
680163              9615276.000000      
868813              9615183.440000      
1545885             9615169.720000      
421072              9615146.220000      
848754              9615078.740000      
519676              9614805.180000      
1528394             9613272.780000      
612493              9612525.420000      
962983              9611459.970000      
989485              9609988.560000      
1021492             9609750.540000      
876670              9609463.400000      
1011355             9609301.680000      
1320623             9607905.760000      
1391207             9606891.890000      
626633              9605705.040000      
32264               9605691.130000      
1489418             9603452.480000      
1587389             9602778.900000      
69357               9601108.000000      
754799              9600755.000000      
1115168             9600456.250000      
1481890             9600110.520000      
482001              9599966.370000      
1192453             9599549.200000      
476360              9598914.820000      
1097745             9598631.300000      
144962              9596488.840000      
538936              9594912.260000      
1308494             9594781.480000      
1409757             9593615.240000      
630373              9590108.500000      
970348              9588726.810000      
829939              9588653.420000      
195723              9588430.950000      
825969              9586758.300000      
1417769             9584985.520000      
61931               9584918.980000      
472491              9583508.480000      
412845              9583488.420000      
1458351             9582697.220000      
764642              9581518.260000      
1480804             9578964.660000      
1439832             9578729.070000      
1308471             9578520.240000      
333180              9577677.290000      
805820              9577041.480000      
215438              9574796.440000      
784055              9574675.030000      
362835              9574111.500000      
380080              9573748.320000      
484035              9572946.840000      
1026945             9572895.000000      
1479765             9572665.630000      
1544280             9572654.000000      
111397              9571801.250000      
697745              9571064.160000      
1148287             9570655.660000      
740626              9570596.790000      
359471              9570031.580000      
589565              9569753.770000      
507726              9569712.260000      
1190490             9569010.780000      
149467              9569006.170000      
1502274             9568826.970000      
1328775             9568081.580000      
306940              9567086.800000      
513390              9566626.500000      
1473987             9566362.390000      
708650              9565927.370000      
121147              9565085.120000      
452223              9563233.140000      
699670              9562803.360000      
28708               9562453.600000      
149112              9561631.200000      
488503              9561366.400000      
284302              9561068.520000      
521550              9560627.450000      
1107185             9559530.250000      
1221062             9559412.400000      
838412              9558107.160000      
62148               9557691.200000      
779615              9557588.880000      
934091              9557036.450000      
1240149             9556967.020000      
1088636             9556817.120000      
1002868             9556543.770000      
159502              9556202.410000      
574943              9555883.980000      
483610              9554506.590000      
648932              9554002.170000      
372706              9553663.680000      
1146244             9553142.000000      
197020              9552708.420000      
646933              9552390.130000      
251146              9551921.300000      
578886              9550708.560000      
1174309             9549552.440000      
1179086             9549241.200000      
1144511             9549194.960000      
256325              9548850.300000      
1476864             9547617.520000      
375829              9547472.260000      
518031              9545608.980000      
668795              9545382.000000      
675631              9545261.100000      
1563204             9545078.340000      
778213              9545070.150000      
861701              9543191.660000      
424205              9543024.830000      
703458              9542477.690000      
1419563             9541945.700000      
704381              9541898.530000      
963176              9541542.260000      
630734              9541150.560000      
15661               9540661.760000      
893161              9540461.070000      
778236              9539004.770000      
1274595             9538953.570000      
653036              9538724.000000      
959270              9538307.140000      
228641              9537384.850000      
1027477             9536930.900000      
709054              9536663.290000      
1506263             9536346.360000      
1190927             9534995.190000      
1169144             9534156.120000      
1144465             9533085.320000      
1473129             9533035.190000      
1247322             9532726.030000      
517170              9532605.310000      
823324              9532579.450000      
1526233             9532410.720000      
445522              9530085.600000      
459541              9529900.060000      
526023              9529850.400000      
140400              9529683.120000      
1519546             9529546.860000      
101253              9528329.780000      
1596273             9528127.920000      
665234              9528071.850000      
435891              9527814.630000      
286057              9527324.100000      
1158078             9526841.770000      
1188827             9526775.010000      
1050768             9525714.490000      
123413              9524718.160000      
93761               9524595.930000      
263004              9524141.820000      
1041152             9523496.150000      
1221287             9522944.840000      
983322              9522880.500000      
5378                9522828.260000      
29368               9521811.000000      
930053              9520860.240000      
800507              9520393.350000      
1225855             9519762.000000      
1129329             9518822.850000      
1015534             9518457.080000      
88822               9516875.970000      
335257              9516816.840000      
1405188             9516124.380000      
1236405             9515986.490000      
587927              9515829.340000      
1440644             9515071.600000      
361085              9514961.070000      
204379              9513936.370000      
1595014             9513778.950000      
1086297             9513685.760000      
694516              9513140.280000      
575141              9512577.740000      
1120233             9511364.800000      
162469              9511095.000000      
148840              9510481.920000      
986637              9509675.340000      
1489415             9509551.560000      
458573              9508618.750000      
303623              9508280.540000      
1531536             9508208.220000      
1409276             9507804.880000      
969058              9505553.410000      
575065              9505305.110000      
649644              9504760.080000      
1316914             9504280.720000      
874251              9504079.200000      
791815              9501043.960000      
161727              9500935.880000      
1126397             9499647.130000      
399316              9499463.910000      
1273118             9498448.470000      
1508427             9498206.600000      
1323612             9497937.900000      
556071              9497600.990000      
1300884             9497180.000000      
824071              9496466.080000      
1404833             9495403.720000      
1585441             9494877.940000      
967049              9494367.750000      
937474              9494303.520000      
288080              9493579.200000      
937768              9493071.870000      
1412115             9492985.020000      
114268              9492264.880000      
1115443             9492188.220000      
299883              9491559.910000      
861275              9491021.770000      
1547615             9489551.760000      
440587              9489386.880000      
463706              9489219.300000      
965574              9488102.400000      
98353               9487771.650000      
1103949             9487272.450000      
1428827             9486583.750000      
790565              9486428.560000      
1227927             9485547.120000      
1312185             9485171.240000      
170232              9485075.360000      
884357              9484811.920000      
553987              9484297.840000      
1183374             9483897.330000      
1278755             9483602.050000      
280046              9483211.320000      
1106444             9482816.100000      
652873              9482545.800000      
649765              9481354.740000      
1243944             9481281.600000      
1515155             9480914.160000      
2682                9480751.500000      
801427              9480308.330000      
1078647             9480278.400000      
176980              9479858.830000      
1492349             9479602.800000      
302508              9477458.100000      
620853              9477268.800000      
1057979             9475412.640000      
794376              9474892.880000      
483373              9474774.150000      
1323019             9474293.980000      
1030639             9474059.680000      
308056              9473593.700000      
994131              9473578.560000      
1512544             9473492.820000      
274560              9472745.000000      
1399739             9472565.400000      
1501712             9472526.000000      
306591              9471515.290000      
360832              9471425.820000      
1418477             9471179.900000      
1106582             9468413.460000      
105292              9467376.620000      
37737               9467105.960000      
1372603             9467070.440000      
1384522             9466522.780000      
1597814             9465961.980000      
1042180             9465852.260000      
713310              9465682.080000      
823381              9465091.270000      
679001              9464369.220000      
4357                9464355.640000      
131653              9462227.250000      
1464509             9460671.870000      
410675              9460261.600000      
1415593             9458890.320000      
888708              9458239.260000      
641374              9458094.480000      
599455              9457666.920000      
550354              9457538.560000      
1003622             9456708.280000      
1528324             9456052.200000      
1590345             9455187.870000      
984424              9455146.320000      
80899               9455122.250000      
1378304             9455094.350000      
391787              9454740.240000      
875314              9454346.040000      
61152               9453515.960000      
630807              9452930.900000      
848803              9452851.560000      
645190              9452628.260000      
1431347             9452103.370000      
1553108             9451683.800000      
105471              9451589.160000      
627723              9450766.120000      
1487738             9450465.600000      
1327772             9449591.280000      
837091              9449579.000000      
713543              9449195.600000      
1110246             9449156.880000      
259139              9448522.750000      
1093444             9448480.080000      
1311285             9448144.480000      
142072              9447924.990000      
1483794             9447077.640000      
416596              9446856.120000      
953591              9446612.500000      
1249676             9446384.910000      
1577782             9446046.800000      
138895              9444428.560000      
1294092             9443861.660000      
1095629             9443838.080000      
211512              9443313.000000      
1547161             9443200.880000      
419531              9443099.160000      
1185839             9442965.650000      
107024              9442248.900000      
1023134             9442164.290000      
1294313             9440883.160000      
1337474             9440682.120000      
92516               9440646.600000      
770181              9440537.820000      
119595              9440001.410000      
908566              9439785.200000      
1332709             9438909.600000      
561275              9438863.280000      
1322782             9437373.000000      
192379              9437278.850000      
1532457             9435012.070000      
828985              9433451.800000      
981190              9433372.210000      
1045541             9433238.400000      
510396              9432553.320000      
278692              9432352.650000      
58323               9431425.200000      
1108827             9431118.180000      
340156              9429809.360000      
258895              9428569.160000      
911128              9428482.400000      
350145              9427185.720000      
1593365             9425840.400000      
1159280             9425251.980000      
345918              9424448.720000      
362734              9423419.740000      
6243                9423304.660000      
586260              9422147.420000      
1583543             9421884.780000      
378133              9421180.560000      
407722              9419489.260000      
972024              9419161.860000      
515424              9418344.750000      
741466              9418118.430000      
232714              9418033.560000      
1123770             9417751.760000      
644221              9416781.440000      
415252              9415633.700000      
1237870             9415483.840000      
1352965             9415211.050000      
847395              9414961.400000      
709357              9414894.060000      
1155278             9414472.550000      
254274              9413426.650000      
1461849             9412627.800000      
1598818             9412425.000000      
1141822             9411435.040000      
1496744             9411071.640000      
1344748             9410974.100000      
993390              9410200.830000      
686275              9409282.490000      
1472635             9408958.440000      
328791              9408447.980000      
628648              9408294.460000      
600720              9408257.020000      
832059              9408250.920000      
642060              9408222.180000      
606584              9407188.920000      
578040              9405970.650000      
6057                9405359.370000      
324200              9405255.760000      
438650              9404552.960000      
494163              9404418.600000      
432268              9404412.160000      
659485              9404205.780000      
113188              9403580.060000      
264940              9403241.680000      
1515651             9402021.900000      
236964              9400783.200000      
216246              9400652.800000      
234610              9399932.880000      
564357              9399904.710000      
1539873             9399498.570000      
920873              9398166.000000      
1057873             9397694.250000      
604741              9397070.160000      
1121285             9396325.470000      
236364              9395916.900000      
815727              9395781.630000      
494675              9395010.200000      
1424174             9394602.420000      
323017              9394485.760000      
922277              9394097.070000      
1249392             9393734.900000      
773079              9393635.550000      
877891              9393467.980000      
729644              9392378.000000      
1475974             9392201.260000      
314443              9391732.960000      
291193              9391342.400000      
604170              9390651.150000      
731379              9390247.850000      
1087911             9390096.000000      
391605              9390083.840000      
654116              9388877.410000      
1102104             9388735.450000      
1024176             9387904.500000      
751775              9387662.100000      
520644              9387256.320000      
1280814             9386967.320000      
912115              9386614.650000      
739196              9386373.150000      
674444              9386263.390000      
357174              9386189.440000      
1432729             9386156.800000      
1147262             9386149.740000      
1502847             9385937.920000      
474319              9385616.220000      
175801              9385541.660000      
442882              9385499.060000      
26115               9385252.500000      
1007814             9384031.600000      
1002653             9383574.860000      
794567              9383370.660000      
479289              9383235.540000      
151090              9382785.220000      
621732              9382342.720000      
568175              9382157.120000      
606288              9381340.060000      
1043708             9381236.900000      
782575              9379623.580000      
351649              9378406.170000      
851889              9378366.760000      
1036521             9377631.560000      
1401508             9377403.480000      
1434984             9377322.900000      
1379273             9375709.350000      
669346              9374934.800000      
691526              9373236.640000      
210966              9372271.610000      
1026831             9371790.500000      
976891              9371754.620000      
102142              9371677.120000      
618451              9371561.100000      
1143468             9370726.560000      
701456              9370651.250000      
475251              9370379.150000      
1450436             9370025.280000      
1284391             9369887.850000      
1379420             9369625.050000      
527231              9368948.960000      
1144725             9368741.400000      
162323              9367566.510000      
1016613             9366650.130000      
483142              9366598.800000      
1244433             9366450.650000      
517934              9365631.680000      
1464340             9365364.000000      
322194              9365221.300000      
539239              9365112.000000      
168670              9364599.600000      
304104              9364092.080000      
1484379             9363807.970000      
836508              9363738.240000      
865120              9363092.910000      
184599              9362928.900000      
438124              9362708.760000      
103132              9361935.160000      
1152479             9360964.140000      
197955              9360659.780000      
1312444             9360557.130000      
480364              9360327.130000      
279810              9359951.670000      
453903              9359412.730000      
1345527             9357959.120000      
544999              9357785.090000      
767222              9357363.930000      
1294371             9356615.830000      
586746              9356346.880000      
488824              9356044.340000      
329067              9355840.860000      
776964              9355262.680000      
394013              9354593.520000      
611795              9353943.740000      
1338197             9353575.000000      
677306              9353486.320000      
1378434             9353133.670000      
190406              9352622.740000      
715692              9352043.960000      
1256566             9351570.630000      
1426092             9351138.960000      
1114352             9350894.460000      
459599              9349940.500000      
855293              9349795.110000      
61285               9348480.540000      
272226              9348177.000000      
719183              9348095.000000      
1032857             9347521.100000      
1517518             9345500.700000      
951721              9345461.280000      
1462972             9345434.280000      
394934              9344756.480000      
1066183             9343841.280000      
1451448             9343455.900000      
574322              9343002.590000      
35558               9342417.800000      
1564621             9342231.030000      
306980              9340374.360000      
586411              9339071.040000      
647362              9338603.980000      
1359289             9338585.340000      
818389              9338572.200000      
244845              9338138.020000      
881873              9336876.000000      
928643              9336227.090000      
457513              9335910.480000      
485418              9335833.500000      
1324107             9335366.240000      
1575020             9334730.700000      
59191               9334401.720000      
1132651             9334396.300000      
1232685             9334112.130000      
1325945             9334067.760000      
820321              9333522.900000      
1568123             9333089.500000      
782611              9332952.120000      
489286              9332758.000000      
830280              9332635.840000      
568153              9332039.690000      
1559121             9331852.780000      
1385939             9331847.760000      
1500242             9331597.680000      
719270              9331180.800000      
845921              9330472.500000      
1412416             9330077.190000      
708795              9328973.440000      
1204421             9328452.100000      
71249               9327727.980000      
988797              9327440.220000      
641767              9326802.000000      
1374592             9325850.700000      
200364              9325659.510000      
1493378             9325626.930000      
270749              9324923.960000      
1167607             9324773.510000      
667648              9324613.600000      
850236              9323921.880000      
1255828             9323621.300000      
268590              9323029.440000      
1203143             9322874.080000      
814209              9322453.920000      
334181              9320930.990000      
1029906             9320797.320000      
1376365             9320618.940000      
331088              9320294.200000      
1170483             9320170.770000      
1113414             9320165.640000      
818331              9319663.760000      
1413361             9319270.180000      
672484              9318801.650000      
1221736             9317927.020000      
1596400             9317002.390000      
1531562             9316159.930000      
680131              9316090.270000      
400522              9315700.870000      
1372845             9315337.050000      
678341              9314948.700000      
553768              9314877.120000      
898992              9314866.290000      
492079              9314840.600000      
803048              9314754.120000      
1372929             9313582.150000      
897462              9312331.080000      
425178              9312188.790000      
67140               9312009.900000      
1338551             9311089.920000      
777719              9311040.600000      
632480              9311034.480000      
1459060             9310874.880000      
822077              9310121.080000      
1514171             9309288.100000      
726737              9309120.600000      
561466              9308656.800000      
608705              9308599.200000      
787821              9308322.510000      
1059586             9308110.110000      
244403              9307969.140000      
222986              9307378.400000      
1263076             9306557.700000      
1165595             9306552.650000      
397258              9305863.170000      
170455              9305740.230000      
343215              9305608.910000      
1456132             9305114.830000      
785668              9304880.880000      
170424              9303550.030000      
177316              9303496.920000      
868578              9302909.430000      
607888              9302687.000000      
657786              9301954.100000      
269075              9301880.000000      
653523              9301348.100000      
719540              9300496.240000      
799268              9300322.400000      
1274407             9299814.500000      
1213821             9298870.020000      
216545              9298556.060000      
188612              9298062.360000      
1329210             9297877.420000      
1401524             9297672.690000      
124695              9296507.120000      
1491742             9296501.960000      
721609              9296359.600000      
1313143             9296153.860000      
327013              9295474.740000      
225970              9295245.830000      
174188              9294804.200000      
162075              9293984.190000      
1234451             9293739.750000      
30209               9293656.080000      
1094232             9293613.750000      
984860              9293584.700000      
502528              9293447.380000      
1361770             9293148.260000      
1104036             9293050.110000      
884787              9292993.440000      
91388               9292645.890000      
501474              9292325.120000      
1480858             9292323.950000      
1168448             9291965.400000      
86628               9291328.830000      
1102556             9290731.060000      
351775              9290508.190000      
1015335             9290172.810000      
919385              9289850.630000      
1469186             9288933.090000      
1480367             9288051.960000      
428173              9287861.550000      
135945              9286392.410000      
32905               9286340.000000      
162306              9285921.880000      
506383              9285866.550000      
1348149             9285165.000000      
417771              9285119.420000      
182582              9284872.340000      
478260              9284822.510000      
17979               9284648.490000      
1275681             9284207.250000      
1018936             9283578.210000      
454851              9282983.430000      
1304788             9282707.000000      
327757              9281658.790000      
586376              9281593.660000      
1447205             9280324.100000      
1173227             9279895.680000      
393933              9279308.320000      
82971               9278659.720000      
1177620             9278278.970000      
16422               9277970.140000      
1039556             9277614.820000      
509394              9277065.540000      
263789              9277002.000000      
1199875             9276134.580000      
1510524             9275940.450000      
914530              9275885.120000      
288797              9275704.220000      
855781              9275327.520000      
652661              9275230.540000      
614677              9274475.550000      
367928              9274396.150000      
752264              9274102.040000      
1025124             9274071.540000      
963848              9272140.800000      
387821              9271876.600000      
337566              9271850.490000      
600805              9271394.280000      
868900              9271101.140000      
496312              9269852.640000      
893676              9269029.800000      
1553138             9268974.420000      
622066              9268397.300000      
1150095             9268273.970000      
627216              9268106.580000      
672451              9267710.640000      
803656              9267011.700000      
202302              9267008.490000      
1144035             9265658.250000      
1336458             9265317.440000      
1288389             9265015.130000      
557861              9264914.840000      
102733              9264536.100000      
701989              9263603.640000      
87560               9262595.360000      
167901              9261886.740000      
1350478             9261562.200000      
1275012             9261134.880000      
1368456             9260785.790000      
206434              9260759.480000      
1543957             9260151.200000      
41617               9260090.070000      
1187899             9259216.460000      
619883              9259162.870000      
171884              9258795.000000      
166782              9258767.070000      
1158206             9258479.330000      
924737              9258404.680000      
313058              9258042.240000      
1208301             9257953.200000      
539413              9257688.180000      
800758              9257293.520000      
1310327             9256681.070000      
217985              9256516.080000      
309547              9256450.020000      
529078              9256369.640000      
469779              9256197.000000      
514310              9255824.600000      
174165              9255567.100000      
1358355             9254818.140000      
106087              9254707.800000      
324416              9254679.720000      
987400              9253887.080000      
526512              9253750.800000      
359625              9253528.690000      
562785              9253225.600000      
487421              9253172.640000      
466718              9253126.110000      
867529              9252952.400000      
373061              9252756.930000      
40840               9252592.620000      
1283227             9252089.580000      
1013106             9252001.150000      
490096              9251839.260000      
266880              9251787.250000      
797361              9251558.240000      
319601              9250851.520000      
1314566             9250140.600000      
688331              9249490.130000      
1580164             9249305.200000      
134                 9249071.330000      
222156              9248247.390000      
1417703             9247907.510000      
804029              9247813.820000      
1203615             9247706.580000      
129275              9247566.600000      
840367              9247412.790000      
1498215             9246946.170000      
222132              9246661.710000      
542602              9245832.880000      
1043289             9245662.750000      
200862              9244869.150000      
853121              9244687.060000      
320628              9244098.480000      
59251               9244092.990000      
991731              9243424.720000      
170056              9242697.270000      
1283941             9242630.740000      
72006               9241779.600000      
102205              9241741.600000      
9541                9240634.160000      
970554              9240617.680000      
1291201             9240192.080000      
1186957             9239808.790000      
1018911             9239616.000000      
416116              9238674.750000      
377773              9238609.400000      
922487              9238301.370000      
535444              9238085.260000      
1196370             9237888.000000      
719579              9237815.130000      
1503823             9237735.610000      
574873              9237292.760000      
1004504             9237084.840000      
118789              9237077.680000      
1485912             9237008.200000      
523197              9236162.560000      
1156349             9235935.660000      
247188              9235838.170000      
1105989             9235680.480000      
797457              9235282.560000      
1073139             9234953.830000      
284289              9234844.630000      
1160494             9233983.440000      
1180056             9233973.360000      
812448              9233381.450000      
1576613             9233283.140000      
1167151             9233265.390000      
380130              9233204.940000      
852519              9232568.730000      
607801              9231416.790000      
1516752             9231309.440000      
716102              9230386.300000      
896658              9229764.560000      
723549              9228877.140000      
1016604             9228768.750000      
1266916             9228634.280000      
1593018             9228485.460000      
363106              9228295.860000      
151661              9227926.900000      
744570              9227831.840000      
477964              9227786.830000      
1414668             9227739.000000      
1381511             9227576.500000      
400098              9227546.250000      
1485094             9227526.910000      
1039268             9227405.880000      
583275              9227187.680000      
438933              9226893.600000      
1099103             9226493.180000      
49198               9226436.400000      
401067              9226375.240000      
796673              9226228.640000      
418919              9226221.600000      
19550               9225537.510000      
1183314             9225430.440000      
692808              9225224.400000      
204180              9225019.320000      
83328               9224792.200000      
936521              9222707.820000      
1470103             9222412.180000      
1253994             9220814.680000      
1325837             9220326.900000      
765922              9219383.660000      
1552589             9219041.180000      
399187              9218514.200000      
519068              9217644.620000      
976980              9217353.040000      
1471456             9217177.400000      
278206              9216970.920000      
218845              9216945.760000      
1427396             9216509.620000      
474283              9216223.740000      
1107825             9215921.190000      
87304               9215695.500000      
856498              9215299.920000      
961663              9215293.120000      
1214337             9214429.510000      
1380664             9214387.100000      
976385              9214199.520000      
1449330             9213943.590000      
1150623             9213578.680000      
1177212             9213349.790000      
500152              9213348.890000      
1337237             9213273.520000      
798424              9212969.460000      
582888              9212454.380000      
623245              9211962.960000      
1022005             9211583.800000      
886726              9211438.390000      
244372              9211060.800000      
1552166             9210963.100000      
527889              9210377.540000      
973624              9210286.080000      
1568125             9210022.930000      
539477              9209851.800000      
1047362             9209380.910000      
194934              9209205.600000      
1039706             9208058.340000      
857070              9207560.530000      
235179              9207314.200000      
1553756             9206554.110000      
1537598             9206244.580000      
1104515             9206215.200000      
586201              9205824.020000      
619594              9205806.980000      
1099061             9205491.880000      
1265888             9205456.960000      
727644              9205337.760000      
912210              9205082.760000      
877235              9204670.440000      
1553786             9204670.350000      
373175              9204401.960000      
612430              9204189.280000      
793164              9204047.920000      
1091484             9203953.000000      
735240              9203324.180000      
1211148             9203241.850000      
589832              9203011.140000      
177957              9202941.270000      
1377577             9202748.840000      
509918              9201909.800000      
1359347             9201766.910000      
1544134             9201275.950000      
808696              9200812.710000      
390620              9200116.520000      
1541766             9199565.900000      
410224              9199497.060000      
358927              9199444.320000      
772432              9199085.060000      
162644              9198771.380000      
1117065             9198350.700000      
1371272             9198029.020000      
1502745             9197974.580000      
172275              9197915.040000      
1054183             9197349.120000      
460388              9197023.640000      
471176              9196857.280000      
963344              9196632.250000      
1393758             9196518.400000      
7282                9196492.750000      
480325              9196006.050000      
954102              9195467.580000      
486014              9195295.580000      
135804              9194696.200000      
1092228             9194594.800000      
1383630             9194565.330000      
1434481             9194276.790000      
1554605             9193884.270000      
1356295             9193420.020000      
1024907             9192809.330000      
616741              9192294.300000      
135818              9192225.600000      
50632               9191070.040000      
210630              9190229.580000      
58818               9189833.990000      
27191               9189271.650000      
1553568             9189224.200000      
1051957             9188959.680000      
1188259             9187559.400000      
1105859             9187545.500000      
733543              9187125.000000      
1042503             9187102.520000      
1334707             9185987.320000      
1293024             9184717.440000      
217650              9183865.080000      
458498              9183762.180000      
740322              9182687.170000      
1285490             9182543.320000      
502148              9181801.440000      
1155275             9180898.840000      
728579              9180764.640000      
252098              9180668.700000      
556215              9180476.200000      
1312485             9180066.900000      
648712              9179448.300000      
1221533             9179209.920000      
889015              9179027.020000      
1008487             9178775.550000      
945943              9178406.560000      
558889              9178196.110000      
794660              9178020.910000      
89076               9177747.030000      
284094              9177571.790000      
221455              9177247.800000      
515661              9176760.820000      
89340               9176383.160000      
780110              9176181.300000      
628770              9175035.200000      
1539036             9173739.750000      
420287              9173737.540000      
252713              9173733.600000      
975250              9173379.380000      
1375255             9172396.240000      
388266              9172270.950000      
1470900             9172268.770000      
1496330             9172131.840000      
1256385             9171987.740000      
198351              9171740.900000      
414126              9171468.460000      
1465731             9171430.450000      
23851               9171374.500000      
1264600             9171157.710000      
854497              9169633.460000      
1016364             9169381.050000      
815239              9167309.850000      
1535755             9166974.840000      
297697              9166959.450000      
1176086             9166937.140000      
1079590             9166266.480000      
1540031             9165750.490000      
1259139             9165729.000000      
1054904             9164698.200000      
1392985             9163934.460000      
998506              9163545.300000      
600810              9163356.540000      
64896               9162873.720000      
965136              9162659.730000      
1115815             9162559.200000      
995944              9162197.400000      
414606              9161305.640000      
828629              9161286.230000      
1201592             9160883.580000      
223896              9160406.470000      
408318              9159905.700000      
298889              9159864.980000      
258396              9159034.070000      
1487373             9158890.320000      
988563              9158802.600000      
1099459             9158417.100000      
1131758             9158090.520000      
913708              9157519.160000      
464488              9156973.520000      
1001969             9156716.520000      
712845              9156521.460000      
381714              9155617.590000      
1553059             9155612.340000      
1550372             9155169.270000      
1469337             9153632.780000      
962892              9153567.650000      
474092              9153354.200000      
273188              9153353.120000      
759379              9153347.580000      
1169102             9152956.800000      
214573              9152876.460000      
305939              9152774.660000      
1194463             9152140.320000      
1525475             9151943.490000      
201318              9151043.580000      
1423516             9150943.440000      
1534328             9150527.560000      
523953              9149222.160000      
1486050             9149078.320000      
1393638             9148451.120000      
1316762             9148259.010000      
153623              9148232.320000      
296686              9147587.800000      
965342              9147022.080000      
